country_code,reference_date_1_january_31_december,life_expectancy_at_birth_females_years,variant
830,2005,81.141,Estimates
830,2006,81.37,Estimates
830,2007,81.582,Estimates
830,2008,81.774,Estimates
830,2009,81.945,Estimates
830,2010,82.095,Estimates
830,2011,82.227,Estimates
830,2012,82.349,Estimates
830,2013,82.465,Estimates
830,2014,82.581,Estimates
830,2015,82.697,Estimates
830,2015,82.697,Medium variant
830,2016,82.815,Medium variant
830,2017,82.935,Medium variant
830,2018,83.054,Medium variant
830,2019,83.174,Medium variant
830,2020,83.295,Medium variant
830,2021,83.417,Medium variant
830,2022,83.538,Medium variant
830,2023,83.659,Medium variant
830,2024,83.78,Medium variant
830,2025,83.9,Medium variant
830,2026,84.021,Medium variant
830,2027,84.142,Medium variant
830,2028,84.264,Medium variant
830,2029,84.385,Medium variant
830,2030,84.507,Medium variant
830,2031,84.628,Medium variant
830,2032,84.748,Medium variant
830,2033,84.866,Medium variant
830,2034,84.982,Medium variant
830,2035,85.097,Medium variant
830,2036,85.212,Medium variant
830,2037,85.326,Medium variant
830,2038,85.44,Medium variant
830,2039,85.555,Medium variant
830,2040,85.671,Medium variant
830,2041,85.786,Medium variant
830,2042,85.901,Medium variant
830,2043,86.016,Medium variant
830,2044,86.129,Medium variant
830,2045,86.241,Medium variant
830,2046,86.353,Medium variant
830,2047,86.464,Medium variant
830,2048,86.575,Medium variant
830,2049,86.686,Medium variant
830,2050,86.798,Medium variant
830,2051,86.911,Medium variant
830,2052,87.025,Medium variant
830,2053,87.14,Medium variant
830,2054,87.257,Medium variant
830,2055,87.374,Medium variant
830,2056,87.492,Medium variant
830,2057,87.61,Medium variant
830,2058,87.726,Medium variant
830,2059,87.842,Medium variant
830,2060,87.957,Medium variant
830,2061,88.071,Medium variant
830,2062,88.184,Medium variant
830,2063,88.297,Medium variant
830,2064,88.41,Medium variant
830,2065,88.521,Medium variant
830,2066,88.633,Medium variant
830,2067,88.743,Medium variant
830,2068,88.853,Medium variant
830,2069,88.963,Medium variant
830,2070,89.073,Medium variant
830,2071,89.184,Medium variant
830,2072,89.296,Medium variant
830,2073,89.411,Medium variant
830,2074,89.526,Medium variant
830,2075,89.644,Medium variant
830,2076,89.761,Medium variant
830,2077,89.879,Medium variant
830,2078,89.997,Medium variant
830,2079,90.113,Medium variant
830,2080,90.228,Medium variant
830,2081,90.341,Medium variant
830,2082,90.453,Medium variant
830,2083,90.564,Medium variant
830,2084,90.675,Medium variant
830,2085,90.785,Medium variant
830,2086,90.896,Medium variant
830,2087,91.007,Medium variant
830,2088,91.119,Medium variant
830,2089,91.232,Medium variant
830,2090,91.345,Medium variant
830,2091,91.459,Medium variant
830,2092,91.572,Medium variant
830,2093,91.685,Medium variant
830,2094,91.797,Medium variant
830,2095,91.909,Medium variant
830,2096,92.018,Medium variant
830,2097,92.127,Medium variant
830,2098,92.235,Medium variant
830,2099,92.341,Medium variant
834,1950,42.087,Estimates
834,1951,42.31,Estimates
834,1952,42.744,Estimates
834,1953,43.153,Estimates
834,1954,43.538,Estimates
834,1955,43.898,Estimates
834,1956,44.234,Estimates
834,1957,44.548,Estimates
834,1958,44.841,Estimates
834,1959,45.117,Estimates
834,1960,45.381,Estimates
834,1961,45.638,Estimates
834,1962,45.895,Estimates
834,1963,46.158,Estimates
834,1964,46.432,Estimates
834,1965,46.722,Estimates
834,1966,47.027,Estimates
834,1967,47.347,Estimates
834,1968,47.681,Estimates
834,1969,48.031,Estimates
834,1970,48.402,Estimates
834,1971,48.804,Estimates
834,1972,49.235,Estimates
834,1973,49.69,Estimates
834,1974,50.154,Estimates
834,1975,50.61,Estimates
834,1976,51.036,Estimates
834,1977,51.414,Estimates
834,1978,51.732,Estimates
834,1979,51.984,Estimates
834,1980,52.176,Estimates
834,1981,52.321,Estimates
834,1982,52.438,Estimates
834,1983,52.533,Estimates
834,1984,52.603,Estimates
834,1985,52.627,Estimates
834,1986,52.576,Estimates
834,1987,52.433,Estimates
834,1988,52.194,Estimates
834,1989,51.874,Estimates
834,1990,51.487,Estimates
834,1991,51.055,Estimates
834,1992,50.618,Estimates
834,1993,50.22,Estimates
834,1994,49.9,Estimates
834,1995,49.699,Estimates
834,1996,49.646,Estimates
834,1997,49.751,Estimates
834,1998,50.018,Estimates
834,1999,50.452,Estimates
834,2000,51.06,Estimates
834,2001,51.839,Estimates
834,2002,52.763,Estimates
834,2003,53.802,Estimates
834,2004,54.931,Estimates
834,2005,56.139,Estimates
834,2006,57.42,Estimates
834,2007,58.759,Estimates
834,2008,60.125,Estimates
834,2009,61.475,Estimates
834,2010,62.755,Estimates
834,2011,63.909,Estimates
834,2012,64.911,Estimates
834,2013,65.748,Estimates
834,2014,66.418,Estimates
834,2015,66.937,Estimates
834,2015,66.937,Medium variant
834,2016,67.336,Medium variant
834,2017,67.67,Medium variant
834,2018,67.982,Medium variant
834,2019,68.298,Medium variant
834,2020,68.633,Medium variant
834,2021,68.99,Medium variant
834,2022,69.354,Medium variant
834,2023,69.713,Medium variant
834,2024,70.066,Medium variant
834,2025,70.414,Medium variant
834,2026,70.757,Medium variant
834,2027,71.092,Medium variant
834,2028,71.418,Medium variant
834,2029,71.735,Medium variant
834,2030,72.041,Medium variant
834,2031,72.334,Medium variant
834,2032,72.615,Medium variant
834,2033,72.884,Medium variant
834,2034,73.142,Medium variant
834,2035,73.389,Medium variant
834,2036,73.627,Medium variant
834,2037,73.856,Medium variant
834,2038,74.08,Medium variant
834,2039,74.298,Medium variant
834,2040,74.513,Medium variant
834,2041,74.726,Medium variant
834,2042,74.936,Medium variant
834,2043,75.143,Medium variant
834,2044,75.346,Medium variant
834,2045,75.546,Medium variant
834,2046,75.74,Medium variant
834,2047,75.928,Medium variant
834,2048,76.109,Medium variant
834,2049,76.282,Medium variant
834,2050,76.448,Medium variant
834,2051,76.607,Medium variant
834,2052,76.759,Medium variant
834,2053,76.906,Medium variant
834,2054,77.048,Medium variant
834,2055,77.187,Medium variant
834,2056,77.324,Medium variant
834,2057,77.458,Medium variant
834,2058,77.591,Medium variant
834,2059,77.723,Medium variant
834,2060,77.854,Medium variant
834,2061,77.986,Medium variant
834,2062,78.117,Medium variant
834,2063,78.247,Medium variant
834,2064,78.376,Medium variant
834,2065,78.505,Medium variant
834,2066,78.633,Medium variant
834,2067,78.76,Medium variant
834,2068,78.885,Medium variant
834,2069,79.009,Medium variant
834,2070,79.13,Medium variant
834,2071,79.248,Medium variant
834,2072,79.362,Medium variant
834,2073,79.473,Medium variant
834,2074,79.58,Medium variant
834,2075,79.684,Medium variant
834,2076,79.785,Medium variant
834,2077,79.884,Medium variant
834,2078,79.982,Medium variant
834,2079,80.08,Medium variant
834,2080,80.178,Medium variant
834,2081,80.275,Medium variant
834,2082,80.372,Medium variant
834,2083,80.469,Medium variant
834,2084,80.566,Medium variant
834,2085,80.662,Medium variant
834,2086,80.757,Medium variant
834,2087,80.853,Medium variant
834,2088,80.948,Medium variant
834,2089,81.042,Medium variant
834,2090,81.137,Medium variant
834,2091,81.23,Medium variant
834,2092,81.324,Medium variant
834,2093,81.417,Medium variant
834,2094,81.509,Medium variant
834,2095,81.602,Medium variant
834,2096,81.693,Medium variant
834,2097,81.785,Medium variant
834,2098,81.876,Medium variant
834,2099,81.966,Medium variant
840,1950,71.01,Estimates
840,1951,71.195,Estimates
840,1952,71.55,Estimates
840,1953,71.875,Estimates
840,1954,72.17,Estimates
840,1955,72.435,Estimates
840,1956,72.669,Estimates
840,1957,72.875,Estimates
840,1958,73.053,Estimates
840,1959,73.206,Estimates
840,1960,73.336,Estimates
840,1961,73.448,Estimates
840,1962,73.548,Estimates
840,1963,73.641,Estimates
840,1964,73.736,Estimates
840,1965,73.837,Estimates
840,1966,73.949,Estimates
840,1967,74.074,Estimates
840,1968,74.215,Estimates
840,1969,74.379,Estimates
840,1970,74.574,Estimates
840,1971,74.813,Estimates
840,1972,75.095,Estimates
840,1973,75.415,Estimates
840,1974,75.763,Estimates
840,1975,76.126,Estimates
840,1976,76.484,Estimates
840,1977,76.822,Estimates
840,1978,77.125,Estimates
840,1979,77.384,Estimates
840,1980,77.596,Estimates
840,1981,77.761,Estimates
840,1982,77.891,Estimates
840,1983,77.997,Estimates
840,1984,78.088,Estimates
840,1985,78.173,Estimates
840,1986,78.261,Estimates
840,1987,78.356,Estimates
840,1988,78.461,Estimates
840,1989,78.577,Estimates
840,1990,78.7,Estimates
840,1991,78.822,Estimates
840,1992,78.937,Estimates
840,1993,79.038,Estimates
840,1994,79.123,Estimates
840,1995,79.194,Estimates
840,1996,79.251,Estimates
840,1997,79.302,Estimates
840,1998,79.352,Estimates
840,1999,79.408,Estimates
840,2000,79.477,Estimates
840,2001,79.567,Estimates
840,2002,79.679,Estimates
840,2003,79.812,Estimates
840,2004,79.966,Estimates
840,2005,80.134,Estimates
840,2006,80.31,Estimates
840,2007,80.484,Estimates
840,2008,80.65,Estimates
840,2009,80.804,Estimates
840,2010,80.945,Estimates
840,2011,81.074,Estimates
840,2012,81.197,Estimates
840,2013,81.318,Estimates
840,2014,81.438,Estimates
840,2015,81.558,Estimates
840,2015,81.558,Medium variant
840,2016,81.68,Medium variant
840,2017,81.802,Medium variant
840,2018,81.925,Medium variant
840,2019,82.048,Medium variant
840,2020,82.172,Medium variant
840,2021,82.295,Medium variant
840,2022,82.418,Medium variant
840,2023,82.54,Medium variant
840,2024,82.661,Medium variant
840,2025,82.779,Medium variant
840,2026,82.896,Medium variant
840,2027,83.011,Medium variant
840,2028,83.125,Medium variant
840,2029,83.238,Medium variant
840,2030,83.35,Medium variant
840,2031,83.463,Medium variant
840,2032,83.576,Medium variant
840,2033,83.691,Medium variant
840,2034,83.807,Medium variant
840,2035,83.924,Medium variant
840,2036,84.042,Medium variant
840,2037,84.16,Medium variant
840,2038,84.278,Medium variant
840,2039,84.394,Medium variant
840,2040,84.509,Medium variant
840,2041,84.622,Medium variant
840,2042,84.734,Medium variant
840,2043,84.845,Medium variant
840,2044,84.955,Medium variant
840,2045,85.063,Medium variant
840,2046,85.171,Medium variant
840,2047,85.278,Medium variant
840,2048,85.384,Medium variant
840,2049,85.49,Medium variant
840,2050,85.596,Medium variant
840,2051,85.702,Medium variant
840,2052,85.808,Medium variant
840,2053,85.913,Medium variant
840,2054,86.019,Medium variant
840,2055,86.125,Medium variant
840,2056,86.231,Medium variant
840,2057,86.338,Medium variant
840,2058,86.445,Medium variant
840,2059,86.551,Medium variant
840,2060,86.657,Medium variant
840,2061,86.762,Medium variant
840,2062,86.866,Medium variant
840,2063,86.968,Medium variant
840,2064,87.069,Medium variant
840,2065,87.169,Medium variant
840,2066,87.27,Medium variant
840,2067,87.372,Medium variant
840,2068,87.476,Medium variant
840,2069,87.582,Medium variant
840,2070,87.688,Medium variant
840,2071,87.796,Medium variant
840,2072,87.903,Medium variant
840,2073,88.01,Medium variant
840,2074,88.115,Medium variant
840,2075,88.22,Medium variant
840,2076,88.325,Medium variant
840,2077,88.43,Medium variant
840,2078,88.536,Medium variant
840,2079,88.643,Medium variant
840,2080,88.751,Medium variant
840,2081,88.858,Medium variant
840,2082,88.964,Medium variant
840,2083,89.069,Medium variant
840,2084,89.173,Medium variant
840,2085,89.276,Medium variant
840,2086,89.379,Medium variant
840,2087,89.482,Medium variant
840,2088,89.587,Medium variant
840,2089,89.692,Medium variant
840,2090,89.798,Medium variant
840,2091,89.903,Medium variant
840,2092,90.007,Medium variant
840,2093,90.11,Medium variant
840,2094,90.21,Medium variant
840,2095,90.308,Medium variant
840,2096,90.404,Medium variant
840,2097,90.497,Medium variant
840,2098,90.587,Medium variant
840,2099,90.675,Medium variant
850,1950,58.7,Estimates
850,1951,59.232,Estimates
850,1952,60.26,Estimates
850,1953,61.213,Estimates
850,1954,62.09,Estimates
850,1955,62.892,Estimates
850,1956,63.621,Estimates
850,1957,64.28,Estimates
850,1958,64.874,Estimates
850,1959,65.412,Estimates
850,1960,65.905,Estimates
850,1961,66.367,Estimates
850,1962,66.812,Estimates
850,1963,67.254,Estimates
850,1964,67.704,Estimates
850,1965,68.169,Estimates
850,1966,68.654,Estimates
850,1967,69.152,Estimates
850,1968,69.656,Estimates
850,1969,70.164,Estimates
850,1970,70.671,Estimates
850,1971,71.173,Estimates
850,1972,71.665,Estimates
850,1973,72.141,Estimates
850,1974,72.597,Estimates
850,1975,73.026,Estimates
850,1976,73.423,Estimates
850,1977,73.791,Estimates
850,1978,74.133,Estimates
850,1979,74.457,Estimates
850,1980,74.777,Estimates
850,1981,75.109,Estimates
850,1982,75.461,Estimates
850,1983,75.842,Estimates
850,1984,76.249,Estimates
850,1985,76.679,Estimates
850,1986,77.12,Estimates
850,1987,77.558,Estimates
850,1988,77.978,Estimates
850,1989,78.373,Estimates
850,1990,78.736,Estimates
850,1991,79.067,Estimates
850,1992,79.369,Estimates
850,1993,79.647,Estimates
850,1994,79.901,Estimates
850,1995,80.131,Estimates
850,1996,80.335,Estimates
850,1997,80.517,Estimates
850,1998,80.68,Estimates
850,1999,80.827,Estimates
850,2000,80.964,Estimates
850,2001,81.094,Estimates
850,2002,81.221,Estimates
850,2003,81.349,Estimates
850,2004,81.482,Estimates
850,2005,81.623,Estimates
850,2006,81.775,Estimates
850,2007,81.935,Estimates
850,2008,82.103,Estimates
850,2009,82.277,Estimates
850,2010,82.456,Estimates
850,2011,82.639,Estimates
850,2012,82.821,Estimates
850,2013,83.001,Estimates
850,2014,83.179,Estimates
850,2015,83.352,Estimates
850,2015,83.352,Medium variant
850,2016,83.522,Medium variant
850,2017,83.69,Medium variant
850,2018,83.856,Medium variant
850,2019,84.02,Medium variant
850,2020,84.183,Medium variant
850,2021,84.343,Medium variant
850,2022,84.501,Medium variant
850,2023,84.657,Medium variant
850,2024,84.81,Medium variant
850,2025,84.961,Medium variant
850,2026,85.111,Medium variant
850,2027,85.258,Medium variant
850,2028,85.405,Medium variant
850,2029,85.552,Medium variant
850,2030,85.698,Medium variant
850,2031,85.844,Medium variant
850,2032,85.99,Medium variant
850,2033,86.135,Medium variant
850,2034,86.28,Medium variant
850,2035,86.425,Medium variant
850,2036,86.568,Medium variant
850,2037,86.709,Medium variant
850,2038,86.849,Medium variant
850,2039,86.986,Medium variant
850,2040,87.121,Medium variant
850,2041,87.254,Medium variant
850,2042,87.385,Medium variant
850,2043,87.514,Medium variant
850,2044,87.643,Medium variant
850,2045,87.771,Medium variant
850,2046,87.9,Medium variant
850,2047,88.029,Medium variant
850,2048,88.16,Medium variant
850,2049,88.291,Medium variant
850,2050,88.422,Medium variant
850,2051,88.554,Medium variant
850,2052,88.683,Medium variant
850,2053,88.811,Medium variant
850,2054,88.937,Medium variant
850,2055,89.06,Medium variant
850,2056,89.182,Medium variant
850,2057,89.302,Medium variant
850,2058,89.42,Medium variant
850,2059,89.539,Medium variant
850,2060,89.657,Medium variant
850,2061,89.775,Medium variant
850,2062,89.893,Medium variant
850,2063,90.011,Medium variant
850,2064,90.129,Medium variant
850,2065,90.247,Medium variant
850,2066,90.364,Medium variant
850,2067,90.481,Medium variant
850,2068,90.595,Medium variant
850,2069,90.709,Medium variant
850,2070,90.822,Medium variant
850,2071,90.934,Medium variant
850,2072,91.046,Medium variant
850,2073,91.159,Medium variant
850,2074,91.272,Medium variant
850,2075,91.386,Medium variant
850,2076,91.499,Medium variant
850,2077,91.612,Medium variant
850,2078,91.724,Medium variant
850,2079,91.834,Medium variant
850,2080,91.945,Medium variant
850,2081,92.055,Medium variant
850,2082,92.166,Medium variant
850,2083,92.278,Medium variant
850,2084,92.39,Medium variant
850,2085,92.503,Medium variant
850,2086,92.617,Medium variant
850,2087,92.732,Medium variant
850,2088,92.846,Medium variant
850,2089,92.96,Medium variant
850,2090,93.074,Medium variant
850,2091,93.188,Medium variant
850,2092,93.303,Medium variant
850,2093,93.418,Medium variant
850,2094,93.533,Medium variant
850,2095,93.648,Medium variant
850,2096,93.764,Medium variant
850,2097,93.881,Medium variant
850,2098,93.998,Medium variant
850,2099,94.116,Medium variant
854,1950,31.074,Estimates
854,1951,31.315,Estimates
854,1952,31.794,Estimates
854,1953,32.27,Estimates
854,1954,32.744,Estimates
854,1955,33.215,Estimates
854,1956,33.684,Estimates
854,1957,34.151,Estimates
854,1958,34.617,Estimates
854,1959,35.084,Estimates
854,1960,35.553,Estimates
854,1961,36.025,Estimates
854,1962,36.503,Estimates
854,1963,36.986,Estimates
854,1964,37.474,Estimates
854,1965,37.961,Estimates
854,1966,38.441,Estimates
854,1967,38.91,Estimates
854,1968,39.37,Estimates
854,1969,39.824,Estimates
854,1970,40.278,Estimates
854,1971,40.735,Estimates
854,1972,41.206,Estimates
854,1973,41.705,Estimates
854,1974,42.242,Estimates
854,1975,42.85,Estimates
854,1976,43.561,Estimates
854,1977,44.38,Estimates
854,1978,45.288,Estimates
854,1979,46.257,Estimates
854,1980,47.234,Estimates
854,1981,48.154,Estimates
854,1982,48.962,Estimates
854,1983,49.619,Estimates
854,1984,50.106,Estimates
854,1985,50.418,Estimates
854,1986,50.571,Estimates
854,1987,50.616,Estimates
854,1988,50.601,Estimates
854,1989,50.559,Estimates
854,1990,50.516,Estimates
854,1991,50.494,Estimates
854,1992,50.498,Estimates
854,1993,50.534,Estimates
854,1994,50.613,Estimates
854,1995,50.73,Estimates
854,1996,50.871,Estimates
854,1997,51.023,Estimates
854,1998,51.187,Estimates
854,1999,51.377,Estimates
854,2000,51.63,Estimates
854,2001,51.992,Estimates
854,2002,52.487,Estimates
854,2003,53.118,Estimates
854,2004,53.869,Estimates
854,2005,54.702,Estimates
854,2006,55.563,Estimates
854,2007,56.394,Estimates
854,2008,57.15,Estimates
854,2009,57.807,Estimates
854,2010,58.358,Estimates
854,2011,58.813,Estimates
854,2012,59.21,Estimates
854,2013,59.579,Estimates
854,2014,59.934,Estimates
854,2015,60.284,Estimates
854,2015,60.284,Medium variant
854,2016,60.634,Medium variant
854,2017,60.981,Medium variant
854,2018,61.324,Medium variant
854,2019,61.665,Medium variant
854,2020,62.006,Medium variant
854,2021,62.349,Medium variant
854,2022,62.689,Medium variant
854,2023,63.027,Medium variant
854,2024,63.36,Medium variant
854,2025,63.686,Medium variant
854,2026,64.005,Medium variant
854,2027,64.313,Medium variant
854,2028,64.612,Medium variant
854,2029,64.901,Medium variant
854,2030,65.182,Medium variant
854,2031,65.458,Medium variant
854,2032,65.73,Medium variant
854,2033,66.0,Medium variant
854,2034,66.269,Medium variant
854,2035,66.537,Medium variant
854,2036,66.802,Medium variant
854,2037,67.062,Medium variant
854,2038,67.316,Medium variant
854,2039,67.564,Medium variant
854,2040,67.804,Medium variant
854,2041,68.036,Medium variant
854,2042,68.26,Medium variant
854,2043,68.478,Medium variant
854,2044,68.691,Medium variant
854,2045,68.899,Medium variant
854,2046,69.103,Medium variant
854,2047,69.306,Medium variant
854,2048,69.507,Medium variant
854,2049,69.708,Medium variant
854,2050,69.909,Medium variant
854,2051,70.112,Medium variant
854,2052,70.316,Medium variant
854,2053,70.519,Medium variant
854,2054,70.721,Medium variant
854,2055,70.92,Medium variant
854,2056,71.113,Medium variant
854,2057,71.299,Medium variant
854,2058,71.478,Medium variant
854,2059,71.649,Medium variant
854,2060,71.815,Medium variant
854,2061,71.978,Medium variant
854,2062,72.14,Medium variant
854,2063,72.304,Medium variant
854,2064,72.471,Medium variant
854,2065,72.64,Medium variant
854,2066,72.811,Medium variant
854,2067,72.983,Medium variant
854,2068,73.153,Medium variant
854,2069,73.322,Medium variant
854,2070,73.488,Medium variant
854,2071,73.65,Medium variant
854,2072,73.81,Medium variant
854,2073,73.967,Medium variant
854,2074,74.122,Medium variant
854,2075,74.275,Medium variant
854,2076,74.428,Medium variant
854,2077,74.581,Medium variant
854,2078,74.734,Medium variant
854,2079,74.887,Medium variant
854,2080,75.038,Medium variant
854,2081,75.186,Medium variant
854,2082,75.329,Medium variant
854,2083,75.466,Medium variant
854,2084,75.6,Medium variant
854,2085,75.732,Medium variant
854,2086,75.867,Medium variant
854,2087,76.006,Medium variant
854,2088,76.151,Medium variant
854,2089,76.303,Medium variant
854,2090,76.459,Medium variant
854,2091,76.617,Medium variant
854,2092,76.774,Medium variant
854,2093,76.928,Medium variant
854,2094,77.077,Medium variant
854,2095,77.218,Medium variant
854,2096,77.352,Medium variant
854,2097,77.477,Medium variant
854,2098,77.595,Medium variant
854,2099,77.704,Medium variant
858,1950,69.07,Estimates
858,1951,69.143,Estimates
858,1952,69.299,Estimates
858,1953,69.473,Estimates
858,1954,69.666,Estimates
858,1955,69.878,Estimates
858,1956,70.106,Estimates
858,1957,70.349,Estimates
858,1958,70.6,Estimates
858,1959,70.851,Estimates
858,1960,71.093,Estimates
858,1961,71.314,Estimates
858,1962,71.504,Estimates
858,1963,71.657,Estimates
858,1964,71.771,Estimates
858,1965,71.849,Estimates
858,1966,71.894,Estimates
858,1967,71.921,Estimates
858,1968,71.944,Estimates
858,1969,71.971,Estimates
858,1970,72.012,Estimates
858,1971,72.075,Estimates
858,1972,72.16,Estimates
858,1973,72.269,Estimates
858,1974,72.405,Estimates
858,1975,72.573,Estimates
858,1976,72.773,Estimates
858,1977,73.001,Estimates
858,1978,73.252,Estimates
858,1979,73.521,Estimates
858,1980,73.802,Estimates
858,1981,74.088,Estimates
858,1982,74.376,Estimates
858,1983,74.659,Estimates
858,1984,74.934,Estimates
858,1985,75.197,Estimates
858,1986,75.449,Estimates
858,1987,75.691,Estimates
858,1988,75.927,Estimates
858,1989,76.157,Estimates
858,1990,76.381,Estimates
858,1991,76.602,Estimates
858,1992,76.821,Estimates
858,1993,77.038,Estimates
858,1994,77.254,Estimates
858,1995,77.468,Estimates
858,1996,77.681,Estimates
858,1997,77.89,Estimates
858,1998,78.095,Estimates
858,1999,78.295,Estimates
858,2000,78.488,Estimates
858,2001,78.674,Estimates
858,2002,78.852,Estimates
858,2003,79.022,Estimates
858,2004,79.185,Estimates
858,2005,79.343,Estimates
858,2006,79.496,Estimates
858,2007,79.646,Estimates
858,2008,79.794,Estimates
858,2009,79.941,Estimates
858,2010,80.086,Estimates
858,2011,80.229,Estimates
858,2012,80.368,Estimates
858,2013,80.503,Estimates
858,2014,80.634,Estimates
858,2015,80.762,Estimates
858,2015,80.762,Medium variant
858,2016,80.889,Medium variant
858,2017,81.014,Medium variant
858,2018,81.14,Medium variant
858,2019,81.267,Medium variant
858,2020,81.394,Medium variant
858,2021,81.521,Medium variant
858,2022,81.645,Medium variant
858,2023,81.767,Medium variant
858,2024,81.887,Medium variant
858,2025,82.005,Medium variant
858,2026,82.12,Medium variant
858,2027,82.235,Medium variant
858,2028,82.35,Medium variant
858,2029,82.465,Medium variant
858,2030,82.58,Medium variant
858,2031,82.696,Medium variant
858,2032,82.812,Medium variant
858,2033,82.929,Medium variant
858,2034,83.045,Medium variant
858,2035,83.161,Medium variant
858,2036,83.276,Medium variant
858,2037,83.391,Medium variant
858,2038,83.505,Medium variant
858,2039,83.619,Medium variant
858,2040,83.734,Medium variant
858,2041,83.849,Medium variant
858,2042,83.965,Medium variant
858,2043,84.083,Medium variant
858,2044,84.201,Medium variant
858,2045,84.321,Medium variant
858,2046,84.44,Medium variant
858,2047,84.558,Medium variant
858,2048,84.674,Medium variant
858,2049,84.789,Medium variant
858,2050,84.902,Medium variant
858,2051,85.014,Medium variant
858,2052,85.127,Medium variant
858,2053,85.239,Medium variant
858,2054,85.352,Medium variant
858,2055,85.465,Medium variant
858,2056,85.579,Medium variant
858,2057,85.693,Medium variant
858,2058,85.807,Medium variant
858,2059,85.92,Medium variant
858,2060,86.032,Medium variant
858,2061,86.143,Medium variant
858,2062,86.253,Medium variant
858,2063,86.362,Medium variant
858,2064,86.47,Medium variant
858,2065,86.579,Medium variant
858,2066,86.688,Medium variant
858,2067,86.798,Medium variant
858,2068,86.91,Medium variant
858,2069,87.024,Medium variant
858,2070,87.138,Medium variant
858,2071,87.254,Medium variant
858,2072,87.369,Medium variant
858,2073,87.483,Medium variant
858,2074,87.596,Medium variant
858,2075,87.709,Medium variant
858,2076,87.823,Medium variant
858,2077,87.937,Medium variant
858,2078,88.053,Medium variant
858,2079,88.17,Medium variant
858,2080,88.287,Medium variant
858,2081,88.404,Medium variant
858,2082,88.519,Medium variant
858,2083,88.631,Medium variant
858,2084,88.741,Medium variant
858,2085,88.849,Medium variant
858,2086,88.954,Medium variant
858,2087,89.059,Medium variant
858,2088,89.164,Medium variant
858,2089,89.269,Medium variant
858,2090,89.376,Medium variant
858,2091,89.484,Medium variant
858,2092,89.594,Medium variant
858,2093,89.706,Medium variant
858,2094,89.819,Medium variant
858,2095,89.934,Medium variant
858,2096,90.05,Medium variant
858,2097,90.169,Medium variant
858,2098,90.289,Medium variant
858,2099,90.41,Medium variant
860,1950,58.629,Estimates
860,1951,58.832,Estimates
860,1952,59.238,Estimates
860,1953,59.643,Estimates
860,1954,60.047,Estimates
860,1955,60.451,Estimates
860,1956,60.854,Estimates
860,1957,61.258,Estimates
860,1958,61.661,Estimates
860,1959,62.067,Estimates
860,1960,62.475,Estimates
860,1961,62.887,Estimates
860,1962,63.303,Estimates
860,1963,63.72,Estimates
860,1964,64.136,Estimates
860,1965,64.546,Estimates
860,1966,64.945,Estimates
860,1967,65.33,Estimates
860,1968,65.695,Estimates
860,1969,66.038,Estimates
860,1970,66.354,Estimates
860,1971,66.64,Estimates
860,1972,66.897,Estimates
860,1973,67.131,Estimates
860,1974,67.35,Estimates
860,1975,67.563,Estimates
860,1976,67.786,Estimates
860,1977,68.026,Estimates
860,1978,68.288,Estimates
860,1979,68.569,Estimates
860,1980,68.868,Estimates
860,1981,69.179,Estimates
860,1982,69.487,Estimates
860,1983,69.775,Estimates
860,1984,70.028,Estimates
860,1985,70.22,Estimates
860,1986,70.326,Estimates
860,1987,70.341,Estimates
860,1988,70.272,Estimates
860,1989,70.132,Estimates
860,1990,69.953,Estimates
860,1991,69.771,Estimates
860,1992,69.624,Estimates
860,1993,69.537,Estimates
860,1994,69.522,Estimates
860,1995,69.579,Estimates
860,1996,69.696,Estimates
860,1997,69.842,Estimates
860,1998,69.994,Estimates
860,1999,70.138,Estimates
860,2000,70.268,Estimates
860,2001,70.378,Estimates
860,2002,70.474,Estimates
860,2003,70.563,Estimates
860,2004,70.645,Estimates
860,2005,70.726,Estimates
860,2006,70.81,Estimates
860,2007,70.903,Estimates
860,2008,71.007,Estimates
860,2009,71.123,Estimates
860,2010,71.251,Estimates
860,2011,71.387,Estimates
860,2012,71.526,Estimates
860,2013,71.666,Estimates
860,2014,71.803,Estimates
860,2015,71.936,Estimates
860,2015,71.936,Medium variant
860,2016,72.068,Medium variant
860,2017,72.198,Medium variant
860,2018,72.328,Medium variant
860,2019,72.458,Medium variant
860,2020,72.588,Medium variant
860,2021,72.718,Medium variant
860,2022,72.847,Medium variant
860,2023,72.974,Medium variant
860,2024,73.099,Medium variant
860,2025,73.223,Medium variant
860,2026,73.343,Medium variant
860,2027,73.461,Medium variant
860,2028,73.576,Medium variant
860,2029,73.689,Medium variant
860,2030,73.8,Medium variant
860,2031,73.909,Medium variant
860,2032,74.018,Medium variant
860,2033,74.126,Medium variant
860,2034,74.235,Medium variant
860,2035,74.344,Medium variant
860,2036,74.454,Medium variant
860,2037,74.564,Medium variant
860,2038,74.674,Medium variant
860,2039,74.785,Medium variant
860,2040,74.896,Medium variant
860,2041,75.01,Medium variant
860,2042,75.125,Medium variant
860,2043,75.243,Medium variant
860,2044,75.361,Medium variant
860,2045,75.481,Medium variant
860,2046,75.6,Medium variant
860,2047,75.718,Medium variant
860,2048,75.835,Medium variant
860,2049,75.949,Medium variant
860,2050,76.06,Medium variant
860,2051,76.17,Medium variant
860,2052,76.278,Medium variant
860,2053,76.384,Medium variant
860,2054,76.491,Medium variant
860,2055,76.597,Medium variant
