country_code,reference_date_1_january_31_december,crude_birth_rate,variant
108,2000,42.571,Estimates
108,2001,42.451,Estimates
108,2002,42.496,Estimates
108,2003,42.675,Estimates
108,2004,42.956,Estimates
108,2005,43.3,Estimates
108,2006,43.662,Estimates
108,2007,44.0,Estimates
108,2008,44.276,Estimates
108,2009,44.458,Estimates
108,2010,44.53,Estimates
108,2011,44.489,Estimates
108,2012,44.358,Estimates
108,2013,44.151,Estimates
108,2014,43.867,Estimates
108,2015,43.497,Estimates
174,1950,44.218,Estimates
174,1951,44.724,Estimates
174,1952,45.669,Estimates
174,1953,46.48,Estimates
174,1954,47.157,Estimates
174,1955,47.701,Estimates
174,1956,48.113,Estimates
174,1957,48.395,Estimates
174,1958,48.555,Estimates
174,1959,48.6,Estimates
174,1960,48.544,Estimates
174,1961,48.403,Estimates
174,1962,48.195,Estimates
174,1963,47.944,Estimates
174,1964,47.671,Estimates
174,1965,47.39,Estimates
174,1966,47.109,Estimates
174,1967,46.83,Estimates
174,1968,46.563,Estimates
174,1969,46.322,Estimates
174,1970,46.131,Estimates
174,1971,46.01,Estimates
174,1972,45.963,Estimates
174,1973,45.988,Estimates
174,1974,46.077,Estimates
174,1975,46.222,Estimates
174,1976,46.409,Estimates
174,1977,46.612,Estimates
174,1978,46.8,Estimates
174,1979,46.948,Estimates
174,1980,47.027,Estimates
174,1981,47.015,Estimates
174,1982,46.906,Estimates
174,1983,46.697,Estimates
174,1984,46.383,Estimates
174,1985,45.958,Estimates
174,1986,45.42,Estimates
174,1987,44.788,Estimates
174,1988,44.089,Estimates
174,1989,43.347,Estimates
174,1990,42.593,Estimates
174,1991,41.853,Estimates
174,1992,41.149,Estimates
174,1993,40.497,Estimates
174,1994,39.913,Estimates
174,1995,39.403,Estimates
174,1996,38.967,Estimates
174,1997,38.587,Estimates
174,1998,38.247,Estimates
174,1999,37.94,Estimates
174,2000,37.661,Estimates
174,2001,37.407,Estimates
174,2002,37.174,Estimates
174,2003,36.956,Estimates
174,2004,36.746,Estimates
174,2005,36.538,Estimates
174,2006,36.329,Estimates
174,2007,36.115,Estimates
174,2008,35.891,Estimates
174,2009,35.649,Estimates
174,2010,35.378,Estimates
174,2011,35.068,Estimates
174,2012,34.718,Estimates
174,2013,34.326,Estimates
174,2014,33.897,Estimates
174,2015,33.433,Estimates
262,1950,40.219,Estimates
262,1951,40.422,Estimates
262,1952,40.822,Estimates
262,1953,41.211,Estimates
262,1954,41.588,Estimates
262,1955,41.955,Estimates
262,1956,42.31,Estimates
262,1957,42.653,Estimates
262,1958,42.983,Estimates
262,1959,43.298,Estimates
262,1960,43.595,Estimates
262,1961,43.872,Estimates
262,1962,44.125,Estimates
262,1963,44.351,Estimates
262,1964,44.546,Estimates
262,1965,44.713,Estimates
262,1966,44.857,Estimates
262,1967,44.979,Estimates
262,1968,45.071,Estimates
262,1969,45.123,Estimates
262,1970,45.11,Estimates
262,1971,45.004,Estimates
262,1972,44.792,Estimates
262,1973,44.471,Estimates
262,1974,44.05,Estimates
262,1975,43.539,Estimates
262,1976,42.955,Estimates
262,1977,42.334,Estimates
262,1978,41.713,Estimates
262,1979,41.127,Estimates
262,1980,40.62,Estimates
262,1981,40.233,Estimates
262,1982,39.972,Estimates
262,1983,39.83,Estimates
262,1984,39.795,Estimates
262,1985,39.848,Estimates
262,1986,39.963,Estimates
262,1987,40.09,Estimates
262,1988,40.174,Estimates
262,1989,40.167,Estimates
262,1990,40.002,Estimates
262,1991,39.618,Estimates
262,1992,39.008,Estimates
262,1993,38.188,Estimates
262,1994,37.19,Estimates
262,1995,36.071,Estimates
262,1996,34.911,Estimates
262,1997,33.793,Estimates
262,1998,32.781,Estimates
262,1999,31.909,Estimates
262,2000,31.186,Estimates
262,2001,30.594,Estimates
262,2002,30.079,Estimates
262,2003,29.596,Estimates
262,2004,29.129,Estimates
262,2005,28.67,Estimates
262,2006,28.22,Estimates
262,2007,27.788,Estimates
262,2008,27.378,Estimates
262,2009,26.987,Estimates
262,2010,26.607,Estimates
262,2011,26.233,Estimates
262,2012,25.861,Estimates
262,2013,25.486,Estimates
262,2014,25.105,Estimates
262,2015,24.721,Estimates
232,1950,46.456,Estimates
232,1951,46.641,Estimates
232,1952,46.985,Estimates
232,1953,47.279,Estimates
232,1954,47.522,Estimates
232,1955,47.714,Estimates
232,1956,47.858,Estimates
232,1957,47.955,Estimates
232,1958,48.008,Estimates
232,1959,48.025,Estimates
232,1960,48.011,Estimates
232,1961,47.976,Estimates
232,1962,47.929,Estimates
232,1963,47.876,Estimates
232,1964,47.822,Estimates
232,1965,47.765,Estimates
232,1966,47.7,Estimates
232,1967,47.621,Estimates
232,1968,47.525,Estimates
232,1969,47.413,Estimates
232,1970,47.287,Estimates
232,1971,47.152,Estimates
232,1972,47.015,Estimates
232,1973,46.883,Estimates
232,1974,46.76,Estimates
232,1975,46.657,Estimates
232,1976,46.587,Estimates
232,1977,46.548,Estimates
232,1978,46.534,Estimates
232,1979,46.533,Estimates
232,1980,46.533,Estimates
232,1981,46.52,Estimates
232,1982,46.475,Estimates
232,1983,46.376,Estimates
232,1984,46.205,Estimates
232,1985,45.939,Estimates
232,1986,45.558,Estimates
232,1987,45.062,Estimates
232,1988,44.46,Estimates
232,1989,43.762,Estimates
232,1990,42.972,Estimates
232,1991,42.095,Estimates
232,1992,41.157,Estimates
232,1993,40.2,Estimates
232,1994,39.267,Estimates
232,1995,38.418,Estimates
232,1996,37.711,Estimates
232,1997,37.173,Estimates
232,1998,36.816,Estimates
232,1999,36.64,Estimates
232,2000,36.64,Estimates
232,2001,36.794,Estimates
232,2002,37.045,Estimates
232,2003,37.329,Estimates
232,2004,37.597,Estimates
232,2005,37.792,Estimates
232,2006,37.866,Estimates
232,2007,37.805,Estimates
232,2008,37.604,Estimates
232,2009,37.257,Estimates
232,2010,36.773,Estimates
232,2011,36.173,Estimates
232,2012,35.502,Estimates
232,2013,34.8,Estimates
232,2014,34.091,Estimates
232,2015,33.393,Estimates
231,1950,50.287,Estimates
231,1951,49.987,Estimates
231,1952,49.429,Estimates
231,1953,48.958,Estimates
231,1954,48.573,Estimates
231,1955,48.273,Estimates
231,1956,48.055,Estimates
231,1957,47.914,Estimates
231,1958,47.839,Estimates
231,1959,47.815,Estimates
231,1960,47.821,Estimates
231,1961,47.837,Estimates
231,1962,47.843,Estimates
231,1963,47.828,Estimates
231,1964,47.789,Estimates
231,1965,47.741,Estimates
231,1966,47.711,Estimates
231,1967,47.725,Estimates
231,1968,47.794,Estimates
231,1969,47.917,Estimates
231,1970,48.075,Estimates
231,1971,48.239,Estimates
231,1972,48.382,Estimates
231,1973,48.483,Estimates
231,1974,48.541,Estimates
231,1975,48.569,Estimates
231,1976,48.595,Estimates
231,1977,48.645,Estimates
231,1978,48.732,Estimates
231,1979,48.85,Estimates
231,1980,48.983,Estimates
231,1981,49.102,Estimates
231,1982,49.176,Estimates
231,1983,49.183,Estimates
231,1984,49.113,Estimates
231,1985,48.963,Estimates
231,1986,48.739,Estimates
231,1987,48.461,Estimates
231,1988,48.152,Estimates
231,1989,47.825,Estimates
231,1990,47.504,Estimates
231,1991,47.213,Estimates
231,1992,46.956,Estimates
231,1993,46.724,Estimates
231,1994,46.503,Estimates
231,1995,46.263,Estimates
231,1996,45.966,Estimates
231,1997,45.577,Estimates
231,1998,45.072,Estimates
231,1999,44.445,Estimates
231,2000,43.69,Estimates
231,2001,42.814,Estimates
231,2002,41.851,Estimates
231,2003,40.838,Estimates
231,2004,39.805,Estimates
231,2005,38.788,Estimates
231,2006,37.815,Estimates
231,2007,36.903,Estimates
231,2008,36.062,Estimates
231,2009,35.301,Estimates
231,2010,34.622,Estimates
231,2011,34.014,Estimates
231,2012,33.456,Estimates
231,2013,32.925,Estimates
231,2014,32.412,Estimates
231,2015,31.906,Estimates
404,1950,50.981,Estimates
404,1951,51.061,Estimates
404,1952,51.205,Estimates
404,1953,51.318,Estimates
404,1954,51.399,Estimates
404,1955,51.45,Estimates
404,1956,51.47,Estimates
404,1957,51.459,Estimates
404,1958,51.421,Estimates
404,1959,51.358,Estimates
404,1960,51.273,Estimates
404,1961,51.172,Estimates
404,1962,51.061,Estimates
404,1963,50.948,Estimates
404,1964,50.841,Estimates
404,1965,50.752,Estimates
404,1966,50.695,Estimates
404,1967,50.67,Estimates
404,1968,50.674,Estimates
404,1969,50.7,Estimates
404,1970,50.735,Estimates
404,1971,50.762,Estimates
404,1972,50.763,Estimates
404,1973,50.725,Estimates
404,1974,50.639,Estimates
404,1975,50.505,Estimates
404,1976,50.332,Estimates
404,1977,50.129,Estimates
404,1978,49.902,Estimates
404,1979,49.646,Estimates
404,1980,49.356,Estimates
404,1981,49.025,Estimates
404,1982,48.641,Estimates
404,1983,48.193,Estimates
404,1984,47.67,Estimates
404,1985,47.042,Estimates
404,1986,46.279,Estimates
404,1987,45.38,Estimates
404,1988,44.37,Estimates
404,1989,43.284,Estimates
404,1990,42.18,Estimates
404,1991,41.126,Estimates
404,1992,40.18,Estimates
404,1993,39.389,Estimates
404,1994,38.781,Estimates
404,1995,38.372,Estimates
404,1996,38.16,Estimates
404,1997,38.096,Estimates
404,1998,38.129,Estimates
404,1999,38.226,Estimates
404,2000,38.35,Estimates
404,2001,38.473,Estimates
404,2002,38.571,Estimates
404,2003,38.624,Estimates
404,2004,38.609,Estimates
404,2005,38.506,Estimates
404,2006,38.308,Estimates
404,2007,38.026,Estimates
404,2008,37.676,Estimates
404,2009,37.264,Estimates
404,2010,36.798,Estimates
404,2011,36.289,Estimates
404,2012,35.749,Estimates
404,2013,35.194,Estimates
404,2014,34.636,Estimates
404,2015,34.084,Estimates
450,1950,48.985,Estimates
450,1951,49.016,Estimates
450,1952,49.066,Estimates
450,1953,49.094,Estimates
450,1954,49.099,Estimates
450,1955,49.083,Estimates
450,1956,49.044,Estimates
450,1957,48.985,Estimates
450,1958,48.907,Estimates
450,1959,48.811,Estimates
450,1960,48.703,Estimates
450,1961,48.585,Estimates
450,1962,48.466,Estimates
450,1963,48.351,Estimates
450,1964,48.249,Estimates
450,1965,48.175,Estimates
450,1966,48.144,Estimates
450,1967,48.157,Estimates
450,1968,48.209,Estimates
450,1969,48.288,Estimates
450,1970,48.385,Estimates
450,1971,48.486,Estimates
450,1972,48.567,Estimates
450,1973,48.6,Estimates
450,1974,48.555,Estimates
450,1975,48.369,Estimates
450,1976,47.973,Estimates
450,1977,47.361,Estimates
450,1978,46.564,Estimates
450,1979,45.639,Estimates
450,1980,44.706,Estimates
450,1981,43.911,Estimates
450,1982,43.362,Estimates
450,1983,43.12,Estimates
450,1984,43.19,Estimates
450,1985,43.521,Estimates
450,1986,44.016,Estimates
450,1987,44.53,Estimates
450,1988,44.947,Estimates
450,1989,45.209,Estimates
450,1990,45.292,Estimates
450,1991,45.208,Estimates
450,1992,45.017,Estimates
450,1993,44.764,Estimates
450,1994,44.457,Estimates
450,1995,44.09,Estimates
450,1996,43.649,Estimates
450,1997,43.124,Estimates
450,1998,42.518,Estimates
450,1999,41.845,Estimates
450,2000,41.123,Estimates
450,2001,40.375,Estimates
450,2002,39.626,Estimates
450,2003,38.901,Estimates
450,2004,38.221,Estimates
450,2005,37.602,Estimates
450,2006,37.055,Estimates
450,2007,36.574,Estimates
450,2008,36.149,Estimates
450,2009,35.777,Estimates
450,2010,35.454,Estimates
450,2011,35.173,Estimates
450,2012,34.921,Estimates
450,2013,34.686,Estimates
450,2014,34.456,Estimates
450,2015,34.223,Estimates
454,1950,49.412,Estimates
454,1951,49.506,Estimates
454,1952,49.701,Estimates
454,1953,49.912,Estimates
454,1954,50.138,Estimates
454,1955,50.38,Estimates
454,1956,50.638,Estimates
454,1957,50.91,Estimates
454,1958,51.196,Estimates
454,1959,51.493,Estimates
454,1960,51.8,Estimates
454,1961,52.113,Estimates
454,1962,52.424,Estimates
454,1963,52.726,Estimates
454,1964,53.009,Estimates
454,1965,53.26,Estimates
454,1966,53.465,Estimates
454,1967,53.619,Estimates
454,1968,53.721,Estimates
454,1969,53.772,Estimates
454,1970,53.783,Estimates
454,1971,53.765,Estimates
454,1972,53.732,Estimates
454,1973,53.696,Estimates
454,1974,53.657,Estimates
454,1975,53.611,Estimates
454,1976,53.547,Estimates
454,1977,53.452,Estimates
454,1978,53.322,Estimates
454,1979,53.158,Estimates
454,1980,52.975,Estimates
454,1981,52.798,Estimates
454,1982,52.639,Estimates
454,1983,52.494,Estimates
454,1984,52.351,Estimates
454,1985,52.168,Estimates
454,1986,51.894,Estimates
454,1987,51.496,Estimates
454,1988,50.962,Estimates
454,1989,50.304,Estimates
454,1990,49.56,Estimates
454,1991,48.783,Estimates
454,1992,48.034,Estimates
454,1993,47.361,Estimates
454,1994,46.783,Estimates
454,1995,46.302,Estimates
454,1996,45.899,Estimates
454,1997,45.536,Estimates
454,1998,45.181,Estimates
454,1999,44.825,Estimates
454,2000,44.475,Estimates
454,2001,44.145,Estimates
454,2002,43.848,Estimates
454,2003,43.587,Estimates
454,2004,43.349,Estimates
454,2005,43.109,Estimates
454,2006,42.833,Estimates
454,2007,42.499,Estimates
454,2008,42.094,Estimates
454,2009,41.618,Estimates
454,2010,41.088,Estimates
454,2011,40.531,Estimates
454,2012,39.979,Estimates
454,2013,39.459,Estimates
454,2014,38.98,Estimates
454,2015,38.542,Estimates
480,1950,44.332,Estimates
480,1951,44.021,Estimates
480,1952,43.491,Estimates
480,1953,43.144,Estimates
480,1954,42.981,Estimates
480,1955,42.994,Estimates
480,1956,43.16,Estimates
480,1957,43.447,Estimates
480,1958,43.792,Estimates
480,1959,44.087,Estimates
480,1960,44.208,Estimates
480,1961,44.032,Estimates
480,1962,43.445,Estimates
480,1963,42.389,Estimates
480,1964,40.885,Estimates
480,1965,39.006,Estimates
480,1966,36.881,Estimates
480,1967,34.701,Estimates
480,1968,32.638,Estimates
480,1969,30.801,Estimates
480,1970,29.302,Estimates
480,1971,28.211,Estimates
480,1972,27.479,Estimates
480,1973,27.024,Estimates
480,1974,26.785,Estimates
480,1975,26.629,Estimates
480,1976,26.395,Estimates
480,1977,25.969,Estimates
480,1978,25.297,Estimates
480,1979,24.383,Estimates
480,1980,23.314,Estimates
480,1981,22.239,Estimates
480,1982,21.32,Estimates
480,1983,20.67,Estimates
480,1984,20.32,Estimates
480,1985,20.25,Estimates
480,1986,20.394,Estimates
480,1987,20.622,Estimates
480,1988,20.824,Estimates
480,1989,20.943,Estimates
480,1990,20.936,Estimates
480,1991,20.784,Estimates
480,1992,20.515,Estimates
480,1993,20.162,Estimates
480,1994,19.735,Estimates
480,1995,19.261,Estimates
480,1996,18.767,Estimates
480,1997,18.279,Estimates
480,1998,17.817,Estimates
480,1999,17.385,Estimates
480,2000,16.976,Estimates
480,2001,16.569,Estimates
480,2002,16.14,Estimates
480,2003,15.674,Estimates
480,2004,15.172,Estimates
480,2005,14.641,Estimates
480,2006,14.093,Estimates
480,2007,13.55,Estimates
480,2008,13.035,Estimates
480,2009,12.56,Estimates
480,2010,12.141,Estimates
480,2011,11.787,Estimates
480,2012,11.496,Estimates
480,2013,11.263,Estimates
480,2014,11.085,Estimates
480,2015,10.955,Estimates
175,1950,40.773,Estimates
175,1951,40.875,Estimates
175,1952,41.092,Estimates
175,1953,41.338,Estimates
175,1954,41.614,Estimates
175,1955,41.919,Estimates
175,1956,42.252,Estimates
175,1957,42.611,Estimates
175,1958,42.994,Estimates
175,1959,43.394,Estimates
175,1960,43.807,Estimates
175,1961,44.223,Estimates
175,1962,44.635,Estimates
175,1963,45.034,Estimates
175,1964,45.414,Estimates
175,1965,45.769,Estimates
175,1966,46.094,Estimates
175,1967,46.392,Estimates
175,1968,46.669,Estimates
175,1969,46.93,Estimates
175,1970,47.194,Estimates
175,1971,47.49,Estimates
175,1972,47.821,Estimates
175,1973,48.181,Estimates
175,1974,48.546,Estimates
175,1975,48.872,Estimates
175,1976,49.107,Estimates
175,1977,49.207,Estimates
175,1978,49.149,Estimates
175,1979,48.927,Estimates
175,1980,48.573,Estimates
175,1981,48.139,Estimates
175,1982,47.675,Estimates
175,1983,47.206,Estimates
175,1984,46.721,Estimates
175,1985,46.145,Estimates
175,1986,45.376,Estimates
175,1987,44.353,Estimates
175,1988,43.074,Estimates
175,1989,41.592,Estimates
175,1990,40.029,Estimates
175,1991,38.539,Estimates
175,1992,37.269,Estimates
175,1993,36.318,Estimates
175,1994,35.724,Estimates
175,1995,35.475,Estimates
175,1996,35.509,Estimates
175,1997,35.694,Estimates
175,1998,35.919,Estimates
175,1999,36.127,Estimates
175,2000,36.297,Estimates
175,2001,36.437,Estimates
175,2002,36.571,Estimates
175,2003,36.703,Estimates
175,2004,36.802,Estimates
175,2005,36.814,Estimates
175,2006,36.675,Estimates
175,2007,36.353,Estimates
175,2008,35.84,Estimates
175,2009,35.146,Estimates
175,2010,34.302,Estimates
175,2011,33.359,Estimates
175,2012,32.387,Estimates
175,2013,31.447,Estimates
175,2014,30.576,Estimates
175,2015,29.8,Estimates
508,1950,49.372,Estimates
508,1951,49.372,Estimates
508,1952,49.367,Estimates
508,1953,49.35,Estimates
508,1954,49.322,Estimates
508,1955,49.282,Estimates
508,1956,49.23,Estimates
508,1957,49.167,Estimates
508,1958,49.093,Estimates
508,1959,49.008,Estimates
508,1960,48.914,Estimates
508,1961,48.812,Estimates
508,1962,48.702,Estimates
508,1963,48.586,Estimates
508,1964,48.465,Estimates
508,1965,48.334,Estimates
508,1966,48.188,Estimates
508,1967,48.025,Estimates
508,1968,47.853,Estimates
508,1969,47.68,Estimates
508,1970,47.529,Estimates
508,1971,47.426,Estimates
508,1972,47.385,Estimates
508,1973,47.407,Estimates
508,1974,47.484,Estimates
508,1975,47.6,Estimates
508,1976,47.728,Estimates
508,1977,47.837,Estimates
508,1978,47.899,Estimates
508,1979,47.896,Estimates
508,1980,47.805,Estimates
508,1981,47.607,Estimates
508,1982,47.316,Estimates
508,1983,46.957,Estimates
508,1984,46.556,Estimates
508,1985,46.16,Estimates
508,1986,45.822,Estimates
508,1987,45.579,Estimates
508,1988,45.45,Estimates
508,1989,45.433,Estimates
508,1990,45.509,Estimates
508,1991,45.638,Estimates
508,1992,45.768,Estimates
508,1993,45.853,Estimates
508,1994,45.872,Estimates
508,1995,45.814,Estimates
508,1996,45.682,Estimates
508,1997,45.501,Estimates
508,1998,45.288,Estimates
508,1999,45.049,Estimates
508,2000,44.784,Estimates
508,2001,44.495,Estimates
508,2002,44.178,Estimates
508,2003,43.834,Estimates
508,2004,43.468,Estimates
508,2005,43.084,Estimates
508,2006,42.685,Estimates
508,2007,42.277,Estimates
508,2008,41.862,Estimates
508,2009,41.443,Estimates
508,2010,41.02,Estimates
508,2011,40.59,Estimates
508,2012,40.152,Estimates
508,2013,39.705,Estimates
508,2014,39.256,Estimates
508,2015,38.81,Estimates
638,1950,52.259,Estimates
638,1951,51.509,Estimates
638,1952,50.092,Estimates
638,1953,48.845,Estimates
638,1954,47.766,Estimates
638,1955,46.853,Estimates
638,1956,46.099,Estimates
638,1957,45.489,Estimates
638,1958,44.996,Estimates
638,1959,44.575,Estimates
638,1960,44.173,Estimates
638,1961,43.727,Estimates
638,1962,43.173,Estimates
638,1963,42.453,Estimates
638,1964,41.53,Estimates
638,1965,40.356,Estimates
638,1966,38.901,Estimates
638,1967,37.207,Estimates
638,1968,35.346,Estimates
638,1969,33.386,Estimates
638,1970,31.421,Estimates
638,1971,29.554,Estimates
638,1972,27.864,Estimates
638,1973,26.416,Estimates
638,1974,25.251,Estimates
638,1975,24.386,Estimates
638,1976,23.805,Estimates
638,1977,23.439,Estimates
638,1978,23.219,Estimates
638,1979,23.112,Estimates
638,1980,23.097,Estimates
638,1981,23.17,Estimates
638,1982,23.32,Estimates
638,1983,23.524,Estimates
638,1984,23.744,Estimates
638,1985,23.927,Estimates
638,1986,24.024,Estimates
638,1987,24.013,Estimates
638,1988,23.882,Estimates
638,1989,23.629,Estimates
638,1990,23.265,Estimates
638,1991,22.818,Estimates
638,1992,22.335,Estimates
638,1993,21.859,Estimates
638,1994,21.415,Estimates
638,1995,21.029,Estimates
638,1996,20.716,Estimates
638,1997,20.469,Estimates
638,1998,20.272,Estimates
638,1999,20.115,Estimates
638,2000,19.979,Estimates
638,2001,19.839,Estimates
638,2002,19.672,Estimates
638,2003,19.46,Estimates
638,2004,19.194,Estimates
638,2005,18.87,Estimates
638,2006,18.489,Estimates
638,2007,18.071,Estimates
638,2008,17.633,Estimates
638,2009,17.187,Estimates
638,2010,16.746,Estimates
638,2011,16.32,Estimates
638,2012,15.916,Estimates
638,2013,15.538,Estimates
638,2014,15.192,Estimates
638,2015,14.881,Estimates
646,1950,53.196,Estimates
646,1951,53.426,Estimates
646,1952,53.817,Estimates
646,1953,54.069,Estimates
646,1954,54.183,Estimates
646,1955,54.159,Estimates
646,1956,54.0,Estimates
