country_code,reference_date_1_january_31_december,births_thousands,variant
32,1987,697.205,Estimates
32,1988,703.325,Estimates
32,1989,709.058,Estimates
32,1990,713.797,Estimates
32,1991,717.019,Estimates
32,1992,718.689,Estimates
32,1993,718.965,Estimates
32,1994,718.065,Estimates
32,1995,716.536,Estimates
32,1996,715.112,Estimates
32,1997,714.459,Estimates
32,1998,715.025,Estimates
32,1999,716.937,Estimates
32,2000,720.037,Estimates
32,2001,723.903,Estimates
32,2002,727.896,Estimates
32,2003,731.519,Estimates
32,2004,734.597,Estimates
32,2005,737.156,Estimates
32,2006,739.397,Estimates
32,2007,741.619,Estimates
32,2008,743.998,Estimates
32,2009,746.494,Estimates
32,2010,748.943,Estimates
32,2011,751.107,Estimates
32,2012,752.745,Estimates
32,2013,753.695,Estimates
32,2014,753.914,Estimates
32,2015,753.429,Estimates
32,2015,753.429,Medium variant
32,2016,752.341,Medium variant
32,2017,750.865,Medium variant
32,2018,749.196,Medium variant
32,2019,747.446,Medium variant
32,2020,745.703,Medium variant
32,2021,744.009,Medium variant
32,2022,742.341,Medium variant
32,2023,740.684,Medium variant
32,2024,739.057,Medium variant
32,2025,737.466,Medium variant
32,2026,735.9,Medium variant
32,2027,734.336,Medium variant
32,2028,732.756,Medium variant
32,2029,731.159,Medium variant
32,2030,729.552,Medium variant
32,2031,727.951,Medium variant
32,2032,726.363,Medium variant
32,2033,724.79,Medium variant
32,2034,723.224,Medium variant
32,2035,721.647,Medium variant
32,2036,720.038,Medium variant
32,2037,718.377,Medium variant
32,2038,716.648,Medium variant
32,2039,714.844,Medium variant
32,2040,712.965,Medium variant
32,2041,711.023,Medium variant
32,2042,709.033,Medium variant
32,2043,707.002,Medium variant
32,2044,704.929,Medium variant
32,2045,702.799,Medium variant
32,2046,700.593,Medium variant
32,2047,698.297,Medium variant
32,2048,695.91,Medium variant
32,2049,693.437,Medium variant
32,2050,690.894,Medium variant
32,2051,688.3,Medium variant
32,2052,685.679,Medium variant
32,2053,683.057,Medium variant
32,2054,680.448,Medium variant
32,2055,677.862,Medium variant
32,2056,675.3,Medium variant
32,2057,672.753,Medium variant
32,2058,670.219,Medium variant
32,2059,667.703,Medium variant
32,2060,665.212,Medium variant
32,2061,662.755,Medium variant
32,2062,660.336,Medium variant
32,2063,657.956,Medium variant
32,2064,655.614,Medium variant
32,2065,653.307,Medium variant
32,2066,651.03,Medium variant
32,2067,648.774,Medium variant
32,2068,646.531,Medium variant
32,2069,644.295,Medium variant
32,2070,642.065,Medium variant
32,2071,639.841,Medium variant
32,2072,637.624,Medium variant
32,2073,635.414,Medium variant
32,2074,633.207,Medium variant
32,2075,630.996,Medium variant
32,2076,628.774,Medium variant
32,2077,626.538,Medium variant
32,2078,624.287,Medium variant
32,2079,622.022,Medium variant
32,2080,619.745,Medium variant
32,2081,617.462,Medium variant
32,2082,615.179,Medium variant
32,2083,612.906,Medium variant
32,2084,610.65,Medium variant
32,2085,608.418,Medium variant
32,2086,606.217,Medium variant
32,2087,604.046,Medium variant
32,2088,601.906,Medium variant
32,2089,599.792,Medium variant
32,2090,597.701,Medium variant
32,2091,595.624,Medium variant
32,2092,593.556,Medium variant
32,2093,591.491,Medium variant
32,2094,589.423,Medium variant
32,2095,587.349,Medium variant
32,2096,585.268,Medium variant
32,2097,583.179,Medium variant
32,2098,581.08,Medium variant
32,2099,578.973,Medium variant
36,1950,187.974,Estimates
36,1951,191.231,Estimates
36,1952,197.46,Estimates
36,1953,203.124,Estimates
36,1954,208.222,Estimates
36,1955,212.757,Estimates
36,1956,216.736,Estimates
36,1957,220.182,Estimates
36,1958,223.132,Estimates
36,1959,225.643,Estimates
36,1960,227.793,Estimates
36,1961,229.674,Estimates
36,1962,231.396,Estimates
36,1963,233.071,Estimates
36,1964,234.799,Estimates
36,1965,236.815,Estimates
36,1966,239.362,Estimates
36,1967,242.415,Estimates
36,1968,245.785,Estimates
36,1969,249.199,Estimates
36,1970,251.996,Estimates
36,1971,253.385,Estimates
36,1972,252.935,Estimates
36,1973,250.553,Estimates
36,1974,246.467,Estimates
36,1975,241.323,Estimates
36,1976,236.04,Estimates
36,1977,231.575,Estimates
36,1978,228.634,Estimates
36,1979,227.498,Estimates
36,1980,228.158,Estimates
36,1981,230.277,Estimates
36,1982,233.138,Estimates
36,1983,236.138,Estimates
36,1984,239.032,Estimates
36,1985,241.739,Estimates
36,1986,244.339,Estimates
36,1987,246.997,Estimates
36,1988,249.765,Estimates
36,1989,252.512,Estimates
36,1990,254.971,Estimates
36,1991,256.835,Estimates
36,1992,257.919,Estimates
36,1993,258.158,Estimates
36,1994,257.599,Estimates
36,1995,256.296,Estimates
36,1996,254.368,Estimates
36,1997,252.17,Estimates
36,1998,250.12,Estimates
36,1999,248.592,Estimates
36,2000,248.146,Estimates
36,2001,249.323,Estimates
36,2002,252.268,Estimates
36,2003,256.92,Estimates
36,2004,263.098,Estimates
36,2005,270.387,Estimates
36,2006,278.205,Estimates
36,2007,285.882,Estimates
36,2008,292.864,Estimates
36,2009,298.845,Estimates
36,2010,303.687,Estimates
36,2011,307.468,Estimates
36,2012,310.546,Estimates
36,2013,313.217,Estimates
36,2014,315.568,Estimates
36,2015,317.65,Estimates
36,2015,317.65,Medium variant
36,2016,319.478,Medium variant
36,2017,321.022,Medium variant
36,2018,322.272,Medium variant
36,2019,323.256,Medium variant
36,2020,323.973,Medium variant
36,2021,324.407,Medium variant
36,2022,324.571,Medium variant
36,2023,324.506,Medium variant
36,2024,324.279,Medium variant
36,2025,323.947,Medium variant
36,2026,323.561,Medium variant
36,2027,323.187,Medium variant
36,2028,322.909,Medium variant
36,2029,322.815,Medium variant
36,2030,322.993,Medium variant
36,2031,323.507,Medium variant
36,2032,324.374,Medium variant
36,2033,325.605,Medium variant
36,2034,327.221,Medium variant
36,2035,329.249,Medium variant
36,2036,331.7,Medium variant
36,2037,334.525,Medium variant
36,2038,337.655,Medium variant
36,2039,341.022,Medium variant
36,2040,344.566,Medium variant
36,2041,348.237,Medium variant
36,2042,351.971,Medium variant
36,2043,355.692,Medium variant
36,2044,359.318,Medium variant
36,2045,362.782,Medium variant
36,2046,366.039,Medium variant
36,2047,369.079,Medium variant
36,2048,371.885,Medium variant
36,2049,374.422,Medium variant
36,2050,376.651,Medium variant
36,2051,378.542,Medium variant
36,2052,380.111,Medium variant
36,2053,381.391,Medium variant
36,2054,382.412,Medium variant
36,2055,383.205,Medium variant
36,2056,383.801,Medium variant
36,2057,384.254,Medium variant
36,2058,384.623,Medium variant
36,2059,384.965,Medium variant
36,2060,385.329,Medium variant
36,2061,385.745,Medium variant
36,2062,386.225,Medium variant
36,2063,386.784,Medium variant
36,2064,387.451,Medium variant
36,2065,388.256,Medium variant
36,2066,389.218,Medium variant
36,2067,390.328,Medium variant
36,2068,391.574,Medium variant
36,2069,392.944,Medium variant
36,2070,394.435,Medium variant
36,2071,396.039,Medium variant
36,2072,397.731,Medium variant
36,2073,399.472,Medium variant
36,2074,401.227,Medium variant
36,2075,402.956,Medium variant
36,2076,404.629,Medium variant
36,2077,406.224,Medium variant
36,2078,407.717,Medium variant
36,2079,409.085,Medium variant
36,2080,410.308,Medium variant
36,2081,411.381,Medium variant
36,2082,412.315,Medium variant
36,2083,413.122,Medium variant
36,2084,413.804,Medium variant
36,2085,414.359,Medium variant
36,2086,414.782,Medium variant
36,2087,415.083,Medium variant
36,2088,415.275,Medium variant
36,2089,415.379,Medium variant
36,2090,415.415,Medium variant
36,2091,415.404,Medium variant
36,2092,415.365,Medium variant
36,2093,415.312,Medium variant
36,2094,415.257,Medium variant
36,2095,415.207,Medium variant
36,2096,415.166,Medium variant
36,2097,415.135,Medium variant
36,2098,415.116,Medium variant
36,2099,415.108,Medium variant
40,1950,96.374,Estimates
40,1951,98.441,Estimates
40,1952,102.512,Estimates
40,1953,106.46,Estimates
40,1954,110.285,Estimates
40,1955,113.983,Estimates
40,1956,117.543,Estimates
40,1957,120.941,Estimates
40,1958,124.135,Estimates
40,1959,127.056,Estimates
40,1960,129.617,Estimates
40,1961,131.719,Estimates
40,1962,133.249,Estimates
40,1963,134.105,Estimates
40,1964,134.207,Estimates
40,1965,133.425,Estimates
40,1966,131.642,Estimates
40,1967,128.912,Estimates
40,1968,125.37,Estimates
40,1969,121.175,Estimates
40,1970,116.505,Estimates
40,1971,111.549,Estimates
40,1972,106.542,Estimates
40,1973,101.739,Estimates
40,1974,97.366,Estimates
40,1975,93.68,Estimates
40,1976,90.883,Estimates
40,1977,88.951,Estimates
40,1978,87.797,Estimates
40,1979,87.34,Estimates
40,1980,87.378,Estimates
40,1981,87.64,Estimates
40,1982,87.874,Estimates
40,1983,87.907,Estimates
40,1984,87.682,Estimates
40,1985,87.3,Estimates
40,1986,86.98,Estimates
40,1987,86.945,Estimates
40,1988,87.306,Estimates
40,1989,88.012,Estimates
40,1990,88.881,Estimates
40,1991,89.643,Estimates
40,1992,90.041,Estimates
40,1993,89.906,Estimates
40,1994,89.202,Estimates
40,1995,87.976,Estimates
40,1996,86.367,Estimates
40,1997,84.618,Estimates
40,1998,82.942,Estimates
40,1999,81.447,Estimates
40,2000,80.205,Estimates
40,2001,79.229,Estimates
40,2002,78.458,Estimates
40,2003,77.847,Estimates
40,2004,77.401,Estimates
40,2005,77.134,Estimates
40,2006,77.062,Estimates
40,2007,77.176,Estimates
40,2008,77.46,Estimates
40,2009,77.891,Estimates
40,2010,78.447,Estimates
40,2011,79.108,Estimates
40,2012,79.841,Estimates
40,2013,80.608,Estimates
40,2014,81.37,Estimates
40,2015,82.096,Estimates
40,2015,82.096,Medium variant
40,2016,82.763,Medium variant
40,2017,83.362,Medium variant
40,2018,83.882,Medium variant
40,2019,84.304,Medium variant
40,2020,84.611,Medium variant
40,2021,84.793,Medium variant
40,2022,84.856,Medium variant
40,2023,84.81,Medium variant
40,2024,84.657,Medium variant
40,2025,84.395,Medium variant
40,2026,84.025,Medium variant
40,2027,83.557,Medium variant
40,2028,83.012,Medium variant
40,2029,82.41,Medium variant
40,2030,81.771,Medium variant
40,2031,81.11,Medium variant
40,2032,80.444,Medium variant
40,2033,79.797,Medium variant
40,2034,79.195,Medium variant
40,2035,78.663,Medium variant
40,2036,78.221,Medium variant
40,2037,77.874,Medium variant
40,2038,77.624,Medium variant
40,2039,77.479,Medium variant
40,2040,77.444,Medium variant
40,2041,77.522,Medium variant
40,2042,77.697,Medium variant
40,2043,77.952,Medium variant
40,2044,78.269,Medium variant
40,2045,78.635,Medium variant
40,2046,79.037,Medium variant
40,2047,79.463,Medium variant
40,2048,79.893,Medium variant
40,2049,80.307,Medium variant
40,2050,80.689,Medium variant
40,2051,81.027,Medium variant
40,2052,81.316,Medium variant
40,2053,81.553,Medium variant
40,2054,81.729,Medium variant
40,2055,81.837,Medium variant
40,2056,81.87,Medium variant
40,2057,81.836,Medium variant
40,2058,81.742,Medium variant
40,2059,81.593,Medium variant
40,2060,81.395,Medium variant
40,2061,81.153,Medium variant
40,2062,80.876,Medium variant
40,2063,80.577,Medium variant
40,2064,80.268,Medium variant
40,2065,79.963,Medium variant
40,2066,79.669,Medium variant
40,2067,79.393,Medium variant
40,2068,79.141,Medium variant
40,2069,78.922,Medium variant
40,2070,78.745,Medium variant
40,2071,78.617,Medium variant
40,2072,78.535,Medium variant
40,2073,78.495,Medium variant
40,2074,78.496,Medium variant
40,2075,78.535,Medium variant
40,2076,78.609,Medium variant
40,2077,78.711,Medium variant
40,2078,78.831,Medium variant
40,2079,78.962,Medium variant
40,2080,79.097,Medium variant
40,2081,79.232,Medium variant
40,2082,79.364,Medium variant
40,2083,79.489,Medium variant
40,2084,79.597,Medium variant
40,2085,79.682,Medium variant
40,2086,79.737,Medium variant
40,2087,79.761,Medium variant
40,2088,79.751,Medium variant
40,2089,79.706,Medium variant
40,2090,79.626,Medium variant
40,2091,79.514,Medium variant
40,2092,79.372,Medium variant
40,2093,79.203,Medium variant
40,2094,79.01,Medium variant
40,2095,78.795,Medium variant
40,2096,78.558,Medium variant
40,2097,78.299,Medium variant
40,2098,78.02,Medium variant
40,2099,77.72,Medium variant
44,1950,2.722,Estimates
44,1951,2.735,Estimates
44,1952,2.773,Estimates
44,1953,2.837,Estimates
44,1954,2.926,Estimates
44,1955,3.041,Estimates
44,1956,3.178,Estimates
44,1957,3.335,Estimates
44,1958,3.503,Estimates
44,1959,3.673,Estimates
44,1960,3.831,Estimates
44,1961,3.964,Estimates
44,1962,4.061,Estimates
44,1963,4.117,Estimates
44,1964,4.136,Estimates
44,1965,4.134,Estimates
44,1966,4.135,Estimates
44,1967,4.159,Estimates
44,1968,4.221,Estimates
44,1969,4.321,Estimates
44,1970,4.448,Estimates
44,1971,4.582,Estimates
44,1972,4.7,Estimates
44,1973,4.79,Estimates
44,1974,4.852,Estimates
44,1975,4.9,Estimates
44,1976,4.958,Estimates
44,1977,5.046,Estimates
44,1978,5.176,Estimates
44,1979,5.342,Estimates
44,1980,5.53,Estimates
44,1981,5.711,Estimates
44,1982,5.861,Estimates
44,1983,5.963,Estimates
44,1984,6.014,Estimates
44,1985,6.025,Estimates
44,1986,6.019,Estimates
44,1987,6.018,Estimates
44,1988,6.04,Estimates
44,1989,6.086,Estimates
44,1990,6.148,Estimates
44,1991,6.212,Estimates
44,1992,6.257,Estimates
44,1993,6.268,Estimates
44,1994,6.238,Estimates
44,1995,6.16,Estimates
44,1996,6.031,Estimates
44,1997,5.863,Estimates
44,1998,5.672,Estimates
44,1999,5.471,Estimates
44,2000,5.284,Estimates
44,2001,5.134,Estimates
44,2002,5.035,Estimates
44,2003,4.994,Estimates
44,2004,5.011,Estimates
44,2005,5.082,Estimates
44,2006,5.191,Estimates
44,2007,5.316,Estimates
44,2008,5.439,Estimates
44,2009,5.547,Estimates
44,2010,5.635,Estimates
44,2011,5.699,Estimates
44,2012,5.748,Estimates
44,2013,5.785,Estimates
44,2014,5.811,Estimates
44,2015,5.827,Estimates
44,2015,5.827,Medium variant
44,2016,5.834,Medium variant
44,2017,5.834,Medium variant
44,2018,5.828,Medium variant
44,2019,5.817,Medium variant
44,2020,5.801,Medium variant
44,2021,5.781,Medium variant
44,2022,5.756,Medium variant
44,2023,5.725,Medium variant
44,2024,5.691,Medium variant
44,2025,5.652,Medium variant
44,2026,5.61,Medium variant
44,2027,5.565,Medium variant
44,2028,5.519,Medium variant
44,2029,5.473,Medium variant
44,2030,5.427,Medium variant
44,2031,5.383,Medium variant
44,2032,5.34,Medium variant
44,2033,5.301,Medium variant
44,2034,5.265,Medium variant
44,2035,5.236,Medium variant
44,2036,5.214,Medium variant
44,2037,5.201,Medium variant
44,2038,5.195,Medium variant
44,2039,5.196,Medium variant
44,2040,5.205,Medium variant
44,2041,5.22,Medium variant
44,2042,5.24,Medium variant
44,2043,5.262,Medium variant
44,2044,5.285,Medium variant
44,2045,5.306,Medium variant
44,2046,5.325,Medium variant
44,2047,5.341,Medium variant
44,2048,5.352,Medium variant
44,2049,5.359,Medium variant
44,2050,5.361,Medium variant
44,2051,5.357,Medium variant
44,2052,5.349,Medium variant
44,2053,5.336,Medium variant
44,2054,5.32,Medium variant
44,2055,5.301,Medium variant
44,2056,5.279,Medium variant
44,2057,5.256,Medium variant
44,2058,5.233,Medium variant
44,2059,5.209,Medium variant
44,2060,5.186,Medium variant
44,2061,5.163,Medium variant
44,2062,5.14,Medium variant
44,2063,5.118,Medium variant
44,2064,5.098,Medium variant
44,2065,5.079,Medium variant
44,2066,5.063,Medium variant
44,2067,5.049,Medium variant
44,2068,5.037,Medium variant
44,2069,5.028,Medium variant
44,2070,5.022,Medium variant
44,2071,5.018,Medium variant
44,2072,5.017,Medium variant
44,2073,5.018,Medium variant
44,2074,5.02,Medium variant
44,2075,5.022,Medium variant
44,2076,5.025,Medium variant
44,2077,5.027,Medium variant
44,2078,5.029,Medium variant
44,2079,5.029,Medium variant
44,2080,5.027,Medium variant
44,2081,5.023,Medium variant
44,2082,5.018,Medium variant
44,2083,5.011,Medium variant
44,2084,5.002,Medium variant
44,2085,4.992,Medium variant
44,2086,4.98,Medium variant
44,2087,4.966,Medium variant
44,2088,4.951,Medium variant
44,2089,4.935,Medium variant
44,2090,4.919,Medium variant
44,2091,4.902,Medium variant
44,2092,4.884,Medium variant
44,2093,4.867,Medium variant
44,2094,4.85,Medium variant
44,2095,4.833,Medium variant
44,2096,4.817,Medium variant
44,2097,4.801,Medium variant
44,2098,4.785,Medium variant
44,2099,4.77,Medium variant
48,1950,5.208,Estimates
48,1951,5.301,Estimates
48,1952,5.495,Estimates
48,1953,5.702,Estimates
48,1954,5.923,Estimates
48,1955,6.157,Estimates
48,1956,6.403,Estimates
48,1957,6.658,Estimates
48,1958,6.918,Estimates
48,1959,7.177,Estimates
48,1960,7.424,Estimates
48,1961,7.651,Estimates
48,1962,7.85,Estimates
48,1963,8.013,Estimates
48,1964,8.139,Estimates
48,1965,8.223,Estimates
48,1966,8.263,Estimates
48,1967,8.269,Estimates
48,1968,8.257,Estimates
48,1969,8.244,Estimates
48,1970,8.253,Estimates
48,1971,8.308,Estimates
48,1972,8.423,Estimates
48,1973,8.608,Estimates
48,1974,8.869,Estimates
48,1975,9.207,Estimates
48,1976,9.62,Estimates
48,1977,10.088,Estimates
48,1978,10.589,Estimates
48,1979,11.106,Estimates
48,1980,11.623,Estimates
48,1981,12.129,Estimates
48,1982,12.614,Estimates
48,1983,13.068,Estimates
48,1984,13.474,Estimates
48,1985,13.817,Estimates
48,1986,14.081,Estimates
48,1987,14.266,Estimates
48,1988,14.379,Estimates
48,1989,14.424,Estimates
48,1990,14.406,Estimates
48,1991,14.33,Estimates
48,1992,14.215,Estimates
48,1993,14.084,Estimates
48,1994,13.959,Estimates
48,1995,13.866,Estimates
48,1996,13.825,Estimates
48,1997,13.847,Estimates
48,1998,13.94,Estimates
48,1999,14.112,Estimates
48,2000,14.372,Estimates
48,2001,14.719,Estimates
48,2002,15.138,Estimates
48,2003,15.613,Estimates
48,2004,16.127,Estimates
48,2005,16.674,Estimates
48,2006,17.254,Estimates
48,2007,17.852,Estimates
48,2008,18.446,Estimates
48,2009,19.005,Estimates
48,2010,19.483,Estimates
48,2011,19.832,Estimates
48,2012,20.032,Estimates
48,2013,20.078,Estimates
48,2014,19.975,Estimates
48,2015,19.745,Estimates
48,2015,19.745,Medium variant
48,2016,19.423,Medium variant
48,2017,19.06,Medium variant
48,2018,18.702,Medium variant
48,2019,18.374,Medium variant
48,2020,18.094,Medium variant
48,2021,17.863,Medium variant
48,2022,17.665,Medium variant
48,2023,17.488,Medium variant
48,2024,17.331,Medium variant
48,2025,17.197,Medium variant
48,2026,17.086,Medium variant
48,2027,16.999,Medium variant
48,2028,16.932,Medium variant
48,2029,16.883,Medium variant
48,2030,16.849,Medium variant
48,2031,16.826,Medium variant
48,2032,16.812,Medium variant
48,2033,16.802,Medium variant
48,2034,16.793,Medium variant
48,2035,16.78,Medium variant
48,2036,16.762,Medium variant
48,2037,16.739,Medium variant
48,2038,16.711,Medium variant
48,2039,16.676,Medium variant
48,2040,16.635,Medium variant
48,2041,16.587,Medium variant
48,2042,16.534,Medium variant
48,2043,16.476,Medium variant
48,2044,16.414,Medium variant
48,2045,16.349,Medium variant
48,2046,16.279,Medium variant
48,2047,16.206,Medium variant
48,2048,16.128,Medium variant
48,2049,16.048,Medium variant
