country_code,reference_date_1_january_31_december,female_deaths,variant
910,2002,1836.856,Estimates
910,2003,1824.838,Estimates
910,2004,1804.106,Estimates
910,2005,1775.708,Estimates
910,2006,1741.526,Estimates
910,2007,1704.654,Estimates
910,2008,1668.057,Estimates
910,2009,1633.745,Estimates
910,2010,1603.345,Estimates
910,2011,1577.699,Estimates
910,2012,1556.406,Estimates
910,2013,1539.165,Estimates
910,2014,1526.251,Estimates
910,2015,1517.945,Estimates
108,1950,29.211,Estimates
108,1951,29.332,Estimates
108,1952,29.573,Estimates
108,1953,29.81,Estimates
108,1954,30.046,Estimates
108,1955,30.279,Estimates
108,1956,30.509,Estimates
108,1957,30.738,Estimates
108,1958,30.965,Estimates
108,1959,31.192,Estimates
108,1960,31.42,Estimates
108,1961,31.651,Estimates
108,1962,31.888,Estimates
108,1963,32.134,Estimates
108,1964,32.391,Estimates
108,1965,32.671,Estimates
108,1966,32.981,Estimates
108,1967,33.323,Estimates
108,1968,33.693,Estimates
108,1969,34.08,Estimates
108,1970,34.461,Estimates
108,1971,34.808,Estimates
108,1972,35.104,Estimates
108,1973,35.345,Estimates
108,1974,35.543,Estimates
108,1975,35.717,Estimates
108,1976,35.9,Estimates
108,1977,36.126,Estimates
108,1978,36.426,Estimates
108,1979,36.818,Estimates
108,1980,37.301,Estimates
108,1981,37.86,Estimates
108,1982,38.478,Estimates
108,1983,39.151,Estimates
108,1984,39.893,Estimates
108,1985,40.784,Estimates
108,1986,41.925,Estimates
108,1987,43.338,Estimates
108,1988,44.978,Estimates
108,1989,46.748,Estimates
108,1990,48.439,Estimates
108,1991,49.798,Estimates
108,1992,50.653,Estimates
108,1993,50.924,Estimates
108,1994,50.627,Estimates
108,1995,49.879,Estimates
108,1996,48.879,Estimates
108,1997,47.893,Estimates
108,1998,47.14,Estimates
108,1999,46.728,Estimates
108,2000,46.724,Estimates
108,2001,47.124,Estimates
108,2002,47.807,Estimates
108,2003,48.652,Estimates
108,2004,49.605,Estimates
108,2005,50.599,Estimates
108,2006,51.579,Estimates
108,2007,52.511,Estimates
108,2008,53.367,Estimates
108,2009,54.124,Estimates
108,2010,54.774,Estimates
108,2011,55.332,Estimates
108,2012,55.836,Estimates
108,2013,56.319,Estimates
108,2014,56.79,Estimates
108,2015,57.26,Estimates
174,1950,1.953,Estimates
174,1951,1.97,Estimates
174,1952,2.002,Estimates
174,1953,2.03,Estimates
174,1954,2.054,Estimates
174,1955,2.073,Estimates
174,1956,2.088,Estimates
174,1957,2.099,Estimates
174,1958,2.106,Estimates
174,1959,2.11,Estimates
174,1960,2.112,Estimates
174,1961,2.111,Estimates
174,1962,2.11,Estimates
174,1963,2.109,Estimates
174,1964,2.107,Estimates
174,1965,2.106,Estimates
174,1966,2.104,Estimates
174,1967,2.101,Estimates
174,1968,2.097,Estimates
174,1969,2.093,Estimates
174,1970,2.092,Estimates
174,1971,2.095,Estimates
174,1972,2.104,Estimates
174,1973,2.119,Estimates
174,1974,2.141,Estimates
174,1975,2.167,Estimates
174,1976,2.196,Estimates
174,1977,2.224,Estimates
174,1978,2.25,Estimates
174,1979,2.272,Estimates
174,1980,2.289,Estimates
174,1981,2.299,Estimates
174,1982,2.305,Estimates
174,1983,2.306,Estimates
174,1984,2.304,Estimates
174,1985,2.3,Estimates
174,1986,2.292,Estimates
174,1987,2.282,Estimates
174,1988,2.272,Estimates
174,1989,2.262,Estimates
174,1990,2.255,Estimates
174,1991,2.25,Estimates
174,1992,2.248,Estimates
174,1993,2.251,Estimates
174,1994,2.259,Estimates
174,1995,2.274,Estimates
174,1996,2.297,Estimates
174,1997,2.327,Estimates
174,1998,2.364,Estimates
174,1999,2.406,Estimates
174,2000,2.451,Estimates
174,2001,2.496,Estimates
174,2002,2.54,Estimates
174,2003,2.58,Estimates
174,2004,2.615,Estimates
174,2005,2.642,Estimates
174,2006,2.662,Estimates
174,2007,2.676,Estimates
174,2008,2.684,Estimates
174,2009,2.688,Estimates
174,2010,2.69,Estimates
174,2011,2.691,Estimates
174,2012,2.693,Estimates
174,2013,2.697,Estimates
174,2014,2.704,Estimates
174,2015,2.715,Estimates
262,1950,0.662,Estimates
262,1951,0.661,Estimates
262,1952,0.66,Estimates
262,1953,0.662,Estimates
262,1954,0.666,Estimates
262,1955,0.672,Estimates
262,1956,0.681,Estimates
262,1957,0.693,Estimates
262,1958,0.708,Estimates
262,1959,0.727,Estimates
262,1960,0.751,Estimates
262,1961,0.779,Estimates
262,1962,0.812,Estimates
262,1963,0.851,Estimates
262,1964,0.894,Estimates
262,1965,0.94,Estimates
262,1966,0.986,Estimates
262,1967,1.031,Estimates
262,1968,1.075,Estimates
262,1969,1.117,Estimates
262,1970,1.16,Estimates
262,1971,1.205,Estimates
262,1972,1.255,Estimates
262,1973,1.312,Estimates
262,1974,1.377,Estimates
262,1975,1.451,Estimates
262,1976,1.536,Estimates
262,1977,1.629,Estimates
262,1978,1.727,Estimates
262,1979,1.83,Estimates
262,1980,1.932,Estimates
262,1981,2.028,Estimates
262,1982,2.116,Estimates
262,1983,2.196,Estimates
262,1984,2.268,Estimates
262,1985,2.34,Estimates
262,1986,2.419,Estimates
262,1987,2.51,Estimates
262,1988,2.615,Estimates
262,1989,2.734,Estimates
262,1990,2.86,Estimates
262,1991,2.982,Estimates
262,1992,3.092,Estimates
262,1993,3.184,Estimates
262,1994,3.256,Estimates
262,1995,3.31,Estimates
262,1996,3.352,Estimates
262,1997,3.39,Estimates
262,1998,3.43,Estimates
262,1999,3.474,Estimates
262,2000,3.521,Estimates
262,2001,3.567,Estimates
262,2002,3.608,Estimates
262,2003,3.64,Estimates
262,2004,3.661,Estimates
262,2005,3.67,Estimates
262,2006,3.665,Estimates
262,2007,3.649,Estimates
262,2008,3.625,Estimates
262,2009,3.596,Estimates
262,2010,3.567,Estimates
262,2011,3.544,Estimates
262,2012,3.53,Estimates
262,2013,3.528,Estimates
262,2014,3.538,Estimates
262,2015,3.56,Estimates
232,1950,15.308,Estimates
232,1951,15.385,Estimates
232,1952,15.541,Estimates
232,1953,15.701,Estimates
232,1954,15.865,Estimates
232,1955,16.032,Estimates
232,1956,16.203,Estimates
232,1957,16.376,Estimates
232,1958,16.549,Estimates
232,1959,16.721,Estimates
232,1960,16.888,Estimates
232,1961,17.046,Estimates
232,1962,17.194,Estimates
232,1963,17.33,Estimates
232,1964,17.455,Estimates
232,1965,17.57,Estimates
232,1966,17.676,Estimates
232,1967,17.778,Estimates
232,1968,17.884,Estimates
232,1969,17.999,Estimates
232,1970,18.133,Estimates
232,1971,18.293,Estimates
232,1972,18.483,Estimates
232,1973,18.704,Estimates
232,1974,18.959,Estimates
232,1975,19.252,Estimates
232,1976,19.586,Estimates
232,1977,19.956,Estimates
232,1978,20.347,Estimates
232,1979,20.745,Estimates
232,1980,21.133,Estimates
232,1981,21.498,Estimates
232,1982,21.823,Estimates
232,1983,22.092,Estimates
232,1984,22.287,Estimates
232,1985,22.397,Estimates
232,1986,22.412,Estimates
232,1987,22.337,Estimates
232,1988,22.173,Estimates
232,1989,21.917,Estimates
232,1990,21.55,Estimates
232,1991,21.048,Estimates
232,1992,20.42,Estimates
232,1993,19.69,Estimates
232,1994,18.898,Estimates
232,1995,18.102,Estimates
232,1996,17.369,Estimates
232,1997,16.75,Estimates
232,1998,16.281,Estimates
232,1999,15.981,Estimates
232,2000,15.857,Estimates
232,2001,15.895,Estimates
232,2002,16.043,Estimates
232,2003,16.246,Estimates
232,2004,16.469,Estimates
232,2005,16.67,Estimates
232,2006,16.814,Estimates
232,2007,16.89,Estimates
232,2008,16.894,Estimates
232,2009,16.823,Estimates
232,2010,16.687,Estimates
232,2011,16.508,Estimates
232,2012,16.317,Estimates
232,2013,16.145,Estimates
232,2014,16.004,Estimates
232,2015,15.904,Estimates
231,1950,277.229,Estimates
231,1951,276.99,Estimates
231,1952,276.422,Estimates
231,1953,275.676,Estimates
231,1954,274.752,Estimates
231,1955,273.655,Estimates
231,1956,272.407,Estimates
231,1957,271.048,Estimates
231,1958,269.646,Estimates
231,1959,268.318,Estimates
231,1960,267.208,Estimates
231,1961,266.472,Estimates
231,1962,266.278,Estimates
231,1963,266.765,Estimates
231,1964,268.017,Estimates
231,1965,270.085,Estimates
231,1966,272.964,Estimates
231,1967,276.528,Estimates
231,1968,280.651,Estimates
231,1969,285.252,Estimates
231,1970,290.193,Estimates
231,1971,295.332,Estimates
231,1972,300.623,Estimates
231,1973,306.081,Estimates
231,1974,311.764,Estimates
231,1975,317.99,Estimates
231,1976,325.18,Estimates
231,1977,333.504,Estimates
231,1978,342.885,Estimates
231,1979,353.029,Estimates
231,1980,363.281,Estimates
231,1981,372.822,Estimates
231,1982,381.017,Estimates
231,1983,387.502,Estimates
231,1984,392.238,Estimates
231,1985,395.557,Estimates
231,1986,398.089,Estimates
231,1987,400.622,Estimates
231,1988,403.735,Estimates
231,1989,407.615,Estimates
231,1990,412.284,Estimates
231,1991,417.556,Estimates
231,1992,422.923,Estimates
231,1993,427.911,Estimates
231,1994,432.262,Estimates
231,1995,435.841,Estimates
231,1996,438.63,Estimates
231,1997,440.628,Estimates
231,1998,441.728,Estimates
231,1999,441.696,Estimates
231,2000,440.02,Estimates
231,2001,436.136,Estimates
231,2002,429.898,Estimates
231,2003,421.443,Estimates
231,2004,411.116,Estimates
231,2005,399.509,Estimates
231,2006,387.367,Estimates
231,2007,375.513,Estimates
231,2008,364.652,Estimates
231,2009,355.234,Estimates
231,2010,347.524,Estimates
231,2011,341.511,Estimates
231,2012,336.782,Estimates
231,2013,332.973,Estimates
231,2014,329.968,Estimates
231,2015,327.67,Estimates
404,1950,70.112,Estimates
404,1951,70.973,Estimates
404,1952,72.572,Estimates
404,1953,73.926,Estimates
404,1954,75.035,Estimates
404,1955,75.901,Estimates
404,1956,76.535,Estimates
404,1957,76.951,Estimates
404,1958,77.181,Estimates
404,1959,77.272,Estimates
404,1960,77.284,Estimates
404,1961,77.282,Estimates
404,1962,77.334,Estimates
404,1963,77.491,Estimates
404,1964,77.781,Estimates
404,1965,78.203,Estimates
404,1966,78.727,Estimates
404,1967,79.295,Estimates
404,1968,79.862,Estimates
404,1969,80.418,Estimates
404,1970,80.967,Estimates
404,1971,81.528,Estimates
404,1972,82.124,Estimates
404,1973,82.766,Estimates
404,1974,83.447,Estimates
404,1975,84.123,Estimates
404,1976,84.733,Estimates
404,1977,85.257,Estimates
404,1978,85.707,Estimates
404,1979,86.131,Estimates
404,1980,86.587,Estimates
404,1981,87.142,Estimates
404,1982,87.895,Estimates
404,1983,88.944,Estimates
404,1984,90.376,Estimates
404,1985,92.189,Estimates
404,1986,94.333,Estimates
404,1987,96.808,Estimates
404,1988,99.694,Estimates
404,1989,103.147,Estimates
404,1990,107.535,Estimates
404,1991,113.284,Estimates
404,1992,120.554,Estimates
404,1993,129.297,Estimates
404,1994,139.298,Estimates
404,1995,150.288,Estimates
404,1996,161.917,Estimates
404,1997,173.588,Estimates
404,1998,184.651,Estimates
404,1999,194.549,Estimates
404,2000,202.606,Estimates
404,2001,208.252,Estimates
404,2002,211.436,Estimates
404,2003,212.285,Estimates
404,2004,210.962,Estimates
404,2005,207.819,Estimates
404,2006,203.366,Estimates
404,2007,198.282,Estimates
404,2008,193.183,Estimates
404,2009,188.469,Estimates
404,2010,184.368,Estimates
404,2011,180.893,Estimates
404,2012,177.832,Estimates
404,2013,175.062,Estimates
404,2014,172.667,Estimates
404,2015,170.795,Estimates
450,1950,56.215,Estimates
450,1951,56.532,Estimates
450,1952,57.152,Estimates
450,1953,57.741,Estimates
450,1954,58.301,Estimates
450,1955,58.831,Estimates
450,1956,59.333,Estimates
450,1957,59.806,Estimates
450,1958,60.255,Estimates
450,1959,60.683,Estimates
450,1960,61.096,Estimates
450,1961,61.5,Estimates
450,1962,61.901,Estimates
450,1963,62.309,Estimates
450,1964,62.727,Estimates
450,1965,63.161,Estimates
450,1966,63.611,Estimates
450,1967,64.076,Estimates
450,1968,64.555,Estimates
450,1969,65.05,Estimates
450,1970,65.573,Estimates
450,1971,66.137,Estimates
450,1972,66.741,Estimates
450,1973,67.378,Estimates
450,1974,68.033,Estimates
450,1975,68.647,Estimates
450,1976,69.152,Estimates
450,1977,69.523,Estimates
450,1978,69.782,Estimates
450,1979,69.981,Estimates
450,1980,70.258,Estimates
450,1981,70.789,Estimates
450,1982,71.68,Estimates
450,1983,72.966,Estimates
450,1984,74.605,Estimates
450,1985,76.489,Estimates
450,1986,78.453,Estimates
450,1987,80.292,Estimates
450,1988,81.833,Estimates
450,1989,82.977,Estimates
450,1990,83.652,Estimates
450,1991,83.841,Estimates
450,1992,83.638,Estimates
450,1993,83.143,Estimates
450,1994,82.41,Estimates
450,1995,81.493,Estimates
450,1996,80.441,Estimates
450,1997,79.31,Estimates
450,1998,78.163,Estimates
450,1999,77.064,Estimates
450,2000,76.076,Estimates
450,2001,75.243,Estimates
450,2002,74.565,Estimates
450,2003,74.037,Estimates
450,2004,73.662,Estimates
450,2005,73.427,Estimates
450,2006,73.307,Estimates
450,2007,73.262,Estimates
450,2008,73.259,Estimates
450,2009,73.283,Estimates
450,2010,73.33,Estimates
450,2011,73.404,Estimates
450,2012,73.522,Estimates
450,2013,73.694,Estimates
450,2014,73.919,Estimates
450,2015,74.191,Estimates
454,1950,43.923,Estimates
454,1951,44.052,Estimates
454,1952,44.336,Estimates
454,1953,44.671,Estimates
454,1954,45.057,Estimates
454,1955,45.495,Estimates
454,1956,45.986,Estimates
454,1957,46.533,Estimates
454,1958,47.137,Estimates
454,1959,47.804,Estimates
454,1960,48.54,Estimates
454,1961,49.347,Estimates
454,1962,50.222,Estimates
454,1963,51.152,Estimates
454,1964,52.117,Estimates
454,1965,53.08,Estimates
454,1966,53.999,Estimates
454,1967,54.847,Estimates
454,1968,55.613,Estimates
454,1969,56.296,Estimates
454,1970,56.911,Estimates
454,1971,57.486,Estimates
454,1972,58.061,Estimates
454,1973,58.673,Estimates
454,1974,59.34,Estimates
454,1975,60.04,Estimates
454,1976,60.727,Estimates
454,1977,61.389,Estimates
454,1978,62.055,Estimates
454,1979,62.785,Estimates
454,1980,63.714,Estimates
454,1981,64.996,Estimates
454,1982,66.721,Estimates
454,1983,68.917,Estimates
454,1984,71.553,Estimates
454,1985,74.561,Estimates
454,1986,77.828,Estimates
454,1987,81.176,Estimates
454,1988,84.426,Estimates
454,1989,87.449,Estimates
454,1990,90.108,Estimates
454,1991,92.3,Estimates
454,1992,94.045,Estimates
454,1993,95.391,Estimates
454,1994,96.378,Estimates
454,1995,97.166,Estimates
454,1996,97.968,Estimates
454,1997,98.905,Estimates
454,1998,99.996,Estimates
454,1999,101.154,Estimates
454,2000,102.133,Estimates
454,2001,102.607,Estimates
454,2002,102.301,Estimates
454,2003,101.054,Estimates
454,2004,98.857,Estimates
454,2005,95.77,Estimates
454,2006,91.951,Estimates
454,2007,87.725,Estimates
454,2008,83.419,Estimates
454,2009,79.254,Estimates
454,2010,75.444,Estimates
454,2011,72.132,Estimates
454,2012,69.323,Estimates
454,2013,67.014,Estimates
454,2014,65.236,Estimates
454,2015,63.998,Estimates
480,1950,4.202,Estimates
480,1951,4.128,Estimates
480,1952,3.984,Estimates
480,1953,3.847,Estimates
480,1954,3.717,Estimates
480,1955,3.594,Estimates
480,1956,3.478,Estimates
480,1957,3.369,Estimates
480,1958,3.268,Estimates
480,1959,3.174,Estimates
480,1960,3.089,Estimates
480,1961,3.013,Estimates
480,1962,2.946,Estimates
480,1963,2.889,Estimates
480,1964,2.841,Estimates
480,1965,2.803,Estimates
480,1966,2.775,Estimates
480,1967,2.758,Estimates
480,1968,2.748,Estimates
480,1969,2.742,Estimates
480,1970,2.734,Estimates
480,1971,2.718,Estimates
480,1972,2.69,Estimates
480,1973,2.65,Estimates
480,1974,2.599,Estimates
480,1975,2.544,Estimates
480,1976,2.491,Estimates
480,1977,2.448,Estimates
480,1978,2.422,Estimates
480,1979,2.415,Estimates
480,1980,2.427,Estimates
480,1981,2.458,Estimates
480,1982,2.501,Estimates
480,1983,2.551,Estimates
480,1984,2.603,Estimates
480,1985,2.653,Estimates
480,1986,2.696,Estimates
480,1987,2.731,Estimates
480,1988,2.758,Estimates
480,1989,2.778,Estimates
480,1990,2.798,Estimates
480,1991,2.823,Estimates
480,1992,2.858,Estimates
480,1993,2.908,Estimates
480,1994,2.972,Estimates
480,1995,3.047,Estimates
480,1996,3.126,Estimates
480,1997,3.203,Estimates
480,1998,3.274,Estimates
480,1999,3.336,Estimates
480,2000,3.39,Estimates
480,2001,3.441,Estimates
480,2002,3.494,Estimates
480,2003,3.55,Estimates
480,2004,3.611,Estimates
480,2005,3.673,Estimates
480,2006,3.733,Estimates
480,2007,3.786,Estimates
480,2008,3.831,Estimates
480,2009,3.871,Estimates
480,2010,3.908,Estimates
480,2011,3.95,Estimates
480,2012,4.0,Estimates
480,2013,4.064,Estimates
480,2014,4.143,Estimates
480,2015,4.236,Estimates
175,1950,0.191,Estimates
175,1951,0.189,Estimates
175,1952,0.185,Estimates
175,1953,0.181,Estimates
175,1954,0.177,Estimates
175,1955,0.173,Estimates
175,1956,0.17,Estimates
175,1957,0.167,Estimates
175,1958,0.164,Estimates
175,1959,0.161,Estimates
175,1960,0.158,Estimates
175,1961,0.156,Estimates
175,1962,0.154,Estimates
175,1963,0.152,Estimates
175,1964,0.15,Estimates
175,1965,0.149,Estimates
175,1966,0.147,Estimates
175,1967,0.146,Estimates
175,1968,0.145,Estimates
175,1969,0.144,Estimates
175,1970,0.143,Estimates
175,1971,0.142,Estimates
175,1972,0.142,Estimates
175,1973,0.141,Estimates
175,1974,0.14,Estimates
175,1975,0.139,Estimates
175,1976,0.138,Estimates
175,1977,0.138,Estimates
175,1978,0.137,Estimates
175,1979,0.137,Estimates
175,1980,0.136,Estimates
175,1981,0.136,Estimates
175,1982,0.136,Estimates
175,1983,0.137,Estimates
175,1984,0.138,Estimates
175,1985,0.138,Estimates
175,1986,0.14,Estimates
175,1987,0.141,Estimates
175,1988,0.142,Estimates
175,1989,0.144,Estimates
175,1990,0.145,Estimates
175,1991,0.147,Estimates
175,1992,0.149,Estimates
175,1993,0.152,Estimates
175,1994,0.155,Estimates
175,1995,0.158,Estimates
175,1996,0.161,Estimates
175,1997,0.164,Estimates
175,1998,0.167,Estimates
175,1999,0.17,Estimates
175,2000,0.173,Estimates
175,2001,0.176,Estimates
175,2002,0.179,Estimates
175,2003,0.181,Estimates
175,2004,0.184,Estimates
175,2005,0.187,Estimates
175,2006,0.19,Estimates
175,2007,0.193,Estimates
175,2008,0.196,Estimates
175,2009,0.2,Estimates
175,2010,0.204,Estimates
175,2011,0.208,Estimates
175,2012,0.213,Estimates
175,2013,0.218,Estimates
175,2014,0.223,Estimates
175,2015,0.229,Estimates
508,1950,105.872,Estimates
508,1951,105.668,Estimates
508,1952,105.291,Estimates
508,1953,104.974,Estimates
508,1954,104.717,Estimates
508,1955,104.521,Estimates
508,1956,104.389,Estimates
508,1957,104.323,Estimates
508,1958,104.328,Estimates
508,1959,104.413,Estimates
508,1960,104.587,Estimates
508,1961,104.86,Estimates
508,1962,105.235,Estimates
508,1963,105.708,Estimates
508,1964,106.266,Estimates
508,1965,106.873,Estimates
508,1966,107.483,Estimates
508,1967,108.071,Estimates
508,1968,108.634,Estimates
508,1969,109.185,Estimates
508,1970,109.734,Estimates
508,1971,110.297,Estimates
508,1972,110.933,Estimates
508,1973,111.715,Estimates
508,1974,112.716,Estimates
508,1975,114.097,Estimates
508,1976,116.037,Estimates
508,1977,118.566,Estimates
508,1978,121.618,Estimates
508,1979,125.06,Estimates
508,1980,128.625,Estimates
508,1981,131.982,Estimates
508,1982,134.858,Estimates
508,1983,137.078,Estimates
508,1984,138.592,Estimates
508,1985,139.492,Estimates
508,1986,139.988,Estimates
508,1987,140.372,Estimates
508,1988,140.864,Estimates
508,1989,141.526,Estimates
508,1990,142.317,Estimates
508,1991,143.104,Estimates
508,1992,143.723,Estimates
508,1993,144.075,Estimates
508,1994,144.173,Estimates
508,1995,144.101,Estimates
508,1996,143.989,Estimates
508,1997,143.982,Estimates
508,1998,144.186,Estimates
508,1999,144.633,Estimates
508,2000,145.325,Estimates
508,2001,146.219,Estimates
508,2002,147.209,Estimates
508,2003,148.193,Estimates
508,2004,149.114,Estimates
508,2005,149.885,Estimates
508,2006,150.424,Estimates
508,2007,150.737,Estimates
508,2008,150.87,Estimates
