country_code,reference_date_1_january_31_december,crude_death_rate,variant
705,2069,14.072,Medium variant
705,2070,14.017,Medium variant
705,2071,13.951,Medium variant
705,2072,13.873,Medium variant
705,2073,13.784,Medium variant
705,2074,13.684,Medium variant
705,2075,13.57,Medium variant
705,2076,13.441,Medium variant
705,2077,13.296,Medium variant
705,2078,13.137,Medium variant
705,2079,12.965,Medium variant
705,2080,12.783,Medium variant
705,2081,12.593,Medium variant
705,2082,12.399,Medium variant
705,2083,12.206,Medium variant
705,2084,12.019,Medium variant
705,2085,11.84,Medium variant
705,2086,11.673,Medium variant
705,2087,11.518,Medium variant
705,2088,11.376,Medium variant
705,2089,11.251,Medium variant
705,2090,11.142,Medium variant
705,2091,11.052,Medium variant
705,2092,10.98,Medium variant
705,2093,10.926,Medium variant
705,2094,10.89,Medium variant
705,2095,10.872,Medium variant
705,2096,10.872,Medium variant
705,2097,10.889,Medium variant
705,2098,10.924,Medium variant
705,2099,10.977,Medium variant
724,2015,8.976,Medium variant
724,2016,9.047,Medium variant
724,2017,9.115,Medium variant
724,2018,9.185,Medium variant
724,2019,9.255,Medium variant
724,2020,9.326,Medium variant
724,2021,9.397,Medium variant
724,2022,9.467,Medium variant
724,2023,9.538,Medium variant
724,2024,9.609,Medium variant
724,2025,9.681,Medium variant
724,2026,9.754,Medium variant
724,2027,9.83,Medium variant
724,2028,9.909,Medium variant
724,2029,9.994,Medium variant
724,2030,10.084,Medium variant
724,2031,10.181,Medium variant
724,2032,10.286,Medium variant
724,2033,10.398,Medium variant
724,2034,10.518,Medium variant
724,2035,10.646,Medium variant
724,2036,10.783,Medium variant
724,2037,10.929,Medium variant
724,2038,11.081,Medium variant
724,2039,11.239,Medium variant
724,2040,11.403,Medium variant
724,2041,11.572,Medium variant
724,2042,11.744,Medium variant
724,2043,11.919,Medium variant
724,2044,12.095,Medium variant
724,2045,12.273,Medium variant
724,2046,12.453,Medium variant
724,2047,12.634,Medium variant
724,2048,12.817,Medium variant
724,2049,13.0,Medium variant
724,2050,13.183,Medium variant
724,2051,13.366,Medium variant
724,2052,13.549,Medium variant
724,2053,13.729,Medium variant
724,2054,13.905,Medium variant
724,2055,14.074,Medium variant
724,2056,14.235,Medium variant
724,2057,14.388,Medium variant
724,2058,14.528,Medium variant
724,2059,14.655,Medium variant
724,2060,14.765,Medium variant
724,2061,14.855,Medium variant
724,2062,14.927,Medium variant
724,2063,14.978,Medium variant
724,2064,15.008,Medium variant
724,2065,15.016,Medium variant
724,2066,15.001,Medium variant
724,2067,14.965,Medium variant
724,2068,14.909,Medium variant
724,2069,14.833,Medium variant
724,2070,14.735,Medium variant
724,2071,14.616,Medium variant
724,2072,14.475,Medium variant
724,2073,14.313,Medium variant
724,2074,14.135,Medium variant
724,2075,13.941,Medium variant
724,2076,13.733,Medium variant
724,2077,13.515,Medium variant
724,2078,13.292,Medium variant
724,2079,13.07,Medium variant
724,2080,12.855,Medium variant
724,2081,12.65,Medium variant
724,2082,12.46,Medium variant
724,2083,12.287,Medium variant
724,2084,12.135,Medium variant
724,2085,12.006,Medium variant
724,2086,11.902,Medium variant
724,2087,11.82,Medium variant
724,2088,11.759,Medium variant
724,2089,11.716,Medium variant
724,2090,11.689,Medium variant
724,2091,11.677,Medium variant
724,2092,11.678,Medium variant
724,2093,11.689,Medium variant
724,2094,11.709,Medium variant
724,2095,11.737,Medium variant
724,2096,11.774,Medium variant
724,2097,11.818,Medium variant
724,2098,11.869,Medium variant
724,2099,11.928,Medium variant
807,2015,9.492,Medium variant
807,2016,9.588,Medium variant
807,2017,9.683,Medium variant
807,2018,9.776,Medium variant
807,2019,9.869,Medium variant
807,2020,9.962,Medium variant
807,2021,10.059,Medium variant
807,2022,10.16,Medium variant
807,2023,10.265,Medium variant
807,2024,10.376,Medium variant
807,2025,10.492,Medium variant
807,2026,10.612,Medium variant
807,2027,10.736,Medium variant
807,2028,10.862,Medium variant
807,2029,10.99,Medium variant
807,2030,11.119,Medium variant
807,2031,11.25,Medium variant
807,2032,11.382,Medium variant
807,2033,11.516,Medium variant
807,2034,11.651,Medium variant
807,2035,11.786,Medium variant
807,2036,11.922,Medium variant
807,2037,12.057,Medium variant
807,2038,12.191,Medium variant
807,2039,12.322,Medium variant
807,2040,12.451,Medium variant
807,2041,12.576,Medium variant
807,2042,12.697,Medium variant
807,2043,12.814,Medium variant
807,2044,12.925,Medium variant
807,2045,13.029,Medium variant
807,2046,13.127,Medium variant
807,2047,13.218,Medium variant
807,2048,13.302,Medium variant
807,2049,13.38,Medium variant
807,2050,13.454,Medium variant
807,2051,13.524,Medium variant
807,2052,13.591,Medium variant
807,2053,13.657,Medium variant
807,2054,13.723,Medium variant
807,2055,13.789,Medium variant
807,2056,13.857,Medium variant
807,2057,13.925,Medium variant
807,2058,13.993,Medium variant
807,2059,14.062,Medium variant
807,2060,14.13,Medium variant
807,2061,14.197,Medium variant
807,2062,14.262,Medium variant
807,2063,14.324,Medium variant
807,2064,14.384,Medium variant
807,2065,14.44,Medium variant
807,2066,14.494,Medium variant
807,2067,14.546,Medium variant
807,2068,14.596,Medium variant
807,2069,14.642,Medium variant
807,2070,14.684,Medium variant
807,2071,14.72,Medium variant
807,2072,14.75,Medium variant
807,2073,14.772,Medium variant
807,2074,14.784,Medium variant
807,2075,14.787,Medium variant
807,2076,14.778,Medium variant
807,2077,14.759,Medium variant
807,2078,14.73,Medium variant
807,2079,14.692,Medium variant
807,2080,14.644,Medium variant
807,2081,14.587,Medium variant
807,2082,14.522,Medium variant
807,2083,14.451,Medium variant
807,2084,14.374,Medium variant
807,2085,14.294,Medium variant
807,2086,14.212,Medium variant
807,2087,14.127,Medium variant
807,2088,14.043,Medium variant
807,2089,13.959,Medium variant
807,2090,13.876,Medium variant
807,2091,13.796,Medium variant
807,2092,13.718,Medium variant
807,2093,13.641,Medium variant
807,2094,13.568,Medium variant
807,2095,13.496,Medium variant
807,2096,13.426,Medium variant
807,2097,13.359,Medium variant
807,2098,13.294,Medium variant
807,2099,13.231,Medium variant
926,2015,9.84,Medium variant
926,2016,9.897,Medium variant
926,2017,9.95,Medium variant
926,2018,10.002,Medium variant
926,2019,10.052,Medium variant
926,2020,10.099,Medium variant
926,2021,10.145,Medium variant
926,2022,10.189,Medium variant
926,2023,10.232,Medium variant
926,2024,10.275,Medium variant
926,2025,10.32,Medium variant
926,2026,10.365,Medium variant
926,2027,10.413,Medium variant
926,2028,10.463,Medium variant
926,2029,10.517,Medium variant
926,2030,10.576,Medium variant
926,2031,10.639,Medium variant
926,2032,10.708,Medium variant
926,2033,10.783,Medium variant
926,2034,10.862,Medium variant
926,2035,10.947,Medium variant
926,2036,11.037,Medium variant
926,2037,11.131,Medium variant
926,2038,11.229,Medium variant
926,2039,11.33,Medium variant
926,2040,11.434,Medium variant
926,2041,11.54,Medium variant
926,2042,11.649,Medium variant
926,2043,11.758,Medium variant
926,2044,11.867,Medium variant
926,2045,11.972,Medium variant
926,2046,12.073,Medium variant
926,2047,12.166,Medium variant
926,2048,12.251,Medium variant
926,2049,12.326,Medium variant
926,2050,12.389,Medium variant
926,2051,12.439,Medium variant
926,2052,12.477,Medium variant
926,2053,12.502,Medium variant
926,2054,12.516,Medium variant
926,2055,12.517,Medium variant
926,2056,12.505,Medium variant
926,2057,12.479,Medium variant
926,2058,12.442,Medium variant
926,2059,12.394,Medium variant
926,2060,12.336,Medium variant
926,2061,12.267,Medium variant
926,2062,12.189,Medium variant
926,2063,12.104,Medium variant
926,2064,12.015,Medium variant
926,2065,11.925,Medium variant
926,2066,11.836,Medium variant
926,2067,11.752,Medium variant
926,2068,11.673,Medium variant
926,2069,11.602,Medium variant
926,2070,11.541,Medium variant
926,2071,11.492,Medium variant
926,2072,11.453,Medium variant
926,2073,11.424,Medium variant
926,2074,11.403,Medium variant
926,2075,11.388,Medium variant
926,2076,11.378,Medium variant
926,2077,11.37,Medium variant
926,2078,11.362,Medium variant
926,2079,11.353,Medium variant
926,2080,11.34,Medium variant
926,2081,11.321,Medium variant
926,2082,11.299,Medium variant
926,2083,11.271,Medium variant
926,2084,11.24,Medium variant
926,2085,11.204,Medium variant
926,2086,11.165,Medium variant
926,2087,11.124,Medium variant
926,2088,11.081,Medium variant
926,2089,11.037,Medium variant
926,2090,10.995,Medium variant
926,2091,10.953,Medium variant
926,2092,10.913,Medium variant
926,2093,10.876,Medium variant
926,2094,10.84,Medium variant
926,2095,10.808,Medium variant
926,2096,10.777,Medium variant
926,2097,10.75,Medium variant
926,2098,10.725,Medium variant
926,2099,10.702,Medium variant
40,2015,9.409,Medium variant
40,2016,9.432,Medium variant
40,2017,9.45,Medium variant
40,2018,9.467,Medium variant
40,2019,9.485,Medium variant
40,2020,9.504,Medium variant
40,2021,9.528,Medium variant
40,2022,9.558,Medium variant
40,2023,9.597,Medium variant
40,2024,9.644,Medium variant
40,2025,9.701,Medium variant
40,2026,9.768,Medium variant
40,2027,9.843,Medium variant
40,2028,9.925,Medium variant
40,2029,10.011,Medium variant
40,2030,10.101,Medium variant
40,2031,10.193,Medium variant
40,2032,10.287,Medium variant
40,2033,10.382,Medium variant
40,2034,10.477,Medium variant
40,2035,10.571,Medium variant
40,2036,10.665,Medium variant
40,2037,10.759,Medium variant
40,2038,10.854,Medium variant
40,2039,10.951,Medium variant
40,2040,11.053,Medium variant
40,2041,11.161,Medium variant
40,2042,11.276,Medium variant
40,2043,11.4,Medium variant
40,2044,11.53,Medium variant
40,2045,11.668,Medium variant
40,2046,11.813,Medium variant
40,2047,11.961,Medium variant
40,2048,12.11,Medium variant
40,2049,12.256,Medium variant
40,2050,12.396,Medium variant
40,2051,12.529,Medium variant
40,2052,12.651,Medium variant
40,2053,12.761,Medium variant
40,2054,12.856,Medium variant
40,2055,12.933,Medium variant
40,2056,12.992,Medium variant
40,2057,13.031,Medium variant
40,2058,13.051,Medium variant
40,2059,13.054,Medium variant
40,2060,13.04,Medium variant
40,2061,13.009,Medium variant
40,2062,12.963,Medium variant
40,2063,12.906,Medium variant
40,2064,12.84,Medium variant
40,2065,12.77,Medium variant
40,2066,12.698,Medium variant
40,2067,12.626,Medium variant
40,2068,12.556,Medium variant
40,2069,12.49,Medium variant
40,2070,12.432,Medium variant
40,2071,12.383,Medium variant
40,2072,12.342,Medium variant
40,2073,12.308,Medium variant
40,2074,12.28,Medium variant
40,2075,12.259,Medium variant
40,2076,12.244,Medium variant
40,2077,12.233,Medium variant
40,2078,12.222,Medium variant
40,2079,12.211,Medium variant
40,2080,12.195,Medium variant
40,2081,12.172,Medium variant
40,2082,12.141,Medium variant
40,2083,12.101,Medium variant
40,2084,12.051,Medium variant
40,2085,11.992,Medium variant
40,2086,11.926,Medium variant
40,2087,11.855,Medium variant
40,2088,11.78,Medium variant
40,2089,11.703,Medium variant
40,2090,11.625,Medium variant
40,2091,11.545,Medium variant
40,2092,11.463,Medium variant
40,2093,11.378,Medium variant
40,2094,11.291,Medium variant
40,2095,11.201,Medium variant
40,2096,11.107,Medium variant
40,2097,11.01,Medium variant
40,2098,10.909,Medium variant
40,2099,10.805,Medium variant
56,2015,9.777,Medium variant
56,2016,9.765,Medium variant
56,2017,9.749,Medium variant
56,2018,9.728,Medium variant
56,2019,9.705,Medium variant
56,2020,9.678,Medium variant
56,2021,9.649,Medium variant
56,2022,9.62,Medium variant
56,2023,9.593,Medium variant
56,2024,9.57,Medium variant
56,2025,9.554,Medium variant
56,2026,9.547,Medium variant
56,2027,9.551,Medium variant
56,2028,9.565,Medium variant
56,2029,9.591,Medium variant
56,2030,9.629,Medium variant
56,2031,9.681,Medium variant
56,2032,9.743,Medium variant
56,2033,9.815,Medium variant
56,2034,9.895,Medium variant
56,2035,9.983,Medium variant
56,2036,10.077,Medium variant
56,2037,10.177,Medium variant
56,2038,10.281,Medium variant
56,2039,10.387,Medium variant
56,2040,10.493,Medium variant
56,2041,10.596,Medium variant
56,2042,10.696,Medium variant
56,2043,10.791,Medium variant
56,2044,10.879,Medium variant
56,2045,10.96,Medium variant
56,2046,11.034,Medium variant
56,2047,11.099,Medium variant
56,2048,11.158,Medium variant
56,2049,11.209,Medium variant
56,2050,11.253,Medium variant
56,2051,11.288,Medium variant
56,2052,11.317,Medium variant
56,2053,11.337,Medium variant
56,2054,11.351,Medium variant
56,2055,11.356,Medium variant
56,2056,11.354,Medium variant
56,2057,11.345,Medium variant
56,2058,11.328,Medium variant
56,2059,11.304,Medium variant
56,2060,11.274,Medium variant
56,2061,11.237,Medium variant
56,2062,11.194,Medium variant
56,2063,11.147,Medium variant
56,2064,11.096,Medium variant
56,2065,11.045,Medium variant
56,2066,10.995,Medium variant
56,2067,10.947,Medium variant
56,2068,10.902,Medium variant
56,2069,10.861,Medium variant
56,2070,10.825,Medium variant
56,2071,10.794,Medium variant
56,2072,10.765,Medium variant
56,2073,10.739,Medium variant
56,2074,10.713,Medium variant
56,2075,10.688,Medium variant
56,2076,10.661,Medium variant
56,2077,10.634,Medium variant
56,2078,10.605,Medium variant
56,2079,10.575,Medium variant
56,2080,10.541,Medium variant
56,2081,10.504,Medium variant
56,2082,10.464,Medium variant
56,2083,10.422,Medium variant
56,2084,10.379,Medium variant
56,2085,10.336,Medium variant
56,2086,10.294,Medium variant
56,2087,10.255,Medium variant
56,2088,10.219,Medium variant
56,2089,10.188,Medium variant
56,2090,10.161,Medium variant
56,2091,10.138,Medium variant
56,2092,10.118,Medium variant
56,2093,10.101,Medium variant
56,2094,10.085,Medium variant
56,2095,10.071,Medium variant
56,2096,10.058,Medium variant
56,2097,10.047,Medium variant
56,2098,10.037,Medium variant
56,2099,10.028,Medium variant
250,2015,8.995,Medium variant
250,2016,9.034,Medium variant
250,2017,9.07,Medium variant
250,2018,9.105,Medium variant
250,2019,9.139,Medium variant
250,2020,9.17,Medium variant
250,2021,9.198,Medium variant
250,2022,9.223,Medium variant
250,2023,9.245,Medium variant
250,2024,9.267,Medium variant
250,2025,9.289,Medium variant
250,2026,9.313,Medium variant
250,2027,9.341,Medium variant
250,2028,9.375,Medium variant
250,2029,9.417,Medium variant
250,2030,9.467,Medium variant
250,2031,9.528,Medium variant
250,2032,9.598,Medium variant
250,2033,9.675,Medium variant
250,2034,9.759,Medium variant
250,2035,9.849,Medium variant
250,2036,9.943,Medium variant
250,2037,10.039,Medium variant
250,2038,10.134,Medium variant
250,2039,10.227,Medium variant
250,2040,10.317,Medium variant
250,2041,10.402,Medium variant
250,2042,10.481,Medium variant
250,2043,10.555,Medium variant
250,2044,10.622,Medium variant
250,2045,10.679,Medium variant
250,2046,10.725,Medium variant
250,2047,10.759,Medium variant
250,2048,10.781,Medium variant
250,2049,10.792,Medium variant
250,2050,10.794,Medium variant
250,2051,10.787,Medium variant
250,2052,10.775,Medium variant
250,2053,10.759,Medium variant
250,2054,10.742,Medium variant
250,2055,10.723,Medium variant
250,2056,10.703,Medium variant
250,2057,10.681,Medium variant
250,2058,10.656,Medium variant
250,2059,10.629,Medium variant
250,2060,10.598,Medium variant
250,2061,10.564,Medium variant
250,2062,10.526,Medium variant
250,2063,10.485,Medium variant
250,2064,10.44,Medium variant
250,2065,10.393,Medium variant
250,2066,10.344,Medium variant
250,2067,10.294,Medium variant
250,2068,10.244,Medium variant
250,2069,10.194,Medium variant
250,2070,10.146,Medium variant
250,2071,10.101,Medium variant
250,2072,10.058,Medium variant
250,2073,10.019,Medium variant
250,2074,9.984,Medium variant
250,2075,9.953,Medium variant
250,2076,9.927,Medium variant
250,2077,9.905,Medium variant
250,2078,9.887,Medium variant
250,2079,9.873,Medium variant
250,2080,9.861,Medium variant
250,2081,9.852,Medium variant
250,2082,9.844,Medium variant
250,2083,9.836,Medium variant
250,2084,9.83,Medium variant
250,2085,9.824,Medium variant
250,2086,9.819,Medium variant
250,2087,9.814,Medium variant
250,2088,9.812,Medium variant
250,2089,9.812,Medium variant
250,2090,9.814,Medium variant
250,2091,9.82,Medium variant
250,2092,9.829,Medium variant
250,2093,9.841,Medium variant
250,2094,9.857,Medium variant
250,2095,9.876,Medium variant
250,2096,9.9,Medium variant
250,2097,9.927,Medium variant
250,2098,9.958,Medium variant
250,2099,9.992,Medium variant
276,2015,11.046,Medium variant
276,2016,11.138,Medium variant
276,2017,11.226,Medium variant
276,2018,11.311,Medium variant
276,2019,11.392,Medium variant
276,2020,11.469,Medium variant
276,2021,11.542,Medium variant
276,2022,11.613,Medium variant
276,2023,11.681,Medium variant
276,2024,11.748,Medium variant
276,2025,11.811,Medium variant
276,2026,11.872,Medium variant
276,2027,11.93,Medium variant
276,2028,11.985,Medium variant
276,2029,12.039,Medium variant
276,2030,12.091,Medium variant
276,2031,12.145,Medium variant
276,2032,12.2,Medium variant
276,2033,12.259,Medium variant
276,2034,12.323,Medium variant
276,2035,12.395,Medium variant
276,2036,12.475,Medium variant
276,2037,12.564,Medium variant
276,2038,12.662,Medium variant
276,2039,12.771,Medium variant
276,2040,12.89,Medium variant
276,2041,13.023,Medium variant
276,2042,13.168,Medium variant
276,2043,13.323,Medium variant
276,2044,13.485,Medium variant
276,2045,13.652,Medium variant
276,2046,13.82,Medium variant
276,2047,13.985,Medium variant
276,2048,14.143,Medium variant
276,2049,14.289,Medium variant
276,2050,14.418,Medium variant
276,2051,14.527,Medium variant
276,2052,14.614,Medium variant
276,2053,14.679,Medium variant
276,2054,14.72,Medium variant
276,2055,14.736,Medium variant
276,2056,14.726,Medium variant
276,2057,14.693,Medium variant
276,2058,14.639,Medium variant
276,2059,14.567,Medium variant
276,2060,14.478,Medium variant
276,2061,14.372,Medium variant
276,2062,14.251,Medium variant
276,2063,14.121,Medium variant
276,2064,13.986,Medium variant
276,2065,13.852,Medium variant
276,2066,13.724,Medium variant
276,2067,13.606,Medium variant
276,2068,13.501,Medium variant
276,2069,13.414,Medium variant
276,2070,13.347,Medium variant
276,2071,13.304,Medium variant
276,2072,13.281,Medium variant
276,2073,13.274,Medium variant
276,2074,13.28,Medium variant
276,2075,13.295,Medium variant
276,2076,13.314,Medium variant
276,2077,13.333,Medium variant
276,2078,13.347,Medium variant
276,2079,13.352,Medium variant
276,2080,13.345,Medium variant
276,2081,13.323,Medium variant
276,2082,13.288,Medium variant
276,2083,13.24,Medium variant
276,2084,13.182,Medium variant
276,2085,13.113,Medium variant
276,2086,13.033,Medium variant
276,2087,12.946,Medium variant
276,2088,12.854,Medium variant
276,2089,12.758,Medium variant
276,2090,12.661,Medium variant
276,2091,12.565,Medium variant
276,2092,12.47,Medium variant
276,2093,12.377,Medium variant
276,2094,12.287,Medium variant
276,2095,12.2,Medium variant
276,2096,12.117,Medium variant
276,2097,12.037,Medium variant
276,2098,11.96,Medium variant
276,2099,11.887,Medium variant
442,2015,7.2,Medium variant
442,2016,7.157,Medium variant
442,2017,7.127,Medium variant
442,2018,7.1,Medium variant
442,2019,7.074,Medium variant
442,2020,7.048,Medium variant
442,2021,7.021,Medium variant
442,2022,6.997,Medium variant
442,2023,6.977,Medium variant
442,2024,6.963,Medium variant
442,2025,6.956,Medium variant
442,2026,6.956,Medium variant
442,2027,6.964,Medium variant
442,2028,6.98,Medium variant
442,2029,7.004,Medium variant
442,2030,7.036,Medium variant
442,2031,7.076,Medium variant
442,2032,7.123,Medium variant
442,2033,7.177,Medium variant
442,2034,7.237,Medium variant
442,2035,7.301,Medium variant
442,2036,7.371,Medium variant
442,2037,7.445,Medium variant
442,2038,7.522,Medium variant
442,2039,7.603,Medium variant
442,2040,7.686,Medium variant
442,2041,7.771,Medium variant
442,2042,7.858,Medium variant
442,2043,7.947,Medium variant
442,2044,8.036,Medium variant
442,2045,8.124,Medium variant
442,2046,8.213,Medium variant
442,2047,8.302,Medium variant
442,2048,8.389,Medium variant
442,2049,8.474,Medium variant
442,2050,8.555,Medium variant
442,2051,8.63,Medium variant
442,2052,8.7,Medium variant
442,2053,8.762,Medium variant
442,2054,8.817,Medium variant
442,2055,8.862,Medium variant
442,2056,8.899,Medium variant
442,2057,8.927,Medium variant
442,2058,8.946,Medium variant
442,2059,8.959,Medium variant
442,2060,8.964,Medium variant
442,2061,8.963,Medium variant
442,2062,8.957,Medium variant
442,2063,8.946,Medium variant
442,2064,8.931,Medium variant
442,2065,8.914,Medium variant
442,2066,8.895,Medium variant
442,2067,8.875,Medium variant
442,2068,8.853,Medium variant
442,2069,8.832,Medium variant
442,2070,8.812,Medium variant
442,2071,8.795,Medium variant
442,2072,8.782,Medium variant
442,2073,8.771,Medium variant
442,2074,8.765,Medium variant
442,2075,8.762,Medium variant
442,2076,8.762,Medium variant
442,2077,8.765,Medium variant
442,2078,8.769,Medium variant
442,2079,8.774,Medium variant
442,2080,8.777,Medium variant
442,2081,8.778,Medium variant
442,2082,8.775,Medium variant
442,2083,8.77,Medium variant
442,2084,8.761,Medium variant
442,2085,8.751,Medium variant
442,2086,8.739,Medium variant
442,2087,8.728,Medium variant
442,2088,8.719,Medium variant
442,2089,8.712,Medium variant
442,2090,8.706,Medium variant
442,2091,8.702,Medium variant
442,2092,8.698,Medium variant
442,2093,8.695,Medium variant
442,2094,8.692,Medium variant
442,2095,8.688,Medium variant
442,2096,8.683,Medium variant
442,2097,8.677,Medium variant
442,2098,8.67,Medium variant
442,2099,8.663,Medium variant
528,2015,8.542,Medium variant
528,2016,8.624,Medium variant
528,2017,8.709,Medium variant
528,2018,8.794,Medium variant
528,2019,8.879,Medium variant
528,2020,8.963,Medium variant
528,2021,9.047,Medium variant
528,2022,9.133,Medium variant
528,2023,9.223,Medium variant
528,2024,9.319,Medium variant
528,2025,9.42,Medium variant
528,2026,9.529,Medium variant
528,2027,9.645,Medium variant
528,2028,9.768,Medium variant
528,2029,9.898,Medium variant
528,2030,10.033,Medium variant
528,2031,10.173,Medium variant
528,2032,10.317,Medium variant
528,2033,10.462,Medium variant
528,2034,10.608,Medium variant
528,2035,10.754,Medium variant
528,2036,10.898,Medium variant
528,2037,11.04,Medium variant
528,2038,11.179,Medium variant
528,2039,11.313,Medium variant
528,2040,11.442,Medium variant
528,2041,11.563,Medium variant
528,2042,11.677,Medium variant
528,2043,11.782,Medium variant
528,2044,11.878,Medium variant
528,2045,11.964,Medium variant
528,2046,12.039,Medium variant
528,2047,12.104,Medium variant
528,2048,12.16,Medium variant
528,2049,12.206,Medium variant
528,2050,12.243,Medium variant
528,2051,12.272,Medium variant
528,2052,12.294,Medium variant
528,2053,12.308,Medium variant
528,2054,12.314,Medium variant
528,2055,12.31,Medium variant
528,2056,12.294,Medium variant
528,2057,12.263,Medium variant
528,2058,12.218,Medium variant
528,2059,12.158,Medium variant
528,2060,12.085,Medium variant
528,2061,11.997,Medium variant
528,2062,11.898,Medium variant
528,2063,11.79,Medium variant
528,2064,11.678,Medium variant
528,2065,11.565,Medium variant
528,2066,11.452,Medium variant
528,2067,11.342,Medium variant
528,2068,11.238,Medium variant
528,2069,11.142,Medium variant
528,2070,11.059,Medium variant
528,2071,10.991,Medium variant
528,2072,10.937,Medium variant
528,2073,10.897,Medium variant
528,2074,10.871,Medium variant
528,2075,10.857,Medium variant
528,2076,10.854,Medium variant
528,2077,10.859,Medium variant
528,2078,10.87,Medium variant
528,2079,10.883,Medium variant
528,2080,10.899,Medium variant
528,2081,10.916,Medium variant
528,2082,10.936,Medium variant
528,2083,10.956,Medium variant
528,2084,10.977,Medium variant
528,2085,10.996,Medium variant
528,2086,11.013,Medium variant
528,2087,11.027,Medium variant
528,2088,11.038,Medium variant
528,2089,11.044,Medium variant
528,2090,11.045,Medium variant
528,2091,11.041,Medium variant
528,2092,11.032,Medium variant
528,2093,11.018,Medium variant
528,2094,10.999,Medium variant
528,2095,10.975,Medium variant
528,2096,10.947,Medium variant
528,2097,10.914,Medium variant
528,2098,10.877,Medium variant
528,2099,10.835,Medium variant
756,2015,8.047,Medium variant
756,2016,8.033,Medium variant
756,2017,8.024,Medium variant
756,2018,8.025,Medium variant
756,2019,8.038,Medium variant
756,2020,8.064,Medium variant
756,2021,8.102,Medium variant
756,2022,8.147,Medium variant
756,2023,8.198,Medium variant
756,2024,8.254,Medium variant
756,2025,8.314,Medium variant
756,2026,8.379,Medium variant
756,2027,8.451,Medium variant
756,2028,8.528,Medium variant
756,2029,8.61,Medium variant
756,2030,8.698,Medium variant
756,2031,8.79,Medium variant
756,2032,8.886,Medium variant
756,2033,8.984,Medium variant
756,2034,9.084,Medium variant
756,2035,9.185,Medium variant
756,2036,9.285,Medium variant
756,2037,9.386,Medium variant
756,2038,9.487,Medium variant
756,2039,9.586,Medium variant
756,2040,9.685,Medium variant
756,2041,9.782,Medium variant
756,2042,9.877,Medium variant
756,2043,9.972,Medium variant
756,2044,10.066,Medium variant
756,2045,10.158,Medium variant
756,2046,10.251,Medium variant
756,2047,10.345,Medium variant
756,2048,10.438,Medium variant
756,2049,10.529,Medium variant
756,2050,10.619,Medium variant
756,2051,10.706,Medium variant
756,2052,10.788,Medium variant
756,2053,10.863,Medium variant
756,2054,10.931,Medium variant
756,2055,10.988,Medium variant
756,2056,11.032,Medium variant
756,2057,11.063,Medium variant
756,2058,11.081,Medium variant
756,2059,11.086,Medium variant
756,2060,11.078,Medium variant
756,2061,11.055,Medium variant
756,2062,11.021,Medium variant
756,2063,10.978,Medium variant
756,2064,10.928,Medium variant
756,2065,10.873,Medium variant
756,2066,10.816,Medium variant
756,2067,10.757,Medium variant
756,2068,10.699,Medium variant
756,2069,10.645,Medium variant
756,2070,10.596,Medium variant
756,2071,10.554,Medium variant
756,2072,10.519,Medium variant
756,2073,10.491,Medium variant
756,2074,10.468,Medium variant
756,2075,10.45,Medium variant
756,2076,10.434,Medium variant
756,2077,10.42,Medium variant
756,2078,10.405,Medium variant
756,2079,10.388,Medium variant
756,2080,10.366,Medium variant
756,2081,10.339,Medium variant
756,2082,10.307,Medium variant
756,2083,10.27,Medium variant
756,2084,10.229,Medium variant
756,2085,10.184,Medium variant
756,2086,10.134,Medium variant
756,2087,10.081,Medium variant
756,2088,10.027,Medium variant
756,2089,9.971,Medium variant
756,2090,9.916,Medium variant
756,2091,9.862,Medium variant
756,2092,9.809,Medium variant
756,2093,9.759,Medium variant
756,2094,9.712,Medium variant
756,2095,9.668,Medium variant
756,2096,9.627,Medium variant
756,2097,9.59,Medium variant
756,2098,9.555,Medium variant
756,2099,9.524,Medium variant
904,2015,5.932,Medium variant
904,2016,5.96,Medium variant
904,2017,5.99,Medium variant
904,2018,6.023,Medium variant
904,2019,6.058,Medium variant
904,2020,6.097,Medium variant
904,2021,6.138,Medium variant
904,2022,6.183,Medium variant
904,2023,6.23,Medium variant
904,2024,6.281,Medium variant
904,2025,6.335,Medium variant
904,2026,6.392,Medium variant
904,2027,6.452,Medium variant
904,2028,6.516,Medium variant
904,2029,6.582,Medium variant
904,2030,6.652,Medium variant
904,2031,6.726,Medium variant
904,2032,6.804,Medium variant
904,2033,6.884,Medium variant
904,2034,6.968,Medium variant
904,2035,7.055,Medium variant
904,2036,7.144,Medium variant
904,2037,7.236,Medium variant
904,2038,7.331,Medium variant
904,2039,7.427,Medium variant
904,2040,7.525,Medium variant
904,2041,7.625,Medium variant
904,2042,7.727,Medium variant
904,2043,7.831,Medium variant
904,2044,7.936,Medium variant
904,2045,8.043,Medium variant
904,2046,8.151,Medium variant
904,2047,8.26,Medium variant
904,2048,8.369,Medium variant
904,2049,8.479,Medium variant
904,2050,8.59,Medium variant
904,2051,8.701,Medium variant
904,2052,8.813,Medium variant
904,2053,8.926,Medium variant
904,2054,9.04,Medium variant
904,2055,9.155,Medium variant
904,2056,9.272,Medium variant
904,2057,9.389,Medium variant
904,2058,9.507,Medium variant
904,2059,9.625,Medium variant
904,2060,9.744,Medium variant
904,2061,9.864,Medium variant
904,2062,9.983,Medium variant
904,2063,10.103,Medium variant
904,2064,10.222,Medium variant
