country_code,reference_date_1_january_31_december,total_population_natural_change_increase,variant
910,2001,7422.402,Estimates
910,2002,7656.056,Estimates
910,2003,7907.659,Estimates
910,2004,8175.447,Estimates
910,2005,8455.633,Estimates
910,2006,8742.906,Estimates
910,2007,9030.62,Estimates
910,2008,9312.971,Estimates
910,2009,9586.366,Estimates
910,2010,9848.923,Estimates
910,2011,10100.884,Estimates
910,2012,10344.919,Estimates
910,2013,10582.889,Estimates
910,2014,10814.571,Estimates
910,2015,11038.882,Estimates
108,1950,56.984,Estimates
108,1951,57.292,Estimates
108,1952,57.996,Estimates
108,1953,58.873,Estimates
108,1954,59.925,Estimates
108,1955,61.15,Estimates
108,1956,62.551,Estimates
108,1957,64.124,Estimates
108,1958,65.862,Estimates
108,1959,67.762,Estimates
108,1960,69.814,Estimates
108,1961,71.999,Estimates
108,1962,74.293,Estimates
108,1963,76.661,Estimates
108,1964,79.058,Estimates
108,1965,81.384,Estimates
108,1966,83.525,Estimates
108,1967,85.458,Estimates
108,1968,87.228,Estimates
108,1969,88.918,Estimates
108,1970,90.7,Estimates
108,1971,92.784,Estimates
108,1972,95.346,Estimates
108,1973,98.5,Estimates
108,1974,102.282,Estimates
108,1975,106.658,Estimates
108,1976,111.524,Estimates
108,1977,116.695,Estimates
108,1978,122.015,Estimates
108,1979,127.41,Estimates
108,1980,132.947,Estimates
108,1981,138.772,Estimates
108,1982,144.931,Estimates
108,1983,151.335,Estimates
108,1984,157.77,Estimates
108,1985,163.807,Estimates
108,1986,168.951,Estimates
108,1987,172.899,Estimates
108,1988,175.532,Estimates
108,1989,176.912,Estimates
108,1990,177.274,Estimates
108,1991,177.009,Estimates
108,1992,176.66,Estimates
108,1993,176.706,Estimates
108,1994,177.422,Estimates
108,1995,178.895,Estimates
108,1996,181.032,Estimates
108,1997,183.649,Estimates
108,1998,186.697,Estimates
108,1999,190.328,Estimates
108,2000,194.86,Estimates
108,2001,200.67,Estimates
108,2002,207.968,Estimates
108,2003,216.821,Estimates
108,2004,227.157,Estimates
108,2005,238.815,Estimates
108,2006,251.535,Estimates
108,2007,264.886,Estimates
108,2008,278.433,Estimates
108,2009,291.864,Estimates
108,2010,304.97,Estimates
108,2011,317.677,Estimates
108,2012,330.006,Estimates
108,2013,341.903,Estimates
108,2014,353.19,Estimates
108,2015,363.596,Estimates
174,1950,2.902,Estimates
174,1951,3.023,Estimates
174,1952,3.26,Estimates
174,1953,3.485,Estimates
174,1954,3.697,Estimates
174,1955,3.896,Estimates
174,1956,4.082,Estimates
174,1957,4.256,Estimates
174,1958,4.418,Estimates
174,1959,4.57,Estimates
174,1960,4.711,Estimates
174,1961,4.844,Estimates
174,1962,4.97,Estimates
174,1963,5.094,Estimates
174,1964,5.22,Estimates
174,1965,5.348,Estimates
174,1966,5.479,Estimates
174,1967,5.616,Estimates
174,1968,5.763,Estimates
174,1969,5.923,Estimates
174,1970,6.104,Estimates
174,1971,6.312,Estimates
174,1972,6.548,Estimates
174,1973,6.816,Estimates
174,1974,7.119,Estimates
174,1975,7.457,Estimates
174,1976,7.834,Estimates
174,1977,8.246,Estimates
174,1978,8.685,Estimates
174,1979,9.14,Estimates
174,1980,9.601,Estimates
174,1981,10.057,Estimates
174,1982,10.497,Estimates
174,1983,10.914,Estimates
174,1984,11.302,Estimates
174,1985,11.652,Estimates
174,1986,11.964,Estimates
174,1987,12.244,Estimates
174,1988,12.499,Estimates
174,1989,12.735,Estimates
174,1990,12.96,Estimates
174,1991,13.181,Estimates
174,1992,13.405,Estimates
174,1993,13.637,Estimates
174,1994,13.881,Estimates
174,1995,14.136,Estimates
174,1996,14.398,Estimates
174,1997,14.664,Estimates
174,1998,14.929,Estimates
174,1999,15.195,Estimates
174,2000,15.467,Estimates
174,2001,15.75,Estimates
174,2002,16.049,Estimates
174,2003,16.366,Estimates
174,2004,16.702,Estimates
174,2005,17.058,Estimates
174,2006,17.439,Estimates
174,2007,17.836,Estimates
174,2008,18.244,Estimates
174,2009,18.653,Estimates
174,2010,19.049,Estimates
174,2011,19.421,Estimates
174,2012,19.762,Estimates
174,2013,20.065,Estimates
174,2014,20.327,Estimates
174,2015,20.549,Estimates
262,1950,1.212,Estimates
262,1951,1.232,Estimates
262,1952,1.277,Estimates
262,1953,1.338,Estimates
262,1954,1.413,Estimates
262,1955,1.504,Estimates
262,1956,1.608,Estimates
262,1957,1.728,Estimates
262,1958,1.863,Estimates
262,1959,2.011,Estimates
262,1960,2.173,Estimates
262,1961,2.349,Estimates
262,1962,2.54,Estimates
262,1963,2.747,Estimates
262,1964,2.971,Estimates
262,1965,3.214,Estimates
262,1966,3.479,Estimates
262,1967,3.767,Estimates
262,1968,4.082,Estimates
262,1969,4.426,Estimates
262,1970,4.805,Estimates
262,1971,5.228,Estimates
262,1972,5.695,Estimates
262,1973,6.201,Estimates
262,1974,6.738,Estimates
262,1975,7.285,Estimates
262,1976,7.819,Estimates
262,1977,8.326,Estimates
262,1978,8.803,Estimates
262,1979,9.258,Estimates
262,1980,9.714,Estimates
262,1981,10.212,Estimates
262,1982,10.776,Estimates
262,1983,11.421,Estimates
262,1984,12.141,Estimates
262,1985,12.928,Estimates
262,1986,13.762,Estimates
262,1987,14.605,Estimates
262,1988,15.407,Estimates
262,1989,16.128,Estimates
262,1990,16.713,Estimates
262,1991,17.11,Estimates
262,1992,17.306,Estimates
262,1993,17.311,Estimates
262,1994,17.141,Estimates
262,1995,16.832,Estimates
262,1996,16.439,Estimates
262,1997,16.025,Estimates
262,1998,15.643,Estimates
262,1999,15.326,Estimates
262,2000,15.087,Estimates
262,2001,14.923,Estimates
262,2002,14.805,Estimates
262,2003,14.707,Estimates
262,2004,14.626,Estimates
262,2005,14.562,Estimates
262,2006,14.522,Estimates
262,2007,14.508,Estimates
262,2008,14.516,Estimates
262,2009,14.539,Estimates
262,2010,14.566,Estimates
262,2011,14.581,Estimates
262,2012,14.574,Estimates
262,2013,14.538,Estimates
262,2014,14.466,Estimates
262,2015,14.362,Estimates
232,1950,20.661,Estimates
232,1951,21.297,Estimates
232,1952,22.557,Estimates
232,1953,23.791,Estimates
232,1954,25.003,Estimates
232,1955,26.189,Estimates
232,1956,27.354,Estimates
232,1957,28.501,Estimates
232,1958,29.636,Estimates
232,1959,30.771,Estimates
232,1960,31.918,Estimates
232,1961,33.093,Estimates
232,1962,34.312,Estimates
232,1963,35.591,Estimates
232,1964,36.938,Estimates
232,1965,38.359,Estimates
232,1966,39.854,Estimates
232,1967,41.411,Estimates
232,1968,43.023,Estimates
232,1969,44.686,Estimates
232,1970,46.395,Estimates
232,1971,48.146,Estimates
232,1972,49.938,Estimates
232,1973,51.772,Estimates
232,1974,53.654,Estimates
232,1975,55.594,Estimates
232,1976,57.608,Estimates
232,1977,59.705,Estimates
232,1978,61.885,Estimates
232,1979,64.141,Estimates
232,1980,66.501,Estimates
232,1981,68.999,Estimates
232,1982,71.612,Estimates
232,1983,74.279,Estimates
232,1984,76.917,Estimates
232,1985,79.375,Estimates
232,1986,81.486,Estimates
232,1987,83.157,Estimates
232,1988,84.351,Estimates
232,1989,85.082,Estimates
232,1990,85.376,Estimates
232,1991,85.293,Estimates
232,1992,85.015,Estimates
232,1993,84.755,Estimates
232,1994,84.695,Estimates
232,1995,85.065,Estimates
232,1996,86.076,Estimates
232,1997,87.797,Estimates
232,1998,90.247,Estimates
232,1999,93.416,Estimates
232,2000,97.279,Estimates
232,2001,101.759,Estimates
232,2002,106.642,Estimates
232,2003,111.683,Estimates
232,2004,116.681,Estimates
232,2005,121.411,Estimates
232,2006,125.685,Estimates
232,2007,129.43,Estimates
232,2008,132.606,Estimates
232,2009,135.171,Estimates
232,2010,137.132,Estimates
232,2011,138.551,Estimates
232,2012,139.583,Estimates
232,2013,140.38,Estimates
232,2014,141.029,Estimates
232,2015,141.597,Estimates
231,1950,352.804,Estimates
231,1951,355.078,Estimates
231,1952,361.113,Estimates
231,1953,370.121,Estimates
231,1954,382.1,Estimates
231,1955,397.018,Estimates
231,1956,414.755,Estimates
231,1957,435.131,Estimates
231,1958,457.811,Estimates
231,1959,482.215,Estimates
231,1960,507.669,Estimates
231,1961,533.47,Estimates
231,1962,558.931,Estimates
231,1963,583.607,Estimates
231,1964,607.413,Estimates
231,1965,630.899,Estimates
231,1966,655.015,Estimates
231,1967,680.601,Estimates
231,1968,708.031,Estimates
231,1969,737.068,Estimates
231,1970,766.87,Estimates
231,1971,796.228,Estimates
231,1972,824.012,Estimates
231,1973,849.5,Estimates
231,1974,872.567,Estimates
231,1975,893.154,Estimates
231,1976,911.502,Estimates
231,1977,928.765,Estimates
231,1978,946.303,Estimates
231,1979,965.254,Estimates
231,1980,987.164,Estimates
231,1981,1013.501,Estimates
231,1982,1044.834,Estimates
231,1983,1081.308,Estimates
231,1984,1122.812,Estimates
231,1985,1168.494,Estimates
231,1986,1216.967,Estimates
231,1987,1266.719,Estimates
231,1988,1316.692,Estimates
231,1989,1366.599,Estimates
231,1990,1417.337,Estimates
231,1991,1470.517,Estimates
231,1992,1527.268,Estimates
231,1993,1587.754,Estimates
231,1994,1651.025,Estimates
231,1995,1715.093,Estimates
231,1996,1777.414,Estimates
231,1997,1835.662,Estimates
231,1998,1888.177,Estimates
231,1999,1934.305,Estimates
231,2000,1974.036,Estimates
231,2001,2008.186,Estimates
231,2002,2038.835,Estimates
231,2003,2067.921,Estimates
231,2004,2096.533,Estimates
231,2005,2125.731,Estimates
231,2006,2156.238,Estimates
231,2007,2187.991,Estimates
231,2008,2220.825,Estimates
231,2009,2254.734,Estimates
231,2010,2289.562,Estimates
231,2011,2324.951,Estimates
231,2012,2360.199,Estimates
231,2013,2394.606,Estimates
231,2014,2427.689,Estimates
231,2015,2459.075,Estimates
404,1950,166.55,Estimates
404,1951,169.75,Estimates
404,1952,176.473,Estimates
404,1953,183.837,Estimates
404,1954,191.843,Estimates
404,1955,200.485,Estimates
404,1956,209.75,Estimates
404,1957,219.619,Estimates
404,1958,230.062,Estimates
404,1959,241.018,Estimates
404,1960,252.425,Estimates
404,1961,264.229,Estimates
404,1962,276.399,Estimates
404,1963,288.956,Estimates
404,1964,301.981,Estimates
404,1965,315.652,Estimates
404,1966,330.191,Estimates
404,1967,345.758,Estimates
404,1968,362.431,Estimates
404,1969,380.205,Estimates
404,1970,398.979,Estimates
404,1971,418.583,Estimates
404,1972,438.787,Estimates
404,1973,459.412,Estimates
404,1974,480.376,Estimates
404,1975,501.836,Estimates
404,1976,524.071,Estimates
404,1977,547.183,Estimates
404,1978,571.053,Estimates
404,1979,595.356,Estimates
404,1980,619.802,Estimates
404,1981,644.098,Estimates
404,1982,667.7,Estimates
404,1983,689.932,Estimates
404,1984,710.123,Estimates
404,1985,727.282,Estimates
404,1986,740.468,Estimates
404,1987,749.494,Estimates
404,1988,754.542,Estimates
404,1989,755.98,Estimates
404,1990,754.236,Estimates
404,1991,749.904,Estimates
404,1992,744.216,Estimates
404,1993,738.582,Estimates
404,1994,734.255,Estimates
404,1995,732.502,Estimates
404,1996,734.304,Estimates
404,1997,739.996,Estimates
404,1998,749.839,Estimates
404,1999,764.185,Estimates
404,2000,783.531,Estimates
404,2001,808.169,Estimates
404,2002,837.382,Estimates
404,2003,870.092,Estimates
404,2004,905.246,Estimates
404,2005,941.53,Estimates
404,2006,977.623,Estimates
404,2007,1012.458,Estimates
404,2008,1045.126,Estimates
404,2009,1074.93,Estimates
404,2010,1101.518,Estimates
404,2011,1125.021,Estimates
404,2012,1146.224,Estimates
404,2013,1165.808,Estimates
404,2014,1183.996,Estimates
404,2015,1200.838,Estimates
450,1950,85.195,Estimates
450,1951,86.827,Estimates
450,1952,90.16,Estimates
450,1953,93.63,Estimates
450,1954,97.237,Estimates
450,1955,100.979,Estimates
450,1956,104.857,Estimates
450,1957,108.871,Estimates
450,1958,113.026,Estimates
450,1959,117.321,Estimates
450,1960,121.763,Estimates
450,1961,126.368,Estimates
450,1962,131.157,Estimates
450,1963,136.17,Estimates
450,1964,141.457,Estimates
450,1965,147.124,Estimates
450,1966,153.285,Estimates
450,1967,159.977,Estimates
450,1968,167.174,Estimates
450,1969,174.811,Estimates
450,1970,182.856,Estimates
450,1971,191.268,Estimates
450,1972,199.878,Estimates
450,1973,208.445,Estimates
450,1974,216.723,Estimates
450,1975,224.176,Estimates
450,1976,230.221,Estimates
450,1977,234.732,Estimates
450,1978,237.885,Estimates
450,1979,240.066,Estimates
450,1980,242.074,Estimates
450,1981,244.91,Estimates
450,1982,249.433,Estimates
450,1983,256.219,Estimates
450,1984,265.459,Estimates
450,1985,276.996,Estimates
450,1986,290.324,Estimates
450,1987,304.582,Estimates
450,1988,319.057,Estimates
450,1989,333.445,Estimates
450,1990,347.703,Estimates
450,1991,362.028,Estimates
450,1992,376.704,Estimates
450,1993,391.832,Estimates
450,1994,407.235,Estimates
450,1995,422.564,Estimates
450,1996,437.403,Estimates
450,1997,451.412,Estimates
450,1998,464.372,Estimates
450,1999,476.221,Estimates
450,2000,486.942,Estimates
450,2001,496.639,Estimates
450,2002,505.688,Estimates
450,2003,514.506,Estimates
450,2004,523.415,Estimates
450,2005,532.775,Estimates
450,2006,542.901,Estimates
450,2007,553.923,Estimates
450,2008,565.915,Estimates
450,2009,578.939,Estimates
450,2010,593.013,Estimates
450,2011,608.067,Estimates
450,2012,623.837,Estimates
450,2013,640.038,Estimates
450,2014,656.465,Estimates
450,2015,672.927,Estimates
454,1950,60.981,Estimates
454,1951,62.257,Estimates
454,1952,64.879,Estimates
454,1953,67.64,Estimates
454,1954,70.54,Estimates
454,1955,73.578,Estimates
454,1956,76.749,Estimates
454,1957,80.054,Estimates
454,1958,83.482,Estimates
454,1959,87.023,Estimates
454,1960,90.663,Estimates
454,1961,94.391,Estimates
454,1962,98.202,Estimates
454,1963,102.098,Estimates
454,1964,106.1,Estimates
454,1965,110.232,Estimates
454,1966,114.529,Estimates
454,1967,119.022,Estimates
454,1968,123.745,Estimates
454,1969,128.715,Estimates
454,1970,133.956,Estimates
454,1971,139.488,Estimates
454,1972,145.289,Estimates
454,1973,151.33,Estimates
454,1974,157.579,Estimates
454,1975,163.968,Estimates
454,1976,170.417,Estimates
454,1977,176.886,Estimates
454,1978,183.377,Estimates
454,1979,189.917,Estimates
454,1980,196.724,Estimates
454,1981,204.09,Estimates
454,1982,212.105,Estimates
454,1983,220.676,Estimates
454,1984,229.553,Estimates
454,1985,238.195,Estimates
454,1986,245.936,Estimates
454,1987,252.308,Estimates
454,1988,257.076,Estimates
454,1989,260.261,Estimates
454,1990,262.103,Estimates
454,1991,263.046,Estimates
454,1992,263.78,Estimates
454,1993,264.911,Estimates
454,1994,266.797,Estimates
454,1995,269.546,Estimates
454,1996,273.044,Estimates
454,1997,277.111,Estimates
454,1998,281.754,Estimates
454,1999,287.241,Estimates
454,2000,294.121,Estimates
454,2001,303.028,Estimates
454,2002,314.273,Estimates
454,2003,327.911,Estimates
454,2004,343.766,Estimates
454,2005,361.413,Estimates
454,2006,380.242,Estimates
454,2007,399.487,Estimates
454,2008,418.491,Estimates
454,2009,436.87,Estimates
454,2010,454.456,Estimates
454,2011,471.33,Estimates
454,2012,487.82,Estimates
454,2013,504.139,Estimates
454,2014,520.243,Estimates
454,2015,535.991,Estimates
480,1950,13.705,Estimates
480,1951,13.941,Estimates
480,1952,14.488,Estimates
480,1953,15.183,Estimates
480,1954,16.024,Estimates
480,1955,17.006,Estimates
480,1956,18.114,Estimates
480,1957,19.318,Estimates
480,1958,20.569,Estimates
480,1959,21.779,Estimates
480,1960,22.849,Estimates
480,1961,23.675,Estimates
480,1962,24.161,Estimates
480,1963,24.251,Estimates
480,1964,23.945,Estimates
480,1965,23.283,Estimates
480,1966,22.343,Estimates
480,1967,21.269,Estimates
480,1968,20.198,Estimates
480,1969,19.221,Estimates
480,1970,18.445,Estimates
480,1971,17.954,Estimates
480,1972,17.732,Estimates
480,1973,17.734,Estimates
480,1974,17.914,Estimates
480,1975,18.153,Estimates
480,1976,18.303,Estimates
480,1977,18.252,Estimates
480,1978,17.94,Estimates
480,1979,17.37,Estimates
480,1980,16.62,Estimates
480,1981,15.817,Estimates
480,1982,15.114,Estimates
480,1983,14.623,Estimates
480,1984,14.378,Estimates
480,1985,14.384,Estimates
480,1986,14.6,Estimates
480,1987,14.92,Estimates
480,1988,15.248,Estimates
480,1989,15.527,Estimates
480,1990,15.703,Estimates
480,1991,15.733,Estimates
480,1992,15.621,Estimates
480,1993,15.378,Estimates
480,1994,15.013,Estimates
480,1995,14.558,Estimates
480,1996,14.056,Estimates
480,1997,13.555,Estimates
480,1998,13.084,Estimates
480,1999,12.651,Estimates
480,2000,12.241,Estimates
480,2001,11.817,Estimates
480,2002,11.341,Estimates
480,2003,10.789,Estimates
480,2004,10.163,Estimates
480,2005,9.476,Estimates
480,2006,8.755,Estimates
480,2007,8.037,Estimates
480,2008,7.353,Estimates
480,2009,6.724,Estimates
480,2010,6.164,Estimates
480,2011,5.675,Estimates
480,2012,5.248,Estimates
480,2013,4.869,Estimates
480,2014,4.533,Estimates
480,2015,4.233,Estimates
175,1950,0.15,Estimates
175,1951,0.172,Estimates
175,1952,0.219,Estimates
175,1953,0.268,Estimates
175,1954,0.319,Estimates
175,1955,0.372,Estimates
175,1956,0.427,Estimates
175,1957,0.485,Estimates
175,1958,0.545,Estimates
175,1959,0.606,Estimates
175,1960,0.67,Estimates
175,1961,0.735,Estimates
175,1962,0.802,Estimates
175,1963,0.87,Estimates
175,1964,0.94,Estimates
175,1965,1.011,Estimates
175,1966,1.083,Estimates
175,1967,1.156,Estimates
175,1968,1.231,Estimates
175,1969,1.308,Estimates
175,1970,1.389,Estimates
175,1971,1.473,Estimates
175,1972,1.562,Estimates
175,1973,1.657,Estimates
175,1974,1.756,Estimates
175,1975,1.858,Estimates
175,1976,1.961,Estimates
175,1977,2.063,Estimates
175,1978,2.165,Estimates
175,1979,2.266,Estimates
175,1980,2.37,Estimates
175,1981,2.48,Estimates
175,1982,2.601,Estimates
175,1983,2.731,Estimates
175,1984,2.867,Estimates
175,1985,3.0,Estimates
175,1986,3.119,Estimates
175,1987,3.219,Estimates
175,1988,3.297,Estimates
175,1989,3.356,Estimates
175,1990,3.407,Estimates
175,1991,3.465,Estimates
175,1992,3.54,Estimates
175,1993,3.647,Estimates
175,1994,3.785,Estimates
175,1995,3.954,Estimates
175,1996,4.15,Estimates
175,1997,4.36,Estimates
175,1998,4.575,Estimates
175,1999,4.789,Estimates
175,2000,5.003,Estimates
175,2001,5.219,Estimates
175,2002,5.441,Estimates
175,2003,5.666,Estimates
175,2004,5.887,Estimates
175,2005,6.094,Estimates
175,2006,6.274,Estimates
175,2007,6.417,Estimates
175,2008,6.521,Estimates
175,2009,6.584,Estimates
175,2010,6.612,Estimates
175,2011,6.614,Estimates
175,2012,6.601,Estimates
175,2013,6.587,Estimates
175,2014,6.577,Estimates
175,2015,6.579,Estimates
508,1950,97.457,Estimates
508,1951,100.173,Estimates
508,1952,105.642,Estimates
508,1953,111.181,Estimates
508,1954,116.792,Estimates
508,1955,122.472,Estimates
508,1956,128.215,Estimates
508,1957,134.018,Estimates
508,1958,139.868,Estimates
508,1959,145.743,Estimates
508,1960,151.626,Estimates
508,1961,157.497,Estimates
508,1962,163.348,Estimates
508,1963,169.192,Estimates
508,1964,175.064,Estimates
508,1965,180.973,Estimates
508,1966,186.927,Estimates
508,1967,192.989,Estimates
508,1968,199.261,Estimates
508,1969,205.858,Estimates
508,1970,213.084,Estimates
508,1971,221.281,Estimates
508,1972,230.518,Estimates
508,1973,240.667,Estimates
508,1974,251.459,Estimates
508,1975,262.41,Estimates
508,1976,272.928,Estimates
508,1977,282.473,Estimates
508,1978,290.636,Estimates
508,1979,297.216,Estimates
508,1980,301.962,Estimates
508,1981,304.759,Estimates
508,1982,306.068,Estimates
