country_code,year,total_survivors_to_age_1
578,2080,78.658
578,2081,78.812
578,2082,78.948
578,2083,79.067
578,2084,79.168
578,2085,79.25
578,2086,79.313
578,2087,79.359
578,2088,79.39
578,2089,79.407
578,2090,79.414
578,2091,79.413
578,2092,79.406
578,2093,79.395
578,2094,79.381
578,2095,79.364
578,2096,79.347
578,2097,79.327
578,2098,79.307
578,2099,79.285
583,1950,1.452
583,1951,1.467
583,1952,1.497
583,1953,1.528
583,1954,1.56
583,1955,1.593
583,1956,1.627
583,1957,1.662
583,1958,1.701
583,1959,1.741
583,1960,1.787
583,1961,1.836
583,1962,1.891
583,1963,1.95
583,1964,2.013
583,1965,2.075
583,1966,2.133
583,1967,2.187
583,1968,2.231
583,1969,2.268
583,1970,2.296
583,1971,2.316
583,1972,2.33
583,1973,2.342
583,1974,2.358
583,1975,2.381
583,1976,2.419
583,1977,2.473
583,1978,2.544
583,1979,2.629
583,1980,2.722
583,1981,2.815
583,1982,2.898
583,1983,2.968
583,1984,3.02
583,1985,3.057
583,1986,3.08
583,1987,3.099
583,1988,3.116
583,1989,3.133
583,1990,3.155
583,1991,3.179
583,1992,3.205
583,1993,3.228
583,1994,3.247
583,1995,3.258
583,1996,3.256
583,1997,3.239
583,1998,3.208
583,1999,3.16
583,2000,3.098
583,2001,3.021
583,2002,2.935
583,2003,2.845
583,2004,2.754
583,2005,2.668
583,2006,2.59
583,2007,2.522
583,2008,2.465
583,2009,2.42
583,2010,2.39
583,2011,2.373
583,2012,2.367
583,2013,2.369
583,2014,2.377
583,2015,2.39
583,2016,2.408
583,2017,2.429
583,2018,2.45
583,2019,2.471
583,2020,2.491
583,2021,2.508
583,2022,2.523
583,2023,2.534
583,2024,2.54
583,2025,2.541
583,2026,2.537
583,2027,2.528
583,2028,2.512
583,2029,2.492
583,2030,2.465
583,2031,2.435
583,2032,2.4
583,2033,2.362
583,2034,2.321
583,2035,2.28
583,2036,2.239
583,2037,2.199
583,2038,2.162
583,2039,2.127
583,2040,2.096
583,2041,2.069
583,2042,2.047
583,2043,2.029
583,2044,2.015
583,2045,2.004
583,2046,1.998
583,2047,1.994
583,2048,1.992
583,2049,1.992
583,2050,1.992
583,2051,1.993
583,2052,1.992
583,2053,1.991
583,2054,1.987
583,2055,1.981
583,2056,1.971
583,2057,1.959
583,2058,1.944
583,2059,1.924
583,2060,1.903
583,2061,1.878
583,2062,1.85
583,2063,1.82
583,2064,1.789
583,2065,1.757
583,2066,1.724
583,2067,1.692
583,2068,1.661
583,2069,1.63
583,2070,1.602
583,2071,1.577
583,2072,1.553
583,2073,1.532
583,2074,1.514
583,2075,1.497
583,2076,1.484
583,2077,1.473
583,2078,1.464
583,2079,1.457
583,2080,1.45
583,2081,1.445
583,2082,1.439
583,2083,1.435
583,2084,1.429
583,2085,1.423
583,2086,1.415
583,2087,1.406
583,2088,1.396
583,2089,1.386
583,2090,1.372
583,2091,1.359
583,2092,1.343
583,2093,1.327
583,2094,1.309
583,2095,1.29
583,2096,1.271
583,2097,1.251
583,2098,1.229
583,2099,1.206
586,1950,1129.281
586,1951,1153.031
586,1952,1201.286
586,1953,1250.555
586,1954,1300.813
586,1955,1352.021
586,1956,1404.116
586,1957,1457.023
586,1958,1510.627
586,1959,1564.762
586,1960,1619.236
586,1961,1673.855
586,1962,1728.437
586,1963,1782.86
586,1964,1837.086
586,1965,1890.844
586,1966,1943.819
586,1967,1996.18
586,1968,2048.419
586,1969,2101.205
586,1970,2155.373
586,1971,2211.77
586,1972,2271.185
586,1973,2334.366
586,1974,2401.937
586,1975,2474.356
586,1976,2551.752
586,1977,2633.715
586,1978,2719.876
586,1979,2810.14
586,1980,2905.779
586,1981,3008.488
586,1982,3118.021
586,1983,3232.64
586,1984,3349.576
586,1985,3464.432
586,1986,3572.269
586,1987,3669.274
586,1988,3752.757
586,1989,3821.437
586,1990,3875.64
586,1991,3917.427
586,1992,3950.799
586,1993,3979.125
586,1994,4003.841
586,1995,4023.806
586,1996,4036.391
586,1997,4040.544
586,1998,4037.574
586,1999,4031.147
586,2000,4027.849
586,2001,4035.323
586,2002,4059.029
586,2003,4102.208
586,2004,4165.583
586,2005,4248.169
586,2006,4346.706
586,2007,4453.979
586,2008,4562.814
586,2009,4668.362
586,2010,4766.2
586,2011,4853.38
586,2012,4929.689
586,2013,4994.922
586,2014,5047.972
586,2015,5088.038
586,2016,5115.161
586,2017,5131.327
586,2018,5138.779
586,2019,5139.128
586,2020,5133.638
586,2021,5123.226
586,2022,5109.001
586,2023,5092.544
586,2024,5075.768
586,2025,5060.565
586,2026,5048.383
586,2027,5039.769
586,2028,5035.215
586,2029,5035.404
586,2030,5041.043
586,2031,5052.455
586,2032,5068.728
586,2033,5088.639
586,2034,5111.141
586,2035,5135.246
586,2036,5160.049
586,2037,5184.458
586,2038,5207.174
586,2039,5226.873
586,2040,5242.23
586,2041,5252.287
586,2042,5256.937
586,2043,5256.184
586,2044,5249.881
586,2045,5237.869
586,2046,5220.197
586,2047,5197.695
586,2048,5171.418
586,2049,5142.305
586,2050,5111.248
586,2051,5078.987
586,2052,5046.168
586,2053,5013.543
586,2054,4981.932
586,2055,4952.081
586,2056,4924.446
586,2057,4898.92
586,2058,4875.368
586,2059,4853.825
586,2060,4834.33
586,2061,4816.824
586,2062,4800.893
586,2063,4786.024
586,2064,4771.764
586,2065,4757.694
586,2066,4743.474
586,2067,4728.828
586,2068,4713.429
586,2069,4696.899
586,2070,4678.867
586,2071,4659.077
586,2072,4637.58
586,2073,4614.479
586,2074,4589.824
586,2075,4563.643
586,2076,4536.002
586,2077,4507.19
586,2078,4477.583
586,2079,4447.539
586,2080,4417.423
586,2081,4387.535
586,2082,4358.081
586,2083,4329.274
586,2084,4301.344
586,2085,4274.455
586,2086,4248.66
586,2087,4223.836
586,2088,4199.877
586,2089,4176.768
586,2090,4154.479
586,2091,4132.967
586,2092,4112.193
586,2093,4092.115
586,2094,4072.706
586,2095,4053.945
586,2096,4035.825
586,2097,4018.34
586,2098,4001.488
586,2099,3985.273
591,1950,32.563
591,1951,33.124
591,1952,34.256
591,1953,35.407
591,1954,36.578
591,1955,37.767
591,1956,38.976
591,1957,40.199
591,1958,41.433
591,1959,42.673
591,1960,43.907
591,1961,45.126
591,1962,46.319
591,1963,47.477
591,1964,48.592
591,1965,49.666
591,1966,50.707
591,1967,51.722
591,1968,52.71
591,1969,53.661
591,1970,54.556
591,1971,55.369
591,1972,56.087
591,1973,56.702
591,1974,57.215
591,1975,57.635
591,1976,57.977
591,1977,58.263
591,1978,58.524
591,1979,58.781
591,1980,59.056
591,1981,59.367
591,1982,59.714
591,1983,60.099
591,1984,60.519
591,1985,60.958
591,1986,61.39
591,1987,61.8
591,1988,62.182
591,1989,62.548
591,1990,62.937
591,1991,63.406
591,1992,63.986
591,1993,64.682
591,1994,65.472
591,1995,66.294
591,1996,67.057
591,1997,67.693
591,1998,68.161
591,1999,68.461
591,2000,68.633
591,2001,68.745
591,2002,68.887
591,2003,69.124
591,2004,69.477
591,2005,69.949
591,2006,70.521
591,2007,71.136
591,2008,71.741
591,2009,72.308
591,2010,72.808
591,2011,73.222
591,2012,73.548
591,2013,73.794
591,2014,73.959
591,2015,74.053
591,2016,74.09
591,2017,74.091
591,2018,74.073
591,2019,74.047
591,2020,74.019
591,2021,73.989
591,2022,73.952
591,2023,73.901
591,2024,73.837
591,2025,73.761
591,2026,73.673
591,2027,73.572
591,2028,73.459
591,2029,73.336
591,2030,73.204
591,2031,73.062
591,2032,72.912
591,2033,72.755
591,2034,72.591
591,2035,72.418
591,2036,72.238
591,2037,72.048
591,2038,71.849
591,2039,71.642
591,2040,71.426
591,2041,71.201
591,2042,70.969
591,2043,70.731
591,2044,70.489
591,2045,70.241
591,2046,69.991
591,2047,69.739
591,2048,69.484
591,2049,69.229
591,2050,68.977
591,2051,68.725
591,2052,68.477
591,2053,68.232
591,2054,67.99
591,2055,67.75
591,2056,67.513
591,2057,67.278
591,2058,67.044
591,2059,66.809
591,2060,66.572
591,2061,66.332
591,2062,66.091
591,2063,65.847
591,2064,65.601
591,2065,65.353
591,2066,65.103
591,2067,64.855
591,2068,64.607
591,2069,64.361
591,2070,64.12
591,2071,63.882
591,2072,63.649
591,2073,63.422
591,2074,63.197
591,2075,62.977
591,2076,62.758
591,2077,62.539
591,2078,62.319
591,2079,62.099
591,2080,61.877
591,2081,61.655
591,2082,61.435
591,2083,61.216
591,2084,61.0
591,2085,60.788
591,2086,60.579
591,2087,60.374
591,2088,60.173
591,2089,59.975
591,2090,59.78
591,2091,59.585
591,2092,59.393
591,2093,59.2
591,2094,59.008
591,2095,58.818
591,2096,58.626
591,2097,58.435
591,2098,58.243
591,2099,58.051
598,1950,61.637
598,1951,62.0
598,1952,62.757
598,1953,63.573
598,1954,64.452
598,1955,65.39
598,1956,66.388
598,1957,67.448
598,1958,68.573
598,1959,69.764
598,1960,71.031
598,1961,72.385
598,1962,73.853
598,1963,75.471
598,1964,77.291
598,1965,79.447
598,1966,82.093
598,1967,85.266
598,1968,88.912
598,1969,92.91
598,1970,97.017
598,1971,100.934
598,1972,104.414
598,1973,107.294
598,1974,109.522
598,1975,111.157
598,1976,112.362
598,1977,113.404
598,1978,114.5
598,1979,115.744
598,1980,117.143
598,1981,118.624
598,1982,120.08
598,1983,121.465
598,1984,122.825
598,1985,124.251
598,1986,125.863
598,1987,127.776
598,1988,130.074
598,1989,132.801
598,1990,136.01
598,1991,139.728
598,1992,143.859
598,1993,148.274
598,1994,152.851
598,1995,157.424
598,1996,161.827
598,1997,165.95
598,1998,169.713
598,1999,173.07
598,2000,176.034
598,2001,178.679
598,2002,181.133
598,2003,183.498
598,2004,185.805
598,2005,188.044
598,2006,190.165
598,2007,192.114
598,2008,193.875
598,2009,195.469
598,2010,196.948
598,2011,198.379
598,2012,199.829
598,2013,201.357
598,2014,202.998
598,2015,204.772
598,2016,206.676
598,2017,208.669
598,2018,210.711
598,2019,212.78
598,2020,214.858
598,2021,216.935
598,2022,218.995
598,2023,221.025
598,2024,223.007
598,2025,224.923
598,2026,226.766
598,2027,228.535
598,2028,230.225
598,2029,231.83
598,2030,233.345
598,2031,234.767
598,2032,236.101
598,2033,237.35
598,2034,238.515
598,2035,239.597
598,2036,240.592
598,2037,241.504
598,2038,242.342
598,2039,243.115
598,2040,243.832
598,2041,244.506
598,2042,245.146
598,2043,245.759
598,2044,246.35
598,2045,246.925
598,2046,247.482
598,2047,248.015
598,2048,248.521
598,2049,248.999
598,2050,249.455
598,2051,249.895
598,2052,250.321
598,2053,250.728
598,2054,251.111
598,2055,251.457
598,2056,251.753
598,2057,251.989
598,2058,252.153
598,2059,252.243
598,2060,252.259
598,2061,252.205
598,2062,252.092
598,2063,251.928
598,2064,251.717
598,2065,251.459
598,2066,251.151
598,2067,250.792
598,2068,250.381
598,2069,249.925
598,2070,249.431
598,2071,248.906
598,2072,248.359
598,2073,247.795
598,2074,247.219
598,2075,246.633
598,2076,246.036
598,2077,245.423
598,2078,244.791
598,2079,244.141
598,2080,243.473
598,2081,242.789
598,2082,242.09
598,2083,241.378
598,2084,240.653
598,2085,239.919
598,2086,239.176
598,2087,238.425
598,2088,237.665
598,2089,236.897
598,2090,236.121
598,2091,235.336
598,2092,234.539
598,2093,233.731
598,2094,232.912
598,2095,232.08
598,2096,231.235
598,2097,230.378
598,2098,229.506
598,2099,228.623
600,1950,62.246
600,1951,62.775
600,1952,63.862
600,1953,65.002
600,1954,66.199
600,1955,67.453
600,1956,68.769
600,1957,70.144
600,1958,71.581
600,1959,73.082
600,1960,74.643
600,1961,76.262
600,1962,77.918
600,1963,79.585
600,1964,81.221
600,1965,82.731
600,1966,84.004
600,1967,85.009
600,1968,85.775
600,1969,86.372
600,1970,86.937
600,1971,87.644
600,1972,88.654
600,1973,90.086
600,1974,91.998
600,1975,94.416
600,1976,97.319
600,1977,100.57
600,1978,104.023
600,1979,107.575
600,1980,111.122
600,1981,114.579
600,1982,117.894
600,1983,121.012
600,1984,123.874
600,1985,126.433
600,1986,128.664
600,1987,130.61
600,1988,132.311
600,1989,133.791
600,1990,135.11
600,1991,136.339
600,1992,137.511
600,1993,138.624
600,1994,139.643
600,1995,140.443
600,1996,140.858
600,1997,140.794
600,1998,140.236
600,1999,139.251
600,2000,137.999
600,2001,136.702
600,2002,135.574
600,2003,134.771
600,2004,134.354
600,2005,134.299
600,2006,134.495
600,2007,134.768
600,2008,134.984
600,2009,135.112
600,2010,135.174
600,2011,135.244
600,2012,135.406
600,2013,135.712
600,2014,136.146
600,2015,136.666
600,2016,137.205
600,2017,137.679
600,2018,138.016
600,2019,138.181
600,2020,138.146
600,2021,137.911
600,2022,137.515
600,2023,136.999
600,2024,136.38
600,2025,135.678
600,2026,134.908
600,2027,134.086
600,2028,133.228
600,2029,132.355
600,2030,131.482
600,2031,130.616
600,2032,129.758
600,2033,128.911
600,2034,128.083
600,2035,127.284
600,2036,126.523
600,2037,125.798
600,2038,125.106
600,2039,124.449
600,2040,123.823
600,2041,123.227
600,2042,122.655
600,2043,122.096
600,2044,121.541
600,2045,120.98
600,2046,120.404
600,2047,119.811
600,2048,119.194
600,2049,118.548
600,2050,117.871
600,2051,117.159
600,2052,116.417
600,2053,115.652
600,2054,114.868
600,2055,114.069
600,2056,113.262
600,2057,112.452
600,2058,111.643
600,2059,110.841
600,2060,110.049
600,2061,109.269
600,2062,108.5
600,2063,107.74
600,2064,106.989
600,2065,106.249
600,2066,105.521
600,2067,104.802
600,2068,104.092
600,2069,103.386
600,2070,102.682
600,2071,101.974
600,2072,101.259
600,2073,100.537
600,2074,99.81
600,2075,99.08
600,2076,98.355
600,2077,97.638
600,2078,96.938
600,2079,96.257
600,2080,95.599
600,2081,94.965
600,2082,94.353
600,2083,93.761
600,2084,93.184
600,2085,92.623
600,2086,92.074
600,2087,91.532
600,2088,90.996
600,2089,90.464
600,2090,89.935
600,2091,89.411
600,2092,88.891
600,2093,88.377
600,2094,87.87
600,2095,87.371
600,2096,86.879
600,2097,86.395
600,2098,85.92
600,2099,85.453
604,1950,315.297
604,1951,319.193
604,1952,327.246
604,1953,335.813
604,1954,344.899
604,1955,354.507
604,1956,364.623
604,1957,375.214
604,1958,386.215
604,1959,397.512
604,1960,408.958
604,1961,420.378
604,1962,431.569
604,1963,442.338
604,1964,452.534
604,1965,461.959
604,1966,470.463
604,1967,478.132
604,1968,485.14
604,1969,491.666
604,1970,498.116
604,1971,504.969
604,1972,512.5
604,1973,520.784
604,1974,529.71
604,1975,538.825
604,1976,547.475
604,1977,555.097
604,1978,561.369
604,1979,566.295
604,1980,570.227
604,1981,573.782
604,1982,577.626
604,1983,582.204
604,1984,587.604
604,1985,593.703
604,1986,600.161
604,1987,606.39
604,1988,611.876
604,1989,616.347
604,1990,619.544
604,1991,621.322
604,1992,621.833
604,1993,621.289
604,1994,619.83
604,1995,617.646
604,1996,614.945
604,1997,611.971
604,1998,608.968
604,1999,606.138
604,2000,603.604
604,2001,601.394
604,2002,599.449
604,2003,597.756
604,2004,596.405
604,2005,595.613
604,2006,595.625
604,2007,596.481
604,2008,598.081
604,2009,600.225
604,2010,602.55
604,2011,604.614
604,2012,606.03
604,2013,606.517
604,2014,605.944
604,2015,604.312
604,2016,601.77
604,2017,598.667
604,2018,595.304
604,2019,591.825
604,2020,588.314
604,2021,584.784
604,2022,581.182
604,2023,577.488
604,2024,573.754
604,2025,570.036
604,2026,566.379
604,2027,562.817
604,2028,559.376
604,2029,556.084
604,2030,552.964
604,2031,550.026
604,2032,547.244
604,2033,544.583
604,2034,542.017
604,2035,539.518
604,2036,537.057
604,2037,534.606
604,2038,532.137
604,2039,529.625
604,2040,527.057
604,2041,524.436
604,2042,521.771
604,2043,519.062
604,2044,516.298
604,2045,513.452
604,2046,510.499
604,2047,507.425
604,2048,504.232
604,2049,500.932
604,2050,497.536
604,2051,494.069
604,2052,490.565
604,2053,487.062
604,2054,483.589
604,2055,480.167
604,2056,476.808
604,2057,473.513
604,2058,470.285
604,2059,467.141
604,2060,464.097
604,2061,461.168
604,2062,458.355
604,2063,455.653
604,2064,453.058
604,2065,450.566
604,2066,448.168
604,2067,445.847
604,2068,443.582
604,2069,441.358
604,2070,439.159
604,2071,436.975
604,2072,434.801
604,2073,432.63
604,2074,430.453
604,2075,428.257
604,2076,426.034
604,2077,423.788
604,2078,421.521
604,2079,419.236
604,2080,416.938
604,2081,414.631
604,2082,412.328
604,2083,410.035
604,2084,407.764
604,2085,405.519
604,2086,403.301
604,2087,401.11
604,2088,398.949
604,2089,396.828
604,2090,394.75
604,2091,392.723
604,2092,390.75
604,2093,388.835
604,2094,386.98
604,2095,385.187
604,2096,383.458
604,2097,381.791
604,2098,380.189
604,2099,378.649
608,1950,851.444
608,1951,862.073
608,1952,883.602
608,1953,905.624
608,1954,928.14
608,1955,951.143
608,1956,974.61
608,1957,998.51
608,1958,1022.785
608,1959,1047.331
608,1960,1072.036
608,1961,1096.779
608,1962,1121.453
608,1963,1145.998
608,1964,1170.422
608,1965,1194.702
608,1966,1218.84
608,1967,1243.015
608,1968,1267.477
608,1969,1292.475
608,1970,1318.407
608,1971,1345.673
608,1972,1374.411
608,1973,1404.605
608,1974,1436.124
608,1975,1468.624
608,1976,1501.645
608,1977,1534.761
608,1978,1567.716
608,1979,1600.487
608,1980,1633.473
608,1981,1667.308
608,1982,1702.386
608,1983,1738.734
608,1984,1775.984
608,1985,1813.259
608,1986,1849.417
608,1987,1883.529
608,1988,1915.016
608,1989,1943.746
608,1990,1970.019
608,1991,1994.535
608,1992,2018.39
608,1993,2042.508
608,1994,2067.336
608,1995,2093.742
608,1996,2122.507
608,1997,2153.15
608,1998,2184.588
608,1999,2215.522
608,2000,2243.341
608,2001,2265.024
608,2002,2278.888
608,2003,2284.405
608,2004,2282.131
608,2005,2273.907
608,2006,2262.559
608,2007,2251.525
608,2008,2243.611
608,2009,2240.245
608,2010,2242.199
608,2011,2249.24
608,2012,2259.548
608,2013,2271.427
608,2014,2284.102
608,2015,2296.756
608,2016,2308.725
608,2017,2319.741
608,2018,2329.6
608,2019,2338.071
608,2020,2345.17
608,2021,2351.154
608,2022,2356.495
608,2023,2361.533
608,2024,2366.331
608,2025,2370.816
608,2026,2374.806
608,2027,2378.075
608,2028,2380.482
608,2029,2382.027
608,2030,2382.779
608,2031,2382.868
608,2032,2382.482
608,2033,2381.779
608,2034,2380.839
608,2035,2379.695
608,2036,2378.327
608,2037,2376.662
608,2038,2374.65
608,2039,2372.299
608,2040,2369.662
608,2041,2366.81
608,2042,2363.768
608,2043,2360.52
608,2044,2357.01
608,2045,2353.104
608,2046,2348.633
608,2047,2343.488
608,2048,2337.62
608,2049,2331.053
608,2050,2323.879
608,2051,2316.243
608,2052,2308.329
608,2053,2300.286
608,2054,2292.187
608,2055,2284.042
608,2056,2275.803
608,2057,2267.376
608,2058,2258.705
608,2059,2249.796
608,2060,2240.678
608,2061,2231.391
608,2062,2221.996
608,2063,2212.549
608,2064,2203.085
608,2065,2193.635
608,2066,2184.213
608,2067,2174.806
608,2068,2165.395
608,2069,2155.978
608,2070,2146.533
608,2071,2137.034
608,2072,2127.465
608,2073,2117.822
608,2074,2108.12
608,2075,2098.384
608,2076,2088.654
608,2077,2078.966
608,2078,2069.346
608,2079,2059.804
608,2080,2050.33
608,2081,2040.904
608,2082,2031.493
608,2083,2022.078
608,2084,2012.66
608,2085,2003.251
608,2086,1993.872
608,2087,1984.547
608,2088,1975.294
608,2089,1966.114
608,2090,1957.0
608,2091,1947.942
608,2092,1938.925
608,2093,1929.935
608,2094,1920.961
608,2095,1911.994
608,2096,1903.032
608,2097,1894.072
608,2098,1885.115
608,2099,1876.159
616,1950,662.289
616,1951,678.684
616,1952,707.507
616,1953,728.088
616,1954,740.263
616,1955,743.958
616,1956,739.317
616,1957,726.776
616,1958,707.18
616,1959,681.965
616,1960,652.976
616,1961,622.336
616,1962,592.443
616,1963,565.551
616,1964,543.378
616,1965,527.314
616,1966,517.957
616,1967,514.35
616,1968,515.474
616,1969,520.908
616,1970,530.21
616,1971,542.877
616,1972,558.056
616,1973,574.75
616,1974,592.024
616,1975,609.342
616,1976,626.527
616,1977,643.364
616,1978,659.263
616,1979,673.231
616,1980,683.813
616,1981,689.561
616,1982,689.9
616,1983,684.721
616,1984,674.24
616,1985,659.224
616,1986,640.903
616,1987,620.872
616,1988,600.484
616,1989,580.471
616,1990,560.967
616,1991,541.549
616,1992,521.515
616,1993,500.559
616,1994,479.017
616,1995,457.272
616,1996,435.785
616,1997,415.306
616,1998,396.68
616,1999,380.665
616,2000,368.423
616,2001,361.043
616,2002,358.58
616,2003,360.584
616,2004,366.375
616,2005,374.779
616,2006,384.326
616,2007,393.445
616,2008,400.806
616,2009,405.578
616,2010,407.283
616,2011,405.969
616,2012,402.496
616,2013,397.641
616,2014,391.704
616,2015,384.936
616,2016,377.52
616,2017,369.596
616,2018,361.352
616,2019,353.026
616,2020,344.807
616,2021,336.795
616,2022,329.0
616,2023,321.459
616,2024,314.283
616,2025,307.533
616,2026,301.226
616,2027,295.348
616,2028,289.924
616,2029,285.027
616,2030,280.779
616,2031,277.307
616,2032,274.65
616,2033,272.801
616,2034,271.717
616,2035,271.359
616,2036,271.67
616,2037,272.487
616,2038,273.616
616,2039,274.867
616,2040,276.06
616,2041,277.058
616,2042,277.774
616,2043,278.125
616,2044,278.006
616,2045,277.319
616,2046,276.014
616,2047,274.152
616,2048,271.813
616,2049,269.053
616,2050,265.929
616,2051,262.497
616,2052,258.85
616,2053,255.096
616,2054,251.338
616,2055,247.654
616,2056,244.094
616,2057,240.678
616,2058,237.439
616,2059,234.438
616,2060,231.741
616,2061,229.392
616,2062,227.392
616,2063,225.729
616,2064,224.4
616,2065,223.406
616,2066,222.738
616,2067,222.346
616,2068,222.165
616,2069,222.135
616,2070,222.199
616,2071,222.318
616,2072,222.451
616,2073,222.546
616,2074,222.546
616,2075,222.396
616,2076,222.055
616,2077,221.519
616,2078,220.79
616,2079,219.855
616,2080,218.702
616,2081,217.327
616,2082,215.76
616,2083,214.042
616,2084,212.211
616,2085,210.301
616,2086,208.339
616,2087,206.359
616,2088,204.4
616,2089,202.507
616,2090,200.713
616,2091,199.044
616,2092,197.514
616,2093,196.132
616,2094,194.902
616,2095,193.827
616,2096,192.912
616,2097,192.155
616,2098,191.555
616,2099,191.113
620,1950,182.304
620,1951,183.079
620,1952,184.615
620,1953,186.126
620,1954,187.614
620,1955,189.07
620,1956,190.48
620,1957,191.815
620,1958,193.028
620,1959,194.029
620,1960,194.718
620,1961,194.989
620,1962,194.741
620,1963,193.909
620,1964,192.488
620,1965,190.468
620,1966,187.869
620,1967,184.837
620,1968,181.557
620,1969,178.203
620,1970,175.066
620,1971,172.443
620,1972,170.431
620,1973,169.002
620,1974,168.053
620,1975,167.295
620,1976,166.33
620,1977,164.782
620,1978,162.389
620,1979,159.067
620,1980,154.815
620,1981,149.756
620,1982,144.242
620,1983,138.632
620,1984,133.163
620,1985,128.075
620,1986,123.547
620,1987,119.625
620,1988,116.334
620,1989,113.724
620,1990,111.82
620,1991,110.6
620,1992,109.928
620,1993,109.656
620,1994,109.677
620,1995,109.911
620,1996,110.309
620,1997,110.814
620,1998,111.342
620,1999,111.779
620,2000,112.002
620,2001,111.911
620,2002,111.472
620,2003,110.66
620,2004,109.454
620,2005,107.834
620,2006,105.806
620,2007,103.454
620,2008,100.877
620,2009,98.153
620,2010,95.364
620,2011,92.579
620,2012,89.849
620,2013,87.227
620,2014,84.77
620,2015,82.509
620,2016,80.451
620,2017,78.569
620,2018,76.852
620,2019,75.318
620,2020,73.997
620,2021,72.923
620,2022,72.107
620,2023,71.539
620,2024,71.2
620,2025,71.066
620,2026,71.106
620,2027,71.269
620,2028,71.506
620,2029,71.772
620,2030,72.033
620,2031,72.271
620,2032,72.485
620,2033,72.669
620,2034,72.803
620,2035,72.87
620,2036,72.864
620,2037,72.784
620,2038,72.637
620,2039,72.419
620,2040,72.127
620,2041,71.76
620,2042,71.324
620,2043,70.832
620,2044,70.296
620,2045,69.73
620,2046,69.14
620,2047,68.541
620,2048,67.949
620,2049,67.381
620,2050,66.853
620,2051,66.379
620,2052,65.963
620,2053,65.609
620,2054,65.322
620,2055,65.112
620,2056,64.979
620,2057,64.919
620,2058,64.919
620,2059,64.973
620,2060,65.072
620,2061,65.212
620,2062,65.383
620,2063,65.57
620,2064,65.759
620,2065,65.937
620,2066,66.093
620,2067,66.223
620,2068,66.318
620,2069,66.375
620,2070,66.386
620,2071,66.35
620,2072,66.274
620,2073,66.161
620,2074,66.015
620,2075,65.837
620,2076,65.627
620,2077,65.39
620,2078,65.131
620,2079,64.859
620,2080,64.579
620,2081,64.301
620,2082,64.027
620,2083,63.764
620,2084,63.52
620,2085,63.299
620,2086,63.104
620,2087,62.935
620,2088,62.791
620,2089,62.67
620,2090,62.574
620,2091,62.502
620,2092,62.45
620,2093,62.418
620,2094,62.405
620,2095,62.409
620,2096,62.43
620,2097,62.469
620,2098,62.523
620,2099,62.595
624,1950,20.958
624,1951,20.942
624,1952,20.92
624,1953,20.921
624,1954,20.944
624,1955,20.99
624,1956,21.058
624,1957,21.15
624,1958,21.268
624,1959,21.412
624,1960,21.586
624,1961,21.793
624,1962,22.037
624,1963,22.323
624,1964,22.654
624,1965,23.036
624,1966,23.474
624,1967,23.969
624,1968,24.518
624,1969,25.116
624,1970,25.756
624,1971,26.428
624,1972,27.123
624,1973,27.839
624,1974,28.577
624,1975,29.356
624,1976,30.197
624,1977,31.113
624,1978,32.1
624,1979,33.143
624,1980,34.211
624,1981,35.262
624,1982,36.26
624,1983,37.18
624,1984,38.012
624,1985,38.761
624,1986,39.444
624,1987,40.098
624,1988,40.746
624,1989,41.397
624,1990,42.048
624,1991,42.687
624,1992,43.3
624,1993,43.878
624,1994,44.427
624,1995,44.957
624,1996,45.481
624,1997,46.015
624,1998,46.576
624,1999,47.176
624,2000,47.824
624,2001,48.523
624,2002,49.271
624,2003,50.062
624,2004,50.898
624,2005,51.785
624,2006,52.731
624,2007,53.734
624,2008,54.781
624,2009,55.858
624,2010,56.941
624,2011,58.009
624,2012,59.037
624,2013,60.01
624,2014,60.914
624,2015,61.74
624,2016,62.49
624,2017,63.177
624,2018,63.818
624,2019,64.42
624,2020,64.992
624,2021,65.538
624,2022,66.066
624,2023,66.58
624,2024,67.093
624,2025,67.611
624,2026,68.141
624,2027,68.685
624,2028,69.243
624,2029,69.815
624,2030,70.4
624,2031,70.998
624,2032,71.602
624,2033,72.206
624,2034,72.807
624,2035,73.402
624,2036,73.993
624,2037,74.578
624,2038,75.154
624,2039,75.714
624,2040,76.255
624,2041,76.77
624,2042,77.252
624,2043,77.7
624,2044,78.111
624,2045,78.482
624,2046,78.815
624,2047,79.113
624,2048,79.381
624,2049,79.624
624,2050,79.847
624,2051,80.053
624,2052,80.245
624,2053,80.428
624,2054,80.603
624,2055,80.776
624,2056,80.948
624,2057,81.117
624,2058,81.283
624,2059,81.446
624,2060,81.603
624,2061,81.755
624,2062,81.9
624,2063,82.036
624,2064,82.162
624,2065,82.276
624,2066,82.382
624,2067,82.478
624,2068,82.563
624,2069,82.636
624,2070,82.694
624,2071,82.733
624,2072,82.754
624,2073,82.752
624,2074,82.727
624,2075,82.677
624,2076,82.6
624,2077,82.499
624,2078,82.377
624,2079,82.235
624,2080,82.079
624,2081,81.913
624,2082,81.739
624,2083,81.563
624,2084,81.383
624,2085,81.203
624,2086,81.02
624,2087,80.832
624,2088,80.636
624,2089,80.434
624,2090,80.225
624,2091,80.01
624,2092,79.79
624,2093,79.567
624,2094,79.34
624,2095,79.11
624,2096,78.877
624,2097,78.643
624,2098,78.406
624,2099,78.167
626,1950,14.839
