country_code,year,life_expectancy_at_birth_males
776,1979,66.174
776,1980,66.37
776,1981,66.569
776,1982,66.769
776,1983,66.967
776,1984,67.16
776,1985,67.346
776,1986,67.522
776,1987,67.689
776,1988,67.843
776,1989,67.985
776,1990,68.115
776,1991,68.235
776,1992,68.346
776,1993,68.45
776,1994,68.545
776,1995,68.63
776,1996,68.699
776,1997,68.751
776,1998,68.787
776,1999,68.808
776,2000,68.818
776,2001,68.822
776,2002,68.824
776,2003,68.833
776,2004,68.852
776,2005,68.887
776,2006,68.942
776,2007,69.017
776,2008,69.111
776,2009,69.222
776,2010,69.347
776,2011,69.484
776,2012,69.628
776,2013,69.774
776,2014,69.92
776,2015,70.066
776,2016,70.211
776,2017,70.357
776,2018,70.505
776,2019,70.656
776,2020,70.809
776,2021,70.964
776,2022,71.12
776,2023,71.277
776,2024,71.435
776,2025,71.593
776,2026,71.751
776,2027,71.909
776,2028,72.066
776,2029,72.224
776,2030,72.382
776,2031,72.54
776,2032,72.7
776,2033,72.861
776,2034,73.024
776,2035,73.189
776,2036,73.356
776,2037,73.524
776,2038,73.694
776,2039,73.866
776,2040,74.039
776,2041,74.214
776,2042,74.389
776,2043,74.566
776,2044,74.744
776,2045,74.924
776,2046,75.105
776,2047,75.289
776,2048,75.474
776,2049,75.662
776,2050,75.851
776,2051,76.042
776,2052,76.233
776,2053,76.425
776,2054,76.616
776,2055,76.807
776,2056,76.996
776,2057,77.183
776,2058,77.369
776,2059,77.554
776,2060,77.738
776,2061,77.924
776,2062,78.11
776,2063,78.299
776,2064,78.489
776,2065,78.682
776,2066,78.876
776,2067,79.069
776,2068,79.263
776,2069,79.456
776,2070,79.649
776,2071,79.843
776,2072,80.038
776,2073,80.235
776,2074,80.433
776,2075,80.632
776,2076,80.829
776,2077,81.023
776,2078,81.214
776,2079,81.4
776,2080,81.579
776,2081,81.751
776,2082,81.917
776,2083,82.077
776,2084,82.231
776,2085,82.381
776,2086,82.53
776,2087,82.677
776,2088,82.824
776,2089,82.971
776,2090,83.118
776,2091,83.264
776,2092,83.408
776,2093,83.549
776,2094,83.685
776,2095,83.817
776,2096,83.944
776,2097,84.066
776,2098,84.182
776,2099,84.293
780,1950,56.402
780,1951,56.559
780,1952,56.898
780,1953,57.287
780,1954,57.726
780,1955,58.215
780,1956,58.747
780,1957,59.317
780,1958,59.912
780,1959,60.508
780,1960,61.081
780,1961,61.604
780,1962,62.048
780,1963,62.397
780,1964,62.647
780,1965,62.802
780,1966,62.877
780,1967,62.905
780,1968,62.918
780,1969,62.935
780,1970,62.976
780,1971,63.056
780,1972,63.175
780,1973,63.325
780,1974,63.505
780,1975,63.701
780,1976,63.897
780,1977,64.076
780,1978,64.226
780,1979,64.343
780,1980,64.43
780,1981,64.495
780,1982,64.552
780,1983,64.614
780,1984,64.683
780,1985,64.764
780,1986,64.859
780,1987,64.96
780,1988,65.062
780,1989,65.159
780,1990,65.239
780,1991,65.294
780,1992,65.317
780,1993,65.309
780,1994,65.272
780,1995,65.214
780,1996,65.144
780,1997,65.077
780,1998,65.024
780,1999,64.994
780,2000,64.994
780,2001,65.027
780,2002,65.088
780,2003,65.175
780,2004,65.285
780,2005,65.421
780,2006,65.582
780,2007,65.766
780,2008,65.966
780,2009,66.174
780,2010,66.38
780,2011,66.573
780,2012,66.747
780,2013,66.897
780,2014,67.023
780,2015,67.126
780,2016,67.212
780,2017,67.291
780,2018,67.37
780,2019,67.454
780,2020,67.542
780,2021,67.635
780,2022,67.727
780,2023,67.816
780,2024,67.903
780,2025,67.989
780,2026,68.074
780,2027,68.16
780,2028,68.249
780,2029,68.341
780,2030,68.436
780,2031,68.534
780,2032,68.634
780,2033,68.736
780,2034,68.839
780,2035,68.944
780,2036,69.054
780,2037,69.168
780,2038,69.287
780,2039,69.409
780,2040,69.533
780,2041,69.657
780,2042,69.778
780,2043,69.895
780,2044,70.01
780,2045,70.122
780,2046,70.235
780,2047,70.35
780,2048,70.469
780,2049,70.592
780,2050,70.721
780,2051,70.853
780,2052,70.986
780,2053,71.12
780,2054,71.255
780,2055,71.389
780,2056,71.526
780,2057,71.664
780,2058,71.806
780,2059,71.949
780,2060,72.094
780,2061,72.238
780,2062,72.38
780,2063,72.52
780,2064,72.659
780,2065,72.796
780,2066,72.934
780,2067,73.075
780,2068,73.22
780,2069,73.369
780,2070,73.522
780,2071,73.678
780,2072,73.835
780,2073,73.992
780,2074,74.149
780,2075,74.306
780,2076,74.464
780,2077,74.624
780,2078,74.786
780,2079,74.95
780,2080,75.115
780,2081,75.279
780,2082,75.441
780,2083,75.601
780,2084,75.759
780,2085,75.917
780,2086,76.075
780,2087,76.235
780,2088,76.399
780,2089,76.567
780,2090,76.738
780,2091,76.912
780,2092,77.088
780,2093,77.264
780,2094,77.44
780,2095,77.616
780,2096,77.791
780,2097,77.965
780,2098,78.137
780,2099,78.309
784,1950,38.54
784,1951,39.166
784,1952,40.407
784,1953,41.626
784,1954,42.823
784,1955,43.998
784,1956,45.152
784,1957,46.287
784,1958,47.406
784,1959,48.512
784,1960,49.612
784,1961,50.709
784,1962,51.807
784,1963,52.904
784,1964,53.996
784,1965,55.074
784,1966,56.126
784,1967,57.139
784,1968,58.106
784,1969,59.022
784,1970,59.883
784,1971,60.693
784,1972,61.459
784,1973,62.188
784,1974,62.885
784,1975,63.551
784,1976,64.187
784,1977,64.794
784,1978,65.373
784,1979,65.924
784,1980,66.451
784,1981,66.952
784,1982,67.428
784,1983,67.881
784,1984,68.311
784,1985,68.722
784,1986,69.112
784,1987,69.483
784,1988,69.838
784,1989,70.178
784,1990,70.506
784,1991,70.824
784,1992,71.133
784,1993,71.434
784,1994,71.729
784,1995,72.018
784,1996,72.301
784,1997,72.579
784,1998,72.849
784,1999,73.114
784,2000,73.373
784,2001,73.628
784,2002,73.879
784,2003,74.126
784,2004,74.368
784,2005,74.602
784,2006,74.826
784,2007,75.038
784,2008,75.238
784,2009,75.426
784,2010,75.605
784,2011,75.779
784,2012,75.95
784,2013,76.121
784,2014,76.295
784,2015,76.471
784,2016,76.649
784,2017,76.828
784,2018,77.005
784,2019,77.181
784,2020,77.355
784,2021,77.529
784,2022,77.702
784,2023,77.876
784,2024,78.051
784,2025,78.228
784,2026,78.408
784,2027,78.591
784,2028,78.776
784,2029,78.965
784,2030,79.155
784,2031,79.347
784,2032,79.54
784,2033,79.732
784,2034,79.924
784,2035,80.115
784,2036,80.305
784,2037,80.496
784,2038,80.686
784,2039,80.878
784,2040,81.069
784,2041,81.261
784,2042,81.453
784,2043,81.645
784,2044,81.837
784,2045,82.03
784,2046,82.223
784,2047,82.418
784,2048,82.613
784,2049,82.808
784,2050,83.003
784,2051,83.196
784,2052,83.386
784,2053,83.573
784,2054,83.754
784,2055,83.929
784,2056,84.098
784,2057,84.261
784,2058,84.418
784,2059,84.57
784,2060,84.717
784,2061,84.86
784,2062,84.999
784,2063,85.136
784,2064,85.27
784,2065,85.401
784,2066,85.528
784,2067,85.65
784,2068,85.767
784,2069,85.879
784,2070,85.986
784,2071,86.087
784,2072,86.185
784,2073,86.279
784,2074,86.371
784,2075,86.461
784,2076,86.549
784,2077,86.635
784,2078,86.72
784,2079,86.805
784,2080,86.892
784,2081,86.984
784,2082,87.082
784,2083,87.185
784,2084,87.293
784,2085,87.402
784,2086,87.51
784,2087,87.613
784,2088,87.709
784,2089,87.8
784,2090,87.886
784,2091,87.97
784,2092,88.055
784,2093,88.143
784,2094,88.236
784,2095,88.337
784,2096,88.445
784,2097,88.562
784,2098,88.686
784,2099,88.819
788,1950,37.188
788,1951,37.316
788,1952,37.591
788,1953,37.899
788,1954,38.241
788,1955,38.616
788,1956,39.027
788,1957,39.474
788,1958,39.959
788,1959,40.486
788,1960,41.06
788,1961,41.686
788,1962,42.369
788,1963,43.112
788,1964,43.918
788,1965,44.791
788,1966,45.733
788,1967,46.741
788,1968,47.804
788,1969,48.91
788,1970,50.052
788,1971,51.219
788,1972,52.4
788,1973,53.58
788,1974,54.743
788,1975,55.876
788,1976,56.972
788,1977,58.026
788,1978,59.032
788,1979,59.983
788,1980,60.865
788,1981,61.667
788,1982,62.39
788,1983,63.041
788,1984,63.631
788,1985,64.175
788,1986,64.694
788,1987,65.206
788,1988,65.724
788,1989,66.253
788,1990,66.791
788,1991,67.328
788,1992,67.848
788,1993,68.338
788,1994,68.792
788,1995,69.209
788,1996,69.59
788,1997,69.94
788,1998,70.265
788,1999,70.568
788,2000,70.85
788,2001,71.114
788,2002,71.361
788,2003,71.588
788,2004,71.795
788,2005,71.973
788,2006,72.112
788,2007,72.208
788,2008,72.264
788,2009,72.29
788,2010,72.3
788,2011,72.315
788,2012,72.351
788,2013,72.42
788,2014,72.529
788,2015,72.675
788,2016,72.853
788,2017,73.047
788,2018,73.243
788,2019,73.435
788,2020,73.621
788,2021,73.798
788,2022,73.97
788,2023,74.141
788,2024,74.309
788,2025,74.476
788,2026,74.644
788,2027,74.812
788,2028,74.983
788,2029,75.155
788,2030,75.328
788,2031,75.5
788,2032,75.668
788,2033,75.834
788,2034,75.996
788,2035,76.156
788,2036,76.316
788,2037,76.476
788,2038,76.638
788,2039,76.804
788,2040,76.971
788,2041,77.141
788,2042,77.312
788,2043,77.483
788,2044,77.653
788,2045,77.822
788,2046,77.989
788,2047,78.155
788,2048,78.32
788,2049,78.484
788,2050,78.648
788,2051,78.813
788,2052,78.978
788,2053,79.145
788,2054,79.314
788,2055,79.485
788,2056,79.658
788,2057,79.833
788,2058,80.01
788,2059,80.188
788,2060,80.365
788,2061,80.542
788,2062,80.718
788,2063,80.891
788,2064,81.063
788,2065,81.235
788,2066,81.407
788,2067,81.582
788,2068,81.759
788,2069,81.938
788,2070,82.117
788,2071,82.294
788,2072,82.466
788,2073,82.633
788,2074,82.793
788,2075,82.95
788,2076,83.103
788,2077,83.257
788,2078,83.412
788,2079,83.567
788,2080,83.722
788,2081,83.874
788,2082,84.022
788,2083,84.162
788,2084,84.295
788,2085,84.422
788,2086,84.544
788,2087,84.662
788,2088,84.778
788,2089,84.892
788,2090,85.004
788,2091,85.113
788,2092,85.219
788,2093,85.321
788,2094,85.418
788,2095,85.51
788,2096,85.596
788,2097,85.677
788,2098,85.752
788,2099,85.821
792,1950,37.253
792,1951,37.428
792,1952,37.803
792,1953,38.225
792,1954,38.696
792,1955,39.214
792,1956,39.781
792,1957,40.394
792,1958,41.05
792,1959,41.748
792,1960,42.481
792,1961,43.244
792,1962,44.025
792,1963,44.815
792,1964,45.599
792,1965,46.361
792,1966,47.085
792,1967,47.768
792,1968,48.409
792,1969,49.009
792,1970,49.578
792,1971,50.129
792,1972,50.68
792,1973,51.241
792,1974,51.82
792,1975,52.414
792,1976,53.02
792,1977,53.626
792,1978,54.225
792,1979,54.815
792,1980,55.395
792,1981,55.971
792,1982,56.545
792,1983,57.119
792,1984,57.691
792,1985,58.252
792,1986,58.793
792,1987,59.308
792,1988,59.796
792,1989,60.263
792,1990,60.716
792,1991,61.167
792,1992,61.629
792,1993,62.114
792,1994,62.628
792,1995,63.179
792,1996,63.775
792,1997,64.407
792,1998,65.063
792,1999,65.731
792,2000,66.393
792,2001,67.028
792,2002,67.621
792,2003,68.162
792,2004,68.645
792,2005,69.073
792,2006,69.452
792,2007,69.8
792,2008,70.131
792,2009,70.452
792,2010,70.768
792,2011,71.081
792,2012,71.389
792,2013,71.689
792,2014,71.984
792,2015,72.275
792,2016,72.562
792,2017,72.845
792,2018,73.125
792,2019,73.402
792,2020,73.676
792,2021,73.948
792,2022,74.218
792,2023,74.485
792,2024,74.75
792,2025,75.012
792,2026,75.274
792,2027,75.534
792,2028,75.793
792,2029,76.051
792,2030,76.307
792,2031,76.561
792,2032,76.811
792,2033,77.059
792,2034,77.305
792,2035,77.551
792,2036,77.798
792,2037,78.047
792,2038,78.3
792,2039,78.555
792,2040,78.809
792,2041,79.061
792,2042,79.308
792,2043,79.547
792,2044,79.779
792,2045,80.004
792,2046,80.226
792,2047,80.447
792,2048,80.668
792,2049,80.889
792,2050,81.109
792,2051,81.324
792,2052,81.532
792,2053,81.731
792,2054,81.921
792,2055,82.101
792,2056,82.272
792,2057,82.437
792,2058,82.597
792,2059,82.754
792,2060,82.908
792,2061,83.06
792,2062,83.21
792,2063,83.358
792,2064,83.503
792,2065,83.645
792,2066,83.786
792,2067,83.924
792,2068,84.059
792,2069,84.191
792,2070,84.32
792,2071,84.447
792,2072,84.57
792,2073,84.691
792,2074,84.81
792,2075,84.926
792,2076,85.042
792,2077,85.156
792,2078,85.269
792,2079,85.381
792,2080,85.494
792,2081,85.606
792,2082,85.718
792,2083,85.83
792,2084,85.941
792,2085,86.05
792,2086,86.155
792,2087,86.255
792,2088,86.35
792,2089,86.442
792,2090,86.53
792,2091,86.616
792,2092,86.702
792,2093,86.789
792,2094,86.879
792,2095,86.971
792,2096,87.067
792,2097,87.166
792,2098,87.269
792,2099,87.375
795,1950,47.068
795,1951,47.277
795,1952,47.695
795,1953,48.109
795,1954,48.521
795,1955,48.931
795,1956,49.339
795,1957,49.745
795,1958,50.151
795,1959,50.558
795,1960,50.966
795,1961,51.379
795,1962,51.795
795,1963,52.214
795,1964,52.632
795,1965,53.045
795,1966,53.448
795,1967,53.837
795,1968,54.206
795,1969,54.552
795,1970,54.871
795,1971,55.158
795,1972,55.416
795,1973,55.652
795,1974,55.87
795,1975,56.083
795,1976,56.302
795,1977,56.537
795,1978,56.792
795,1979,57.067
795,1980,57.363
795,1981,57.679
795,1982,58.001
795,1983,58.314
795,1984,58.606
795,1985,58.853
795,1986,59.03
795,1987,59.132
795,1988,59.16
795,1989,59.128
795,1990,59.06
795,1991,58.99
795,1992,58.952
795,1993,58.966
795,1994,59.043
795,1995,59.18
795,1996,59.363
795,1997,59.565
795,1998,59.761
795,1999,59.94
795,2000,60.091
795,2001,60.21
795,2002,60.302
795,2003,60.376
795,2004,60.435
795,2005,60.487
795,2006,60.544
795,2007,60.612
795,2008,60.699
795,2009,60.805
795,2010,60.931
795,2011,61.07
795,2012,61.215
795,2013,61.359
795,2014,61.5
795,2015,61.634
795,2016,61.763
795,2017,61.889
795,2018,62.015
795,2019,62.141
795,2020,62.267
795,2021,62.393
795,2022,62.52
795,2023,62.646
795,2024,62.772
795,2025,62.896
795,2026,63.018
795,2027,63.136
795,2028,63.252
795,2029,63.365
795,2030,63.476
795,2031,63.587
795,2032,63.7
795,2033,63.815
795,2034,63.932
795,2035,64.052
795,2036,64.175
795,2037,64.298
795,2038,64.42
795,2039,64.542
795,2040,64.661
795,2041,64.777
795,2042,64.891
795,2043,65.002
795,2044,65.111
795,2045,65.218
795,2046,65.324
795,2047,65.43
795,2048,65.536
795,2049,65.644
795,2050,65.753
795,2051,65.862
795,2052,65.972
795,2053,66.082
795,2054,66.193
795,2055,66.304
795,2056,66.417
795,2057,66.533
795,2058,66.65
795,2059,66.77
795,2060,66.892
795,2061,67.018
795,2062,67.145
795,2063,67.275
795,2064,67.406
795,2065,67.538
795,2066,67.67
795,2067,67.802
795,2068,67.934
795,2069,68.066
795,2070,68.196
795,2071,68.325
795,2072,68.453
795,2073,68.58
795,2074,68.707
795,2075,68.835
795,2076,68.964
795,2077,69.097
795,2078,69.232
795,2079,69.371
795,2080,69.513
795,2081,69.657
795,2082,69.802
795,2083,69.948
795,2084,70.094
795,2085,70.241
795,2086,70.387
795,2087,70.535
795,2088,70.684
795,2089,70.834
795,2090,70.987
795,2091,71.142
795,2092,71.299
795,2093,71.459
795,2094,71.621
795,2095,71.785
795,2096,71.953
795,2097,72.122
795,2098,72.294
795,2099,72.469
800,1950,37.456
800,1951,37.708
800,1952,38.213
800,1953,38.721
800,1954,39.234
800,1955,39.751
800,1956,40.274
800,1957,40.802
800,1958,41.338
800,1959,41.885
800,1960,42.446
800,1961,43.021
800,1962,43.609
800,1963,44.203
800,1964,44.792
800,1965,45.359
800,1966,45.885
800,1967,46.355
800,1968,46.759
800,1969,47.091
800,1970,47.349
800,1971,47.54
800,1972,47.678
800,1973,47.773
800,1974,47.833
800,1975,47.863
800,1976,47.87
800,1977,47.851
800,1978,47.801
800,1979,47.714
800,1980,47.574
800,1981,47.36
800,1982,47.063
800,1983,46.684
800,1984,46.231
800,1985,45.715
800,1986,45.148
800,1987,44.558
800,1988,43.978
800,1989,43.439
800,1990,42.967
800,1991,42.581
800,1992,42.291
800,1993,42.111
800,1994,42.064
800,1995,42.176
800,1996,42.474
800,1997,42.954
800,1998,43.603
800,1999,44.404
800,2000,45.339
800,2001,46.39
800,2002,47.519
800,2003,48.68
800,2004,49.831
800,2005,50.919
800,2006,51.899
800,2007,52.76
800,2008,53.501
800,2009,54.126
800,2010,54.663
800,2011,55.154
800,2012,55.648
800,2013,56.175
800,2014,56.743
800,2015,57.342
800,2016,57.946
800,2017,58.515
800,2018,59.021
800,2019,59.458
800,2020,59.823
800,2021,60.127
800,2022,60.389
800,2023,60.632
800,2024,60.867
800,2025,61.103
800,2026,61.348
800,2027,61.602
800,2028,61.864
800,2029,62.134
800,2030,62.413
800,2031,62.696
800,2032,62.978
800,2033,63.256
800,2034,63.526
800,2035,63.788
800,2036,64.042
800,2037,64.29
800,2038,64.535
800,2039,64.776
800,2040,65.015
800,2041,65.252
800,2042,65.487
800,2043,65.721
800,2044,65.954
800,2045,66.186
800,2046,66.418
800,2047,66.649
800,2048,66.879
800,2049,67.107
800,2050,67.332
800,2051,67.555
800,2052,67.774
800,2053,67.989
800,2054,68.199
800,2055,68.404
800,2056,68.602
800,2057,68.795
800,2058,68.982
800,2059,69.164
800,2060,69.342
800,2061,69.517
800,2062,69.69
800,2063,69.862
800,2064,70.033
800,2065,70.204
800,2066,70.375
800,2067,70.545
800,2068,70.713
800,2069,70.881
800,2070,71.047
800,2071,71.214
800,2072,71.38
800,2073,71.546
800,2074,71.712
800,2075,71.877
800,2076,72.043
800,2077,72.208
800,2078,72.371
800,2079,72.534
800,2080,72.695
800,2081,72.855
800,2082,73.014
800,2083,73.173
800,2084,73.33
800,2085,73.485
800,2086,73.637
800,2087,73.787
800,2088,73.934
800,2089,74.076
800,2090,74.215
800,2091,74.349
800,2092,74.48
800,2093,74.606
800,2094,74.728
800,2095,74.846
800,2096,74.96
800,2097,75.07
800,2098,75.176
800,2099,75.278
804,1950,55.931
804,1951,56.682
804,1952,58.128
804,1953,59.461
804,1954,60.682
804,1955,61.79
804,1956,62.785
804,1957,63.667
804,1958,64.437
804,1959,65.095
804,1960,65.641
804,1961,66.078
804,1962,66.41
804,1963,66.646
804,1964,66.797
804,1965,66.871
804,1966,66.878
804,1967,66.826
804,1968,66.726
804,1969,66.59
804,1970,66.424
804,1971,66.228
804,1972,66.005
804,1973,65.76
804,1974,65.503
804,1975,65.24
804,1976,64.973
804,1977,64.711
804,1978,64.467
804,1979,64.26
804,1980,64.131
804,1981,64.124
804,1982,64.251
804,1983,64.497
804,1984,64.831
804,1985,65.186
804,1986,65.481
804,1987,65.647
804,1988,65.641
804,1989,65.452
804,1990,65.092
804,1991,64.601
804,1992,64.051
804,1993,63.511
804,1994,63.019
804,1995,62.604
804,1996,62.282
804,1997,62.041
804,1998,61.867
804,1999,61.76
804,2000,61.705
804,2001,61.68
804,2002,61.671
804,2003,61.675
804,2004,61.7
804,2005,61.783
804,2006,61.974
804,2007,62.3
804,2008,62.764
804,2009,63.343
804,2010,63.987
804,2011,64.627
804,2012,65.199
804,2013,65.654
804,2014,65.974
804,2015,66.162
804,2016,66.243
804,2017,66.272
804,2018,66.294
804,2019,66.328
804,2020,66.386
804,2021,66.468
804,2022,66.561
804,2023,66.655
804,2024,66.748
804,2025,66.842
804,2026,66.936
804,2027,67.031
804,2028,67.126
804,2029,67.221
804,2030,67.319
804,2031,67.419
804,2032,67.522
804,2033,67.627
804,2034,67.735
804,2035,67.844
804,2036,67.952
804,2037,68.059
804,2038,68.164
804,2039,68.266
804,2040,68.367
804,2041,68.469
804,2042,68.573
804,2043,68.68
804,2044,68.79
804,2045,68.903
804,2046,69.02
804,2047,69.138
804,2048,69.258
804,2049,69.377
804,2050,69.495
804,2051,69.613
804,2052,69.73
804,2053,69.846
804,2054,69.96
804,2055,70.075
804,2056,70.189
804,2057,70.302
804,2058,70.417
804,2059,70.532
804,2060,70.649
804,2061,70.768
804,2062,70.889
804,2063,71.013
804,2064,71.139
804,2065,71.268
804,2066,71.399
804,2067,71.533
804,2068,71.667
804,2069,71.803
804,2070,71.939
804,2071,72.074
804,2072,72.208
804,2073,72.342
804,2074,72.474
804,2075,72.607
804,2076,72.74
804,2077,72.875
804,2078,73.012
804,2079,73.152
804,2080,73.294
804,2081,73.438
804,2082,73.584
804,2083,73.731
804,2084,73.878
804,2085,74.026
804,2086,74.176
804,2087,74.327
804,2088,74.48
804,2089,74.633
804,2090,74.787
804,2091,74.941
804,2092,75.093
804,2093,75.243
804,2094,75.39
804,2095,75.535
804,2096,75.676
804,2097,75.815
804,2098,75.95
804,2099,76.082
807,1950,53.183
807,1951,53.625
807,1952,54.491
807,1953,55.322
807,1954,56.117
807,1955,56.877
807,1956,57.602
807,1957,58.294
807,1958,58.954
807,1959,59.586
807,1960,60.195
807,1961,60.785
807,1962,61.359
807,1963,61.92
807,1964,62.468
807,1965,63.001
807,1966,63.514
807,1967,64.003
807,1968,64.461
807,1969,64.883
807,1970,65.264
807,1971,65.601
807,1972,65.893
807,1973,66.142
807,1974,66.352
807,1975,66.519
807,1976,66.643
807,1977,66.729
807,1978,66.79
807,1979,66.841
807,1980,66.908
807,1981,67.018
807,1982,67.184
807,1983,67.411
807,1984,67.692
807,1985,68.01
807,1986,68.333
807,1987,68.631
807,1988,68.883
807,1989,69.082
807,1990,69.233
807,1991,69.352
807,1992,69.464
807,1993,69.588
807,1994,69.733
807,1995,69.899
807,1996,70.084
807,1997,70.275
807,1998,70.464
807,1999,70.649
807,2000,70.83
807,2001,71.006
807,2002,71.181
807,2003,71.356
807,2004,71.531
807,2005,71.705
807,2006,71.876
807,2007,72.041
807,2008,72.202
807,2009,72.357
807,2010,72.508
807,2011,72.655
807,2012,72.802
807,2013,72.949
807,2014,73.098
807,2015,73.249
807,2016,73.405
807,2017,73.563
807,2018,73.723
807,2019,73.886
807,2020,74.049
807,2021,74.212
807,2022,74.374
807,2023,74.534
807,2024,74.692
807,2025,74.849
807,2026,75.005
807,2027,75.162
807,2028,75.32
807,2029,75.48
807,2030,75.645
807,2031,75.813
807,2032,75.986
807,2033,76.163
807,2034,76.343
807,2035,76.526
807,2036,76.71
807,2037,76.894
807,2038,77.076
807,2039,77.256
807,2040,77.434
807,2041,77.609
807,2042,77.782
807,2043,77.953
807,2044,78.125
807,2045,78.296
807,2046,78.47
807,2047,78.645
807,2048,78.824
807,2049,79.006
807,2050,79.19
807,2051,79.376
807,2052,79.564
807,2053,79.752
807,2054,79.94
807,2055,80.127
807,2056,80.312
807,2057,80.496
807,2058,80.678
807,2059,80.859
807,2060,81.04
807,2061,81.222
807,2062,81.404
807,2063,81.588
807,2064,81.774
807,2065,81.959
807,2066,82.145
807,2067,82.328
807,2068,82.509
807,2069,82.687
807,2070,82.86
807,2071,83.028
807,2072,83.191
807,2073,83.35
807,2074,83.504
807,2075,83.654
807,2076,83.801
807,2077,83.944
807,2078,84.084
807,2079,84.221
807,2080,84.356
807,2081,84.488
807,2082,84.618
807,2083,84.744
807,2084,84.868
807,2085,84.989
807,2086,85.107
807,2087,85.224
807,2088,85.339
807,2089,85.453
807,2090,85.565
807,2091,85.676
807,2092,85.787
807,2093,85.896
807,2094,86.005
807,2095,86.113
807,2096,86.221
807,2097,86.328
807,2098,86.434
807,2099,86.539
818,1950,38.192
818,1951,38.841
818,1952,40.093
818,1953,41.249
818,1954,42.311
818,1955,43.279
818,1956,44.154
818,1957,44.94
818,1958,45.64
818,1959,46.264
818,1960,46.822
818,1961,47.325
818,1962,47.787
818,1963,48.22
818,1964,48.631
818,1965,49.016
818,1966,49.36
818,1967,49.658
818,1968,49.916
818,1969,50.153
818,1970,50.402
818,1971,50.705
818,1972,51.088
818,1973,51.566
818,1974,52.14
818,1975,52.793
818,1976,53.495
818,1977,54.206
818,1978,54.897
818,1979,55.556
818,1980,56.189
818,1981,56.818
818,1982,57.464
818,1983,58.138
818,1984,58.834
818,1985,59.529
818,1986,60.194
818,1987,60.803
818,1988,61.343
818,1989,61.813
818,1990,62.232
818,1991,62.629
818,1992,63.035
818,1993,63.468
818,1994,63.93
818,1995,64.408
818,1996,64.876
818,1997,65.307
818,1998,65.68
818,1999,65.991
818,2000,66.241
818,2001,66.444
818,2002,66.619
818,2003,66.787
818,2004,66.957
818,2005,67.137
818,2006,67.331
818,2007,67.534
818,2008,67.743
818,2009,67.956
818,2010,68.172
818,2011,68.386
818,2012,68.595
818,2013,68.797
818,2014,68.99
818,2015,69.175
818,2016,69.351
818,2017,69.522
818,2018,69.691
818,2019,69.857
818,2020,70.022
818,2021,70.187
818,2022,70.349
818,2023,70.511
818,2024,70.671
818,2025,70.831
818,2026,70.992
818,2027,71.153
818,2028,71.315
818,2029,71.478
818,2030,71.641
818,2031,71.804
818,2032,71.965
818,2033,72.126
818,2034,72.285
818,2035,72.444
818,2036,72.602
818,2037,72.76
818,2038,72.92
818,2039,73.081
818,2040,73.246
818,2041,73.415
818,2042,73.587
818,2043,73.763
818,2044,73.942
818,2045,74.123
818,2046,74.305
818,2047,74.485
818,2048,74.663
818,2049,74.839
818,2050,75.011
818,2051,75.179
818,2052,75.346
818,2053,75.511
818,2054,75.676
818,2055,75.841
818,2056,76.008
818,2057,76.177
818,2058,76.348
818,2059,76.522
818,2060,76.7
818,2061,76.883
818,2062,77.069
818,2063,77.258
818,2064,77.45
818,2065,77.641
818,2066,77.83
818,2067,78.016
818,2068,78.198
818,2069,78.377
818,2070,78.556
818,2071,78.736
818,2072,78.922
818,2073,79.113
818,2074,79.31
818,2075,79.51
818,2076,79.71
818,2077,79.907
818,2078,80.098
818,2079,80.283
818,2080,80.464
818,2081,80.643
818,2082,80.823
818,2083,81.007
818,2084,81.195
818,2085,81.386
818,2086,81.578
818,2087,81.769
818,2088,81.956
818,2089,82.14
818,2090,82.319
818,2091,82.495
818,2092,82.668
818,2093,82.839
818,2094,83.009
818,2095,83.179
818,2096,83.348
818,2097,83.516
818,2098,83.684
818,2099,83.852
826,1950,66.073
826,1951,66.241
826,1952,66.558
826,1953,66.838
826,1954,67.08
826,1955,67.287
826,1956,67.458
826,1957,67.595
826,1958,67.703
826,1959,67.788
826,1960,67.857
826,1961,67.919
826,1962,67.982
826,1963,68.054
826,1964,68.139
826,1965,68.234
826,1966,68.337
826,1967,68.438
826,1968,68.535
826,1969,68.628
826,1970,68.72
826,1971,68.815
826,1972,68.92
826,1973,69.039
826,1974,69.176
826,1975,69.335
826,1976,69.518
826,1977,69.723
826,1978,69.946
826,1979,70.183
826,1980,70.428
826,1981,70.674
826,1982,70.915
826,1983,71.148
826,1984,71.371
826,1985,71.588
826,1986,71.803
826,1987,72.023
826,1988,72.253
826,1989,72.492
826,1990,72.738
826,1991,72.985
826,1992,73.227
826,1993,73.463
826,1994,73.693
826,1995,73.921
826,1996,74.154
826,1997,74.399
826,1998,74.659
826,1999,74.936
826,2000,75.229
826,2001,75.537
826,2002,75.855
826,2003,76.175
826,2004,76.492
826,2005,76.797
826,2006,77.083
826,2007,77.349
826,2008,77.593
826,2009,77.814
826,2010,78.017
826,2011,78.204
826,2012,78.384
826,2013,78.562
826,2014,78.743
826,2015,78.927
826,2016,79.115
826,2017,79.305
826,2018,79.494
826,2019,79.684
826,2020,79.874
826,2021,80.064
826,2022,80.254
826,2023,80.444
826,2024,80.635
826,2025,80.827
826,2026,81.022
826,2027,81.218
826,2028,81.416
826,2029,81.615
826,2030,81.814
826,2031,82.01
