country_code,year,life_expectancy_at_birth_both_sexes_combined
904,1996,69.84
904,1997,70.242
904,1998,70.631
904,1999,71.005
904,2000,71.358
904,2001,71.688
904,2002,71.997
904,2003,72.286
904,2004,72.558
904,2005,72.814
904,2006,73.058
904,2007,73.293
904,2008,73.523
904,2009,73.751
904,2010,73.979
904,2011,74.209
904,2012,74.44
904,2013,74.671
904,2014,74.903
904,2015,75.135
904,2016,75.367
904,2017,75.598
904,2018,75.827
904,2019,76.054
904,2020,76.278
904,2021,76.498
904,2022,76.716
904,2023,76.931
904,2024,77.144
904,2025,77.355
904,2026,77.563
904,2027,77.77
904,2028,77.975
904,2029,78.179
904,2030,78.381
904,2031,78.583
904,2032,78.783
904,2033,78.982
904,2034,79.179
904,2035,79.375
904,2036,79.571
904,2037,79.765
904,2038,79.959
904,2039,80.151
904,2040,80.343
904,2041,80.533
904,2042,80.721
904,2043,80.907
904,2044,81.09
904,2045,81.272
904,2046,81.451
904,2047,81.629
904,2048,81.805
904,2049,81.978
904,2050,82.149
904,2051,82.317
904,2052,82.482
904,2053,82.644
904,2054,82.802
904,2055,82.956
904,2056,83.107
904,2057,83.255
904,2058,83.4
904,2059,83.543
904,2060,83.684
904,2061,83.822
904,2062,83.957
904,2063,84.091
904,2064,84.223
904,2065,84.352
904,2066,84.481
904,2067,84.607
904,2068,84.733
904,2069,84.858
904,2070,84.982
904,2071,85.106
904,2072,85.229
904,2073,85.352
904,2074,85.475
904,2075,85.597
904,2076,85.717
904,2077,85.837
904,2078,85.955
904,2079,86.072
904,2080,86.187
904,2081,86.302
904,2082,86.417
904,2083,86.531
904,2084,86.646
904,2085,86.76
904,2086,86.874
904,2087,86.987
904,2088,87.099
904,2089,87.21
904,2090,87.32
904,2091,87.43
904,2092,87.538
904,2093,87.646
904,2094,87.754
904,2095,87.862
904,2096,87.969
904,2097,88.076
904,2098,88.183
904,2099,88.289
905,1950,68.004
905,1951,68.162
905,1952,68.466
905,1953,68.745
905,1954,68.997
905,1955,69.223
905,1956,69.424
905,1957,69.599
905,1958,69.748
905,1959,69.873
905,1960,69.974
905,1961,70.054
905,1962,70.117
905,1963,70.168
905,1964,70.216
905,1965,70.267
905,1966,70.329
905,1967,70.406
905,1968,70.506
905,1969,70.635
905,1970,70.803
905,1971,71.021
905,1972,71.286
905,1973,71.593
905,1974,71.933
905,1975,72.295
905,1976,72.663
905,1977,73.022
905,1978,73.358
905,1979,73.662
905,1980,73.926
905,1981,74.147
905,1982,74.332
905,1983,74.49
905,1984,74.626
905,1985,74.749
905,1986,74.866
905,1987,74.986
905,1988,75.112
905,1989,75.25
905,1990,75.4
905,1991,75.56
905,1992,75.724
905,1993,75.889
905,1994,76.052
905,1995,76.212
905,1996,76.368
905,1997,76.52
905,1998,76.671
905,1999,76.822
905,2000,76.976
905,2001,77.136
905,2002,77.306
905,2003,77.485
905,2004,77.672
905,2005,77.865
905,2006,78.06
905,2007,78.252
905,2008,78.437
905,2009,78.613
905,2010,78.78
905,2011,78.938
905,2012,79.088
905,2013,79.234
905,2014,79.378
905,2015,79.52
905,2016,79.663
905,2017,79.807
905,2018,79.952
905,2019,80.1
905,2020,80.249
905,2021,80.401
905,2022,80.553
905,2023,80.705
905,2024,80.856
905,2025,81.007
905,2026,81.155
905,2027,81.303
905,2028,81.449
905,2029,81.594
905,2030,81.74
905,2031,81.887
905,2032,82.035
905,2033,82.185
905,2034,82.337
905,2035,82.49
905,2036,82.643
905,2037,82.797
905,2038,82.949
905,2039,83.099
905,2040,83.246
905,2041,83.391
905,2042,83.534
905,2043,83.674
905,2044,83.812
905,2045,83.947
905,2046,84.079
905,2047,84.207
905,2048,84.332
905,2049,84.454
905,2050,84.574
905,2051,84.693
905,2052,84.811
905,2053,84.928
905,2054,85.046
905,2055,85.163
905,2056,85.281
905,2057,85.398
905,2058,85.514
905,2059,85.628
905,2060,85.742
905,2061,85.853
905,2062,85.962
905,2063,86.07
905,2064,86.176
905,2065,86.281
905,2066,86.387
905,2067,86.493
905,2068,86.6
905,2069,86.708
905,2070,86.817
905,2071,86.926
905,2072,87.034
905,2073,87.141
905,2074,87.247
905,2075,87.351
905,2076,87.455
905,2077,87.558
905,2078,87.662
905,2079,87.765
905,2080,87.869
905,2081,87.973
905,2082,88.075
905,2083,88.177
905,2084,88.278
905,2085,88.377
905,2086,88.477
905,2087,88.576
905,2088,88.675
905,2089,88.774
905,2090,88.874
905,2091,88.974
905,2092,89.074
905,2093,89.174
905,2094,89.274
905,2095,89.373
905,2096,89.472
905,2097,89.571
905,2098,89.669
905,2099,89.766
906,1950,44.142
906,1951,44.475
906,1952,45.065
906,1953,45.503
906,1954,45.787
906,1955,45.926
906,1956,45.939
906,1957,45.854
906,1958,45.726
906,1959,45.649
906,1960,45.73
906,1961,46.077
906,1962,46.787
906,1963,47.906
906,1964,49.412
906,1965,51.224
906,1966,53.209
906,1967,55.198
906,1968,57.051
906,1969,58.691
906,1970,60.083
906,1971,61.238
906,1972,62.233
906,1973,63.133
906,1974,63.956
906,1975,64.712
906,1976,65.406
906,1977,66.036
906,1978,66.601
906,1979,67.11
906,1980,67.568
906,1981,67.975
906,1982,68.334
906,1983,68.651
906,1984,68.931
906,1985,69.18
906,1986,69.403
906,1987,69.602
906,1988,69.783
906,1989,69.956
906,1990,70.123
906,1991,70.288
906,1992,70.454
906,1993,70.626
906,1994,70.814
906,1995,71.034
906,1996,71.3
906,1997,71.619
906,1998,71.987
906,1999,72.399
906,2000,72.842
906,2001,73.297
906,2002,73.745
906,2003,74.167
906,2004,74.554
906,2005,74.897
906,2006,75.195
906,2007,75.458
906,2008,75.697
906,2009,75.916
906,2010,76.121
906,2011,76.317
906,2012,76.509
906,2013,76.701
906,2014,76.896
906,2015,77.095
906,2016,77.298
906,2017,77.5
906,2018,77.7
906,2019,77.897
906,2020,78.092
906,2021,78.286
906,2022,78.479
906,2023,78.672
906,2024,78.866
906,2025,79.057
906,2026,79.247
906,2027,79.432
906,2028,79.613
906,2029,79.789
906,2030,79.963
906,2031,80.134
906,2032,80.304
906,2033,80.475
906,2034,80.648
906,2035,80.822
906,2036,80.998
906,2037,81.175
906,2038,81.352
906,2039,81.529
906,2040,81.707
906,2041,81.886
906,2042,82.065
906,2043,82.246
906,2044,82.428
906,2045,82.61
906,2046,82.794
906,2047,82.979
906,2048,83.164
906,2049,83.348
906,2050,83.531
906,2051,83.713
906,2052,83.892
906,2053,84.068
906,2054,84.242
906,2055,84.412
906,2056,84.58
906,2057,84.747
906,2058,84.911
906,2059,85.075
906,2060,85.236
906,2061,85.395
906,2062,85.551
906,2063,85.705
906,2064,85.855
906,2065,86.001
906,2066,86.144
906,2067,86.284
906,2068,86.421
906,2069,86.555
906,2070,86.687
906,2071,86.817
906,2072,86.945
906,2073,87.072
906,2074,87.198
906,2075,87.324
906,2076,87.45
906,2077,87.577
906,2078,87.704
906,2079,87.831
906,2080,87.96
906,2081,88.088
906,2082,88.218
906,2083,88.347
906,2084,88.477
906,2085,88.606
906,2086,88.737
906,2087,88.867
906,2088,88.999
906,2089,89.13
906,2090,89.262
906,2091,89.393
906,2092,89.524
906,2093,89.654
906,2094,89.782
906,2095,89.91
906,2096,90.037
906,2097,90.162
906,2098,90.287
906,2099,90.41
908,1950,61.866
908,1951,62.324
908,1952,63.212
908,1953,64.045
908,1954,64.824
908,1955,65.548
908,1956,66.217
908,1957,66.83
908,1958,67.387
908,1959,67.886
908,1960,68.327
908,1961,68.708
908,1962,69.032
908,1963,69.301
908,1964,69.525
908,1965,69.71
908,1966,69.866
908,1967,70.0
908,1968,70.121
908,1969,70.235
908,1970,70.345
908,1971,70.451
908,1972,70.551
908,1973,70.642
908,1974,70.728
908,1975,70.81
908,1976,70.891
908,1977,70.973
908,1978,71.06
908,1979,71.157
908,1980,71.274
908,1981,71.423
908,1982,71.607
908,1983,71.818
908,1984,72.048
908,1985,72.276
908,1986,72.475
908,1987,72.628
908,1988,72.725
908,1989,72.765
908,1990,72.76
908,1991,72.729
908,1992,72.698
908,1993,72.689
908,1994,72.71
908,1995,72.766
908,1996,72.85
908,1997,72.951
908,1998,73.061
908,1999,73.182
908,2000,73.318
908,2001,73.477
908,2002,73.665
908,2003,73.886
908,2004,74.139
908,2005,74.427
908,2006,74.749
908,2007,75.098
908,2008,75.462
908,2009,75.83
908,2010,76.187
908,2011,76.518
908,2012,76.815
908,2013,77.073
908,2014,77.291
908,2015,77.473
908,2016,77.627
908,2017,77.768
908,2018,77.906
908,2019,78.05
908,2020,78.2
908,2021,78.359
908,2022,78.52
908,2023,78.681
908,2024,78.841
908,2025,78.999
908,2026,79.155
908,2027,79.31
908,2028,79.464
908,2029,79.615
908,2030,79.764
908,2031,79.911
908,2032,80.057
908,2033,80.2
908,2034,80.342
908,2035,80.483
908,2036,80.622
908,2037,80.761
908,2038,80.898
908,2039,81.034
908,2040,81.17
908,2041,81.304
908,2042,81.438
908,2043,81.57
908,2044,81.702
908,2045,81.834
908,2046,81.966
908,2047,82.098
908,2048,82.231
908,2049,82.364
908,2050,82.498
908,2051,82.632
908,2052,82.766
908,2053,82.9
908,2054,83.033
908,2055,83.165
908,2056,83.297
908,2057,83.427
908,2058,83.557
908,2059,83.686
908,2060,83.815
908,2061,83.943
908,2062,84.073
908,2063,84.202
908,2064,84.332
908,2065,84.462
908,2066,84.593
908,2067,84.723
908,2068,84.853
908,2069,84.983
908,2070,85.112
908,2071,85.24
908,2072,85.368
908,2073,85.496
908,2074,85.623
908,2075,85.751
908,2076,85.88
908,2077,86.009
908,2078,86.139
908,2079,86.269
908,2080,86.4
908,2081,86.529
908,2082,86.657
908,2083,86.783
908,2084,86.907
908,2085,87.028
908,2086,87.148
908,2087,87.266
908,2088,87.384
908,2089,87.501
908,2090,87.617
908,2091,87.734
908,2092,87.85
908,2093,87.967
908,2094,88.084
908,2095,88.2
908,2096,88.317
908,2097,88.434
908,2098,88.551
908,2099,88.668
909,1950,59.494
909,1951,59.744
909,1952,60.23
909,1953,60.691
909,1954,61.127
909,1955,61.536
909,1956,61.92
909,1957,62.278
909,1958,62.613
909,1959,62.924
909,1960,63.214
909,1961,63.485
909,1962,63.741
909,1963,63.986
909,1964,64.224
909,1965,64.459
909,1966,64.693
909,1967,64.927
909,1968,65.164
909,1969,65.409
909,1970,65.667
909,1971,65.942
909,1972,66.235
909,1973,66.546
909,1974,66.876
909,1975,67.23
909,1976,67.61
909,1977,68.013
909,1978,68.43
909,1979,68.85
909,1980,69.253
909,1981,69.617
909,1982,69.929
909,1983,70.187
909,1984,70.395
909,1985,70.57
909,1986,70.736
909,1987,70.919
909,1988,71.136
909,1989,71.392
909,1990,71.681
909,1991,71.987
909,1992,72.29
909,1993,72.573
909,1994,72.834
909,1995,73.076
909,1996,73.309
909,1997,73.547
909,1998,73.799
909,1999,74.069
909,2000,74.359
909,2001,74.669
909,2002,74.989
909,2003,75.312
909,2004,75.632
909,2005,75.938
909,2006,76.222
909,2007,76.479
909,2008,76.71
909,2009,76.914
909,2010,77.095
909,2011,77.261
909,2012,77.42
909,2013,77.581
909,2014,77.747
909,2015,77.918
909,2016,78.095
909,2017,78.273
909,2018,78.446
909,2019,78.615
909,2020,78.778
909,2021,78.934
909,2022,79.084
909,2023,79.227
909,2024,79.366
909,2025,79.499
909,2026,79.628
909,2027,79.754
909,2028,79.877
909,2029,79.999
909,2030,80.12
909,2031,80.24
909,2032,80.36
909,2033,80.478
909,2034,80.595
909,2035,80.711
909,2036,80.827
909,2037,80.942
909,2038,81.056
909,2039,81.17
909,2040,81.283
909,2041,81.396
909,2042,81.509
909,2043,81.621
909,2044,81.734
909,2045,81.845
909,2046,81.956
909,2047,82.065
909,2048,82.172
909,2049,82.277
909,2050,82.382
909,2051,82.487
909,2052,82.592
909,2053,82.698
909,2054,82.805
909,2055,82.913
909,2056,83.022
909,2057,83.131
909,2058,83.24
909,2059,83.349
909,2060,83.457
909,2061,83.564
909,2062,83.67
909,2063,83.775
909,2064,83.88
909,2065,83.984
909,2066,84.087
909,2067,84.191
909,2068,84.294
909,2069,84.398
909,2070,84.503
909,2071,84.609
909,2072,84.716
909,2073,84.824
909,2074,84.934
909,2075,85.044
909,2076,85.154
909,2077,85.263
909,2078,85.371
909,2079,85.478
909,2080,85.584
909,2081,85.69
909,2082,85.797
909,2083,85.906
909,2084,86.017
909,2085,86.13
909,2086,86.246
909,2087,86.364
909,2088,86.484
909,2089,86.606
909,2090,86.729
909,2091,86.852
909,2092,86.975
909,2093,87.097
909,2094,87.219
909,2095,87.34
909,2096,87.46
909,2097,87.578
909,2098,87.695
909,2099,87.811
910,1950,36.108
910,1951,36.331
910,1952,36.782
910,1953,37.246
910,1954,37.721
910,1955,38.208
910,1956,38.707
910,1957,39.214
910,1958,39.729
910,1959,40.245
910,1960,40.759
910,1961,41.264
910,1962,41.754
910,1963,42.224
910,1964,42.673
910,1965,43.099
910,1966,43.507
910,1967,43.901
910,1968,44.286
910,1969,44.663
910,1970,45.035
910,1971,45.406
910,1972,45.773
910,1973,46.132
910,1974,46.479
910,1975,46.804
910,1976,47.098
910,1977,47.352
910,1978,47.567
910,1979,47.744
910,1980,47.896
910,1981,48.041
910,1982,48.19
910,1983,48.346
910,1984,48.501
910,1985,48.626
910,1986,48.679
910,1987,48.638
910,1988,48.5
910,1989,48.285
910,1990,48.035
910,1991,47.805
910,1992,47.651
910,1993,47.612
910,1994,47.706
910,1995,47.924
910,1996,48.235
910,1997,48.597
910,1998,48.98
910,1999,49.385
910,2000,49.831
910,2001,50.355
910,2002,50.987
910,2003,51.739
910,2004,52.604
910,2005,53.562
910,2006,54.585
910,2007,55.631
910,2008,56.658
910,2009,57.641
910,2010,58.557
910,2011,59.399
910,2012,60.176
910,2013,60.893
910,2014,61.551
910,2015,62.145
910,2016,62.677
910,2017,63.151
910,2018,63.579
910,2019,63.969
910,2020,64.331
910,2021,64.673
910,2022,65.003
910,2023,65.328
910,2024,65.654
910,2025,65.983
910,2026,66.317
910,2027,66.651
910,2028,66.981
910,2029,67.306
910,2030,67.625
910,2031,67.938
910,2032,68.245
910,2033,68.543
910,2034,68.835
910,2035,69.117
910,2036,69.392
910,2037,69.659
910,2038,69.918
910,2039,70.171
910,2040,70.418
910,2041,70.66
910,2042,70.897
910,2043,71.129
910,2044,71.357
910,2045,71.58
910,2046,71.799
910,2047,72.013
910,2048,72.222
910,2049,72.426
910,2050,72.624
910,2051,72.818
910,2052,73.006
910,2053,73.189
910,2054,73.368
910,2055,73.543
910,2056,73.714
910,2057,73.883
910,2058,74.048
910,2059,74.211
910,2060,74.372
910,2061,74.531
910,2062,74.686
910,2063,74.84
910,2064,74.99
910,2065,75.139
910,2066,75.284
910,2067,75.427
910,2068,75.568
910,2069,75.707
910,2070,75.843
910,2071,75.978
910,2072,76.111
910,2073,76.242
910,2074,76.372
910,2075,76.501
910,2076,76.628
910,2077,76.754
910,2078,76.878
910,2079,77.001
910,2080,77.123
910,2081,77.244
910,2082,77.364
910,2083,77.484
910,2084,77.602
910,2085,77.72
910,2086,77.837
910,2087,77.954
910,2088,78.069
910,2089,78.183
910,2090,78.296
910,2091,78.409
910,2092,78.521
910,2093,78.631
910,2094,78.741
910,2095,78.85
910,2096,78.959
910,2097,79.067
910,2098,79.173
910,2099,79.28
911,1950,35.956
911,1951,36.14
911,1952,36.506
911,1953,36.867
911,1954,37.222
911,1955,37.571
911,1956,37.915
911,1957,38.254
911,1958,38.589
911,1959,38.921
911,1960,39.251
911,1961,39.58
911,1962,39.913
911,1963,40.25
911,1964,40.596
911,1965,40.956
911,1966,41.335
911,1967,41.735
911,1968,42.152
911,1969,42.581
911,1970,43.014
911,1971,43.438
911,1972,43.845
911,1973,44.228
911,1974,44.584
911,1975,44.916
911,1976,45.229
911,1977,45.532
911,1978,45.833
911,1979,46.131
911,1980,46.424
911,1981,46.708
911,1982,46.976
911,1983,47.224
911,1984,47.451
911,1985,47.66
911,1986,47.854
911,1987,48.039
911,1988,48.215
911,1989,48.378
911,1990,48.514
911,1991,48.603
911,1992,48.638
911,1993,48.626
911,1994,48.58
911,1995,48.529
911,1996,48.507
911,1997,48.545
911,1998,48.666
911,1999,48.882
911,2000,49.196
911,2001,49.602
911,2002,50.073
911,2003,50.586
911,2004,51.124
911,2005,51.675
911,2006,52.232
911,2007,52.792
911,2008,53.348
911,2009,53.892
911,2010,54.415
911,2011,54.911
911,2012,55.38
911,2013,55.824
911,2014,56.244
911,2015,56.642
911,2016,57.022
911,2017,57.39
911,2018,57.752
911,2019,58.111
911,2020,58.473
911,2021,58.838
911,2022,59.205
911,2023,59.575
911,2024,59.946
911,2025,60.318
911,2026,60.69
911,2027,61.061
911,2028,61.429
911,2029,61.793
911,2030,62.152
911,2031,62.507
911,2032,62.858
911,2033,63.204
911,2034,63.546
911,2035,63.885
911,2036,64.219
911,2037,64.548
911,2038,64.873
911,2039,65.193
911,2040,65.507
911,2041,65.815
911,2042,66.116
911,2043,66.409
911,2044,66.696
911,2045,66.976
911,2046,67.25
911,2047,67.52
911,2048,67.785
911,2049,68.048
911,2050,68.307
911,2051,68.564
911,2052,68.817
911,2053,69.068
911,2054,69.314
911,2055,69.556
911,2056,69.792
911,2057,70.022
911,2058,70.245
911,2059,70.463
911,2060,70.675
911,2061,70.883
911,2062,71.09
911,2063,71.295
911,2064,71.499
911,2065,71.703
911,2066,71.905
911,2067,72.105
911,2068,72.301
911,2069,72.494
911,2070,72.683
911,2071,72.868
911,2072,73.049
911,2073,73.226
911,2074,73.401
911,2075,73.573
911,2076,73.743
911,2077,73.911
911,2078,74.077
911,2079,74.243
911,2080,74.407
911,2081,74.569
911,2082,74.729
911,2083,74.888
911,2084,75.045
911,2085,75.203
911,2086,75.362
911,2087,75.523
911,2088,75.686
911,2089,75.851
911,2090,76.016
911,2091,76.181
911,2092,76.345
911,2093,76.504
911,2094,76.66
911,2095,76.81
911,2096,76.955
911,2097,77.095
911,2098,77.229
911,2099,77.357
912,1950,40.691
912,1951,41.111
912,1952,41.934
912,1953,42.721
912,1954,43.474
912,1955,44.191
912,1956,44.875
912,1957,45.526
912,1958,46.145
912,1959,46.738
912,1960,47.306
912,1961,47.857
912,1962,48.392
912,1963,48.918
912,1964,49.435
912,1965,49.939
912,1966,50.422
912,1967,50.881
912,1968,51.318
912,1969,51.739
912,1970,52.159
912,1971,52.591
912,1972,53.049
912,1973,53.543
912,1974,54.08
912,1975,54.662
912,1976,55.289
912,1977,55.95
912,1978,56.633
912,1979,57.329
912,1980,58.033
912,1981,58.741
912,1982,59.447
912,1983,60.143
912,1984,60.816
912,1985,61.452
912,1986,62.035
912,1987,62.562
912,1988,63.032
912,1989,63.448
912,1990,63.817
912,1991,64.153
912,1992,64.472
912,1993,64.786
912,1994,65.103
912,1995,65.423
912,1996,65.743
912,1997,66.054
912,1998,66.351
912,1999,66.635
912,2000,66.909
912,2001,67.177
912,2002,67.444
912,2003,67.714
912,2004,67.99
912,2005,68.274
912,2006,68.568
912,2007,68.868
912,2008,69.172
912,2009,69.476
912,2010,69.775
912,2011,70.064
912,2012,70.339
912,2013,70.599
912,2014,70.842
912,2015,71.069
912,2016,71.282
912,2017,71.484
912,2018,71.681
912,2019,71.875
912,2020,72.065
912,2021,72.254
912,2022,72.439
912,2023,72.622
912,2024,72.802
912,2025,72.981
912,2026,73.159
912,2027,73.337
912,2028,73.516
912,2029,73.695
912,2030,73.875
912,2031,74.055
912,2032,74.234
912,2033,74.411
912,2034,74.587
912,2035,74.762
912,2036,74.933
912,2037,75.103
912,2038,75.271
912,2039,75.437
912,2040,75.601
912,2041,75.764
912,2042,75.927
912,2043,76.088
912,2044,76.248
912,2045,76.408
912,2046,76.566
912,2047,76.724
912,2048,76.879
912,2049,77.032
912,2050,77.183
912,2051,77.331
912,2052,77.477
912,2053,77.619
912,2054,77.76
912,2055,77.898
912,2056,78.037
912,2057,78.175
912,2058,78.314
912,2059,78.454
912,2060,78.594
912,2061,78.735
912,2062,78.875
912,2063,79.015
912,2064,79.152
912,2065,79.288
912,2066,79.421
912,2067,79.553
912,2068,79.682
912,2069,79.809
912,2070,79.934
912,2071,80.058
912,2072,80.18
912,2073,80.302
912,2074,80.424
912,2075,80.546
912,2076,80.669
912,2077,80.793
912,2078,80.917
912,2079,81.043
912,2080,81.17
912,2081,81.296
912,2082,81.423
912,2083,81.549
912,2084,81.674
912,2085,81.797
912,2086,81.92
912,2087,82.042
912,2088,82.164
912,2089,82.284
912,2090,82.405
912,2091,82.524
912,2092,82.643
912,2093,82.762
912,2094,82.879
912,2095,82.997
912,2096,83.113
912,2097,83.229
912,2098,83.344
912,2099,83.459
913,1950,43.318
913,1951,43.696
913,1952,44.43
913,1953,45.12
913,1954,45.765
913,1955,46.367
913,1956,46.925
913,1957,47.442
913,1958,47.92
913,1959,48.365
913,1960,48.781
913,1961,49.176
913,1962,49.559
913,1963,49.934
913,1964,50.309
913,1965,50.685
913,1966,51.062
913,1967,51.436
913,1968,51.807
913,1969,52.174
913,1970,52.537
913,1971,52.895
913,1972,53.25
913,1973,53.607
913,1974,53.971
913,1975,54.354
913,1976,54.77
913,1977,55.224
913,1978,55.717
913,1979,56.246
913,1980,56.807
913,1981,57.394
913,1982,57.99
913,1983,58.58
913,1984,59.149
913,1985,59.693
913,1986,60.218
913,1987,60.719
913,1988,61.18
913,1989,61.574
913,1990,61.865
913,1991,62.019
913,1992,62.011
913,1993,61.823
913,1994,61.445
913,1995,60.846
913,1996,60.001
913,1997,58.938
913,1998,57.718
913,1999,56.409
913,2000,55.103
913,2001,53.895
913,2002,52.864
913,2003,52.076
913,2004,51.578
913,2005,51.421
913,2006,51.625
913,2007,52.132
913,2008,52.86
913,2009,53.742
913,2010,54.681
913,2011,55.577
913,2012,56.357
913,2013,56.976
913,2014,57.409
913,2015,57.667
913,2016,57.793
913,2017,57.871
913,2018,57.97
913,2019,58.119
913,2020,58.336
913,2021,58.619
913,2022,58.944
913,2023,59.288
913,2024,59.648
913,2025,60.019
913,2026,60.396
913,2027,60.78
913,2028,61.166
913,2029,61.553
913,2030,61.937
913,2031,62.318
913,2032,62.696
913,2033,63.072
913,2034,63.446
913,2035,63.818
913,2036,64.188
913,2037,64.557
913,2038,64.925
913,2039,65.292
913,2040,65.657
913,2041,66.021
913,2042,66.382
913,2043,66.74
913,2044,67.091
913,2045,67.433
913,2046,67.762
913,2047,68.077
913,2048,68.375
913,2049,68.657
913,2050,68.92
913,2051,69.166
913,2052,69.397
913,2053,69.615
913,2054,69.824
913,2055,70.027
913,2056,70.226
913,2057,70.423
913,2058,70.621
913,2059,70.821
913,2060,71.023
913,2061,71.229
913,2062,71.436
913,2063,71.643
913,2064,71.849
913,2065,72.054
913,2066,72.259
913,2067,72.462
913,2068,72.664
913,2069,72.864
913,2070,73.063
913,2071,73.259
913,2072,73.454
913,2073,73.646
913,2074,73.837
913,2075,74.025
913,2076,74.21
913,2077,74.392
913,2078,74.57
913,2079,74.746
913,2080,74.919
913,2081,75.089
913,2082,75.257
913,2083,75.423
913,2084,75.587
913,2085,75.751
913,2086,75.913
913,2087,76.073
913,2088,76.232
913,2089,76.389
913,2090,76.545
913,2091,76.698
913,2092,76.85
913,2093,77.001
913,2094,77.149
913,2095,77.295
913,2096,77.44
913,2097,77.583
913,2098,77.723
913,2099,77.862
914,1950,32.961
914,1951,33.139
914,1952,33.5
914,1953,33.872
914,1954,34.254
914,1955,34.645
914,1956,35.046
914,1957,35.456
914,1958,35.871
914,1959,36.289
914,1960,36.706
914,1961,37.117
914,1962,37.521
914,1963,37.915
914,1964,38.301
914,1965,38.684
914,1966,39.069
914,1967,39.463
914,1968,39.873
914,1969,40.301
914,1970,40.75
914,1971,41.223
914,1972,41.716
914,1973,42.223
914,1974,42.741
914,1975,43.266
914,1976,43.797
914,1977,44.331
914,1978,44.857
914,1979,45.367
914,1980,45.846
914,1981,46.283
914,1982,46.671
914,1983,47.007
914,1984,47.289
914,1985,47.519
914,1986,47.703
914,1987,47.851
914,1988,47.975
914,1989,48.081
914,1990,48.17
914,1991,48.238
914,1992,48.285
914,1993,48.315
914,1994,48.337
914,1995,48.36
914,1996,48.389
914,1997,48.435
914,1998,48.512
914,1999,48.633
914,2000,48.82
914,2001,49.094
914,2002,49.459
914,2003,49.908
914,2004,50.432
914,2005,51.012
914,2006,51.627
914,2007,52.246
914,2008,52.845
914,2009,53.408
914,2010,53.921
914,2011,54.38
914,2012,54.797
914,2013,55.182
914,2014,55.539
914,2015,55.874
914,2016,56.195
914,2017,56.508
914,2018,56.82
914,2019,57.133
914,2020,57.451
914,2021,57.773
914,2022,58.095
914,2023,58.414
914,2024,58.731
914,2025,59.045
914,2026,59.355
914,2027,59.663
914,2028,59.968
914,2029,60.271
914,2030,60.573
914,2031,60.874
914,2032,61.174
914,2033,61.473
914,2034,61.771
914,2035,62.067
914,2036,62.36
914,2037,62.65
914,2038,62.935
914,2039,63.216
914,2040,63.492
914,2041,63.764
914,2042,64.032
914,2043,64.297
914,2044,64.56
914,2045,64.82
914,2046,65.079
914,2047,65.337
914,2048,65.593
914,2049,65.847
914,2050,66.101
914,2051,66.352
914,2052,66.601
914,2053,66.848
914,2054,67.091
914,2055,67.33
914,2056,67.565
914,2057,67.795
914,2058,68.022
914,2059,68.244
914,2060,68.462
914,2061,68.678
914,2062,68.891
914,2063,69.104
914,2064,69.315
914,2065,69.525
914,2066,69.734
914,2067,69.942
914,2068,70.147
914,2069,70.35
914,2070,70.551
914,2071,70.75
914,2072,70.947
914,2073,71.143
914,2074,71.336
914,2075,71.527
914,2076,71.717
914,2077,71.903
914,2078,72.088
914,2079,72.27
914,2080,72.451
914,2081,72.631
914,2082,72.81
914,2083,72.99
914,2084,73.169
914,2085,73.347
914,2086,73.522
914,2087,73.695
914,2088,73.863
914,2089,74.028
914,2090,74.192
914,2091,74.354
914,2092,74.517
914,2093,74.681
914,2094,74.849
914,2095,75.019
914,2096,75.193
914,2097,75.371
914,2098,75.553
914,2099,75.739
915,1950,50.733
915,1951,51.062
915,1952,51.719
915,1953,52.372
915,1954,53.023
915,1955,53.671
915,1956,54.316
915,1957,54.958
915,1958,55.595
915,1959,56.227
915,1960,56.851
915,1961,57.465
915,1962,58.067
915,1963,58.654
915,1964,59.221
915,1965,59.766
915,1966,60.287
915,1967,60.784
915,1968,61.256
915,1969,61.702
915,1970,62.121
915,1971,62.512
915,1972,62.876
915,1973,63.215
915,1974,63.531
915,1975,63.823
915,1976,64.093
915,1977,64.341
915,1978,64.572
915,1979,64.792
915,1980,65.007
915,1981,65.227
915,1982,65.455
915,1983,65.693
915,1984,65.94
915,1985,66.192
915,1986,66.439
915,1987,66.673
915,1988,66.89
915,1989,67.09
915,1990,67.278
915,1991,67.463
915,1992,67.653
915,1993,67.856
915,1994,68.073
915,1995,68.301
915,1996,68.534
915,1997,68.766
915,1998,68.991
915,1999,69.209
915,2000,69.425
915,2001,69.644
915,2002,69.873
915,2003,70.114
915,2004,70.368
915,2005,70.631
915,2006,70.897
915,2007,71.161
915,2008,71.417
915,2009,71.661
915,2010,71.894
915,2011,72.116
915,2012,72.33
915,2013,72.539
915,2014,72.746
915,2015,72.95
915,2016,73.154
915,2017,73.357
915,2018,73.56
915,2019,73.762
915,2020,73.964
915,2021,74.164
915,2022,74.363
915,2023,74.56
915,2024,74.755
915,2025,74.947
915,2026,75.136
915,2027,75.324
915,2028,75.511
915,2029,75.695
915,2030,75.879
915,2031,76.06
915,2032,76.239
915,2033,76.416
915,2034,76.59
915,2035,76.762
915,2036,76.932
915,2037,77.099
915,2038,77.263
915,2039,77.425
915,2040,77.582
915,2041,77.736
915,2042,77.885
915,2043,78.03
915,2044,78.17
915,2045,78.307
915,2046,78.44
915,2047,78.571
