country_code,year,total_population_annual_doubling_time
262,1968,10.531
262,1969,10.817
262,1970,11.347
262,1971,12.005
262,1972,11.773
262,1973,10.253
262,1974,8.525
262,1975,7.215
262,1976,6.484
262,1977,6.452
262,1978,7.235
262,1979,9.095
262,1980,12.811
262,1981,19.986
262,1982,29.188
262,1983,27.563
262,1984,18.507
262,1985,12.748
262,1986,10.131
262,1987,9.337
262,1988,9.867
262,1989,11.824
262,1990,15.618
262,1991,21.758
262,1992,30.355
262,1993,38.791
262,1994,41.224
262,1995,39.315
262,1996,37.991
262,1997,37.939
262,1998,38.697
262,1999,40.514
262,2000,42.726
262,2001,44.437
262,2002,45.783
262,2003,47.272
262,2004,48.917
262,2005,50.659
262,2006,52.314
262,2007,53.531
262,2008,53.994
262,2009,53.726
262,2010,53.07
262,2011,52.414
262,2012,51.982
262,2013,51.874
262,2014,52.114
262,2015,52.544
262,2016,53.019
262,2017,53.572
262,2018,54.287
262,2019,55.178
262,2020,56.213
262,2021,57.387
262,2022,58.754
262,2023,60.38
262,2024,62.291
262,2025,64.453
262,2026,66.816
262,2027,69.363
262,2028,72.1
262,2029,75.032
262,2030,78.191
262,2031,81.594
262,2032,85.177
262,2033,88.829
262,2034,92.519
262,2035,96.337
262,2036,100.391
262,2037,104.677
262,2038,109.154
262,2039,113.832
262,2040,118.748
262,2041,124.005
262,2042,129.706
262,2043,136.006
262,2044,143.021
262,2045,150.796
262,2046,159.407
262,2047,168.914
262,2048,179.451
262,2049,191.224
262,2050,204.549
262,2051,219.793
262,2052,237.724
262,2053,259.491
262,2054,286.252
262,2055,319.455
262,2056,361.065
262,2057,414.886
262,2058,487.846
262,2059,591.615
262,2060,749.743
262,2061,1017.872
262,2062,1563.637
262,2063,3249.091
262,2064,-73182.751
262,2065,-3082.436
262,2066,-1606.936
262,2067,-1103.396
262,2068,-850.818
262,2069,-700.107
262,2070,-600.021
262,2071,-528.557
262,2072,-477.503
262,2073,-441.846
262,2074,-416.456
262,2075,-397.387
262,2076,-381.736
262,2077,-367.848
262,2078,-355.018
262,2079,-343.128
262,2080,-332.348
262,2081,-322.606
262,2082,-313.903
262,2083,-305.89
262,2084,-298.064
262,2085,-290.735
262,2086,-284.008
262,2087,-277.113
262,2088,-269.866
262,2089,-262.382
262,2090,-254.885
262,2091,-247.865
262,2092,-241.497
262,2093,-235.746
262,2094,-230.653
262,2095,-226.087
262,2096,-221.817
262,2097,-217.79
262,2098,-213.871
262,2099,-209.944
266,1950,128.297
266,1951,149.441
266,1952,196.271
266,1953,217.326
266,1954,200.742
266,1955,166.815
266,1956,135.05
266,1957,111.099
266,1958,94.276
266,1959,82.461
266,1960,73.541
266,1961,65.871
266,1962,58.473
266,1963,51.218
266,1964,44.754
266,1965,39.377
266,1966,35.319
266,1967,32.947
266,1968,32.303
266,1969,33.05
266,1970,34.619
266,1971,36.242
266,1972,37.13
266,1973,36.746
266,1974,35.195
266,1975,33.292
266,1976,31.675
266,1977,30.41
266,1978,29.413
266,1979,28.66
266,1980,28.05
266,1981,27.499
266,1982,26.975
266,1983,26.477
266,1984,26.016
266,1985,25.608
266,1986,25.283
266,1987,25.103
266,1988,25.111
266,1989,25.289
266,1990,25.58
266,1991,25.914
266,1992,26.224
266,1993,26.464
266,1994,26.64
266,1995,26.775
266,1996,26.932
266,1997,27.227
266,1998,27.759
266,1999,28.519
266,2000,29.416
266,2001,30.306
266,2002,30.993
266,2003,31.326
266,2004,31.304
266,2005,31.114
266,2006,30.945
266,2007,30.82
266,2008,30.714
266,2009,30.647
266,2010,30.597
266,2011,30.562
266,2012,30.62
266,2013,30.84
266,2014,31.217
266,2015,31.689
266,2016,32.184
266,2017,32.667
266,2018,33.126
266,2019,33.554
266,2020,33.977
266,2021,34.419
266,2022,34.88
266,2023,35.347
266,2024,35.822
266,2025,36.304
266,2026,36.794
266,2027,37.288
266,2028,37.779
266,2029,38.27
266,2030,38.766
266,2031,39.274
266,2032,39.795
266,2033,40.331
266,2034,40.881
266,2035,41.448
266,2036,42.033
266,2037,42.643
266,2038,43.281
266,2039,43.951
266,2040,44.652
266,2041,45.381
266,2042,46.136
266,2043,46.916
266,2044,47.727
266,2045,48.57
266,2046,49.452
266,2047,50.381
266,2048,51.363
266,2049,52.401
266,2050,53.491
266,2051,54.63
266,2052,55.839
266,2053,57.138
266,2054,58.531
266,2055,60.01
266,2056,61.556
266,2057,63.151
266,2058,64.782
266,2059,66.447
266,2060,68.16
266,2061,69.946
266,2062,71.808
266,2063,73.745
266,2064,75.765
266,2065,77.872
266,2066,80.064
266,2067,82.343
266,2068,84.707
266,2069,87.159
266,2070,89.711
266,2071,92.381
266,2072,95.2
266,2073,98.191
266,2074,101.378
266,2075,104.761
266,2076,108.33
266,2077,112.083
266,2078,116.021
266,2079,120.157
266,2080,124.525
266,2081,129.165
266,2082,134.117
266,2083,139.429
266,2084,145.136
266,2085,151.258
266,2086,157.84
266,2087,164.945
266,2088,172.645
266,2089,181.019
266,2090,190.144
266,2091,200.098
266,2092,210.947
266,2093,222.803
266,2094,235.824
266,2095,250.153
266,2096,266.0
266,2097,283.621
266,2098,303.348
266,2099,325.569
268,1950,42.72
268,1951,41.668
268,1952,40.307
268,1953,40.03
268,1954,40.458
268,1955,41.306
268,1956,42.314
268,1957,43.224
268,1958,43.823
268,1959,44.042
268,1960,44.06
268,1961,44.267
268,1962,45.189
268,1963,47.364
268,1964,51.05
268,1965,56.198
268,1966,62.374
268,1967,68.596
268,1968,73.477
268,1969,76.181
268,1970,77.319
268,1971,78.237
268,1972,80.052
268,1973,83.562
268,1974,89.125
268,1975,96.644
268,1976,104.929
268,1977,110.304
268,1978,108.939
268,1979,101.648
268,1980,94.355
268,1981,90.16
268,1982,86.797
268,1983,82.312
268,1984,77.919
268,1985,72.812
268,1986,68.767
268,1987,73.475
268,1988,105.13
268,1989,407.657
268,1990,-156.66
268,1991,-65.308
268,1992,-44.663
268,1993,-38.4
268,1994,-38.515
268,1995,-42.27
268,1996,-47.464
268,1997,-52.608
268,1998,-56.351
268,1999,-57.203
268,2000,-56.725
268,2001,-57.121
268,2002,-58.478
268,2003,-60.194
268,2004,-62.288
268,2005,-65.149
268,2006,-68.71
268,2007,-70.788
268,2008,-68.956
268,2009,-63.937
268,2010,-57.618
268,2011,-52.283
268,2012,-50.48
268,2013,-54.397
268,2014,-67.565
268,2015,-101.016
268,2016,-202.565
268,2017,-903.757
268,2018,1298.007
268,2019,1646.552
268,2020,-1470.613
268,2021,-492.184
268,2022,-324.422
268,2023,-265.7
268,2024,-249.948
268,2025,-245.335
268,2026,-232.731
268,2027,-214.902
268,2028,-198.336
268,2029,-183.227
268,2030,-169.934
268,2031,-158.749
268,2032,-149.938
268,2033,-143.51
268,2034,-139.07
268,2035,-135.7
268,2036,-132.773
268,2037,-130.616
268,2038,-129.646
268,2039,-129.71
268,2040,-130.459
268,2041,-131.39
268,2042,-131.88
268,2043,-131.42
268,2044,-129.904
268,2045,-127.866
268,2046,-125.777
268,2047,-123.442
268,2048,-120.573
268,2049,-117.272
268,2050,-113.787
268,2051,-110.352
268,2052,-107.097
268,2053,-104.072
268,2054,-101.3
268,2055,-98.728
268,2056,-96.299
268,2057,-94.035
268,2058,-91.964
268,2059,-90.094
268,2060,-88.405
268,2061,-86.904
268,2062,-85.655
268,2063,-84.724
268,2064,-84.112
268,2065,-83.725
268,2066,-83.495
268,2067,-83.479
268,2068,-83.754
268,2069,-84.314
268,2070,-85.108
268,2071,-86.062
268,2072,-87.107
268,2073,-88.187
268,2074,-89.276
268,2075,-90.418
268,2076,-91.67
268,2077,-92.994
268,2078,-94.332
268,2079,-95.674
268,2080,-97.032
268,2081,-98.417
268,2082,-99.835
268,2083,-101.281
268,2084,-102.739
268,2085,-104.195
268,2086,-105.62
268,2087,-106.989
268,2088,-108.282
268,2089,-109.463
268,2090,-110.531
268,2091,-111.475
268,2092,-112.286
268,2093,-112.943
268,2094,-113.426
268,2095,-113.718
268,2096,-113.78
268,2097,-113.6
268,2098,-113.157
268,2099,-112.43
270,1950,139.99
270,1951,70.371
270,1952,35.75
270,1953,24.754
270,1954,19.828
270,1955,17.457
270,1956,16.546
270,1957,16.741
270,1958,18.069
270,1959,20.853
270,1960,25.718
270,1961,33.393
270,1962,43.033
270,1963,48.906
270,1964,46.418
270,1965,40.819
270,1966,36.595
270,1967,33.346
270,1968,30.35
270,1969,27.778
270,1970,25.454
270,1971,23.437
270,1972,22.19
270,1973,21.925
270,1974,22.445
270,1975,23.368
270,1976,24.175
270,1977,24.354
270,1978,23.637
270,1979,22.227
270,1980,20.835
270,1981,19.8
270,1982,18.816
270,1983,17.672
270,1984,16.539
270,1985,15.521
270,1986,14.77
270,1987,14.581
270,1988,15.158
270,1989,16.53
270,1990,18.558
270,1991,20.895
270,1992,23.07
270,1993,24.545
270,1994,25.017
270,1995,24.957
270,1996,24.891
270,1997,24.738
270,1998,24.306
270,1999,23.685
270,2000,22.979
270,2001,22.302
270,2002,21.788
270,2003,21.51
270,2004,21.44
270,2005,21.475
270,2006,21.514
270,2007,21.515
270,2008,21.471
270,2009,21.388
270,2010,21.303
270,2011,21.254
270,2012,21.273
270,2013,21.374
270,2014,21.549
270,2015,21.769
270,2016,22.0
270,2017,22.222
270,2018,22.43
270,2019,22.621
270,2020,22.81
270,2021,23.013
270,2022,23.232
270,2023,23.464
270,2024,23.708
270,2025,23.965
270,2026,24.231
270,2027,24.505
270,2028,24.785
270,2029,25.07
270,2030,25.366
270,2031,25.676
270,2032,26.0
270,2033,26.343
270,2034,26.704
270,2035,27.082
270,2036,27.476
270,2037,27.887
270,2038,28.317
270,2039,28.766
270,2040,29.233
270,2041,29.719
270,2042,30.229
270,2043,30.771
270,2044,31.345
270,2045,31.945
270,2046,32.565
270,2047,33.2
270,2048,33.849
270,2049,34.51
270,2050,35.188
270,2051,35.887
270,2052,36.606
270,2053,37.345
270,2054,38.104
270,2055,38.884
270,2056,39.687
270,2057,40.514
270,2058,41.37
270,2059,42.256
270,2060,43.172
270,2061,44.115
270,2062,45.082
270,2063,46.07
270,2064,47.08
270,2065,48.119
270,2066,49.195
270,2067,50.309
270,2068,51.458
270,2069,52.646
270,2070,53.877
270,2071,55.156
270,2072,56.506
270,2073,57.947
270,2074,59.487
270,2075,61.119
270,2076,62.83
270,2077,64.605
270,2078,66.437
270,2079,68.325
270,2080,70.287
270,2081,72.349
270,2082,74.536
270,2083,76.871
270,2084,79.371
270,2085,82.025
270,2086,84.819
270,2087,87.768
270,2088,90.891
270,2089,94.196
270,2090,97.686
270,2091,101.362
270,2092,105.221
270,2093,109.264
270,2094,113.488
270,2095,117.894
270,2096,122.481
270,2097,127.242
270,2098,132.169
270,2099,137.253
275,1950,-78.689
275,1951,-184559.844
275,1952,51.824
275,1953,35.831
275,1954,34.42
275,1955,38.327
275,1956,45.209
275,1957,50.772
275,1958,48.338
275,1959,39.114
275,1960,30.513
275,1961,25.641
275,1962,24.904
275,1963,30.015
275,1964,51.22
275,1965,618.188
275,1966,-62.088
275,1967,-36.97
275,1968,-39.414
275,1969,-95.926
275,1970,81.21
275,1971,28.82
275,1972,19.829
275,1973,17.711
275,1974,18.684
275,1975,21.443
275,1976,24.601
275,1977,26.988
275,1978,27.823
275,1979,26.798
275,1980,25.128
275,1981,23.815
275,1982,22.901
275,1983,22.217
275,1984,21.715
275,1985,21.329
275,1986,20.931
275,1987,20.274
275,1988,19.257
275,1989,18.065
275,1990,17.034
275,1991,16.325
275,1992,15.841
275,1993,15.484
275,1994,15.272
275,1995,15.102
275,1996,15.008
275,1997,15.406
275,1998,16.738
275,1999,19.297
275,2000,23.403
275,2001,29.13
275,2002,35.098
275,2003,37.831
275,2004,35.754
275,2005,31.961
275,2006,29.006
275,2007,27.117
275,2008,26.041
275,2009,25.644
275,2010,25.511
275,2011,25.313
275,2012,25.122
275,2013,25.082
275,2014,25.175
275,2015,25.362
275,2016,25.602
275,2017,25.873
275,2018,26.165
275,2019,26.475
275,2020,26.809
275,2021,27.18
275,2022,27.599
275,2023,28.071
275,2024,28.594
275,2025,29.154
275,2026,29.733
275,2027,30.315
275,2028,30.89
275,2029,31.452
275,2030,32.014
275,2031,32.586
275,2032,33.158
275,2033,33.715
275,2034,34.259
275,2035,34.799
275,2036,35.345
275,2037,35.896
275,2038,36.451
275,2039,37.01
275,2040,37.578
275,2041,38.157
275,2042,38.758
275,2043,39.386
275,2044,40.046
275,2045,40.732
275,2046,41.439
275,2047,42.172
275,2048,42.939
275,2049,43.741
275,2050,44.576
275,2051,45.44
275,2052,46.333
275,2053,47.255
275,2054,48.206
275,2055,49.188
275,2056,50.204
275,2057,51.259
275,2058,52.355
275,2059,53.493
275,2060,54.673
275,2061,55.894
275,2062,57.153
275,2063,58.451
275,2064,59.787
275,2065,61.167
275,2066,62.595
275,2067,64.07
275,2068,65.593
275,2069,67.166
275,2070,68.791
275,2071,70.473
275,2072,72.22
275,2073,74.04
275,2074,75.936
275,2075,77.909
275,2076,79.958
275,2077,82.077
275,2078,84.26
275,2079,86.512
275,2080,88.848
275,2081,91.284
275,2082,93.819
275,2083,96.449
275,2084,99.182
275,2085,102.025
275,2086,105.001
275,2087,108.167
275,2088,111.589
275,2089,115.295
275,2090,119.264
275,2091,123.46
275,2092,127.851
275,2093,132.422
275,2094,137.177
275,2095,142.144
275,2096,147.366
275,2097,152.893
275,2098,158.793
275,2099,165.149
276,1950,148.989
276,1951,152.993
276,1952,160.277
276,1953,164.981
276,1954,166.015
276,1955,162.646
276,1956,154.859
276,1957,143.572
276,1958,130.364
276,1959,117.109
276,1960,105.466
276,1961,96.504
276,1962,90.78
276,1963,88.484
276,1964,89.317
276,1965,91.815
276,1966,95.075
276,1967,101.483
276,1968,115.458
276,1969,143.083
276,1970,198.647
276,1971,326.448
276,1972,736.263
276,1973,7892.874
276,1974,-1664.224
276,1975,-996.252
276,1976,-764.076
276,1977,-612.325
276,1978,-494.77
276,1979,-406.22
276,1980,-344.307
276,1981,-311.399
276,1982,-324.064
276,1983,-438.57
276,1984,-1230.478
276,1985,1023.808
276,1986,365.995
276,1987,227.35
276,1988,166.654
276,1989,134.224
276,1990,113.024
276,1991,98.624
276,1992,93.111
276,1993,98.856
276,1994,120.065
276,1995,170.239
276,1996,297.7
276,1997,814.805
276,1998,-4058.718
276,1999,-994.329
276,2000,-725.87
276,2001,-578.267
276,2002,-471.941
276,2003,-400.884
276,2004,-349.744
276,2005,-311.197
276,2006,-286.423
276,2007,-287.429
276,2008,-334.068
276,2009,-484.247
276,2010,-1174.049
276,2011,2615.467
276,2012,790.321
276,2013,663.554
276,2014,911.064
276,2015,3098.575
276,2016,-2133.148
276,2017,-919.871
276,2018,-693.419
276,2019,-661.576
276,2020,-692.282
276,2021,-708.421
276,2022,-688.324
276,2023,-641.768
276,2024,-576.734
276,2025,-514.714
276,2026,-466.5
276,2027,-429.129
276,2028,-398.578
276,2029,-373.434
276,2030,-351.725
276,2031,-332.118
276,2032,-314.452
276,2033,-298.736
276,2034,-284.668
276,2035,-271.961
276,2036,-260.38
276,2037,-249.759
276,2038,-239.971
276,2039,-230.92
276,2040,-222.624
276,2041,-215.026
276,2042,-207.856
276,2043,-200.908
276,2044,-194.22
276,2045,-188.011
276,2046,-182.449
276,2047,-177.489
276,2048,-173.055
276,2049,-169.157
276,2050,-165.73
276,2051,-162.796
276,2052,-160.612
276,2053,-159.409
276,2054,-159.169
276,2055,-159.621
276,2056,-160.5
276,2057,-161.832
276,2058,-163.723
276,2059,-166.167
276,2060,-169.058
276,2061,-172.328
276,2062,-176.13
276,2063,-180.648
276,2064,-185.861
276,2065,-191.678
276,2066,-197.807
276,2067,-203.515
276,2068,-208.004
276,2069,-210.98
276,2070,-213.079
276,2071,-214.95
276,2072,-216.137
276,2073,-215.994
276,2074,-214.665
276,2075,-212.621
276,2076,-210.511
276,2077,-209.062
276,2078,-208.829
276,2079,-209.942
276,2080,-211.84
276,2081,-214.0
276,2082,-216.793
276,2083,-220.807
276,2084,-226.112
276,2085,-232.471
276,2086,-239.518
276,2087,-247.023
276,2088,-254.821
276,2089,-262.754
276,2090,-270.839
276,2091,-279.132
276,2092,-287.632
276,2093,-296.226
276,2094,-304.65
276,2095,-312.496
276,2096,-319.25
276,2097,-324.322
276,2098,-327.104
276,2099,-327.048
288,1950,39.778
288,1951,33.516
288,1952,26.639
288,1953,23.676
288,1954,22.377
288,1955,21.915
288,1956,21.868
288,1957,21.968
288,1958,22.028
288,1959,21.978
288,1960,21.896
288,1961,21.975
288,1962,22.474
288,1963,23.646
288,1964,25.556
288,1965,28.263
288,1966,31.502
288,1967,33.835
288,1968,33.551
288,1969,31.002
288,1970,27.765
288,1971,25.179
288,1972,24.092
288,1973,24.87
288,1974,27.619
288,1975,32.45
288,1976,38.709
288,1977,42.667
288,1978,39.833
288,1979,32.763
288,1980,26.491
288,1981,22.512
288,1982,20.508
288,1983,20.035
288,1984,20.768
288,1985,22.213
288,1986,23.756
288,1987,24.953
288,1988,25.534
288,1989,25.445
288,1990,25.038
288,1991,24.735
288,1992,24.809
288,1993,25.402
288,1994,26.517
288,1995,27.982
288,1996,29.459
288,1997,30.448
288,1998,30.541
288,1999,29.789
288,2000,28.714
288,2001,27.782
288,2002,27.128
288,2003,26.756
288,2004,26.652
288,2005,26.682
288,2006,26.731
288,2007,26.831
288,2008,27.039
288,2009,27.352
288,2010,27.736
288,2011,28.166
288,2012,28.649
288,2013,29.199
288,2014,29.811
288,2015,30.472
288,2016,31.164
288,2017,31.856
288,2018,32.523
288,2019,33.156
288,2020,33.773
288,2021,34.398
288,2022,35.027
288,2023,35.654
288,2024,36.276
288,2025,36.893
288,2026,37.503
288,2027,38.093
288,2028,38.651
288,2029,39.176
288,2030,39.684
288,2031,40.19
288,2032,40.691
288,2033,41.181
288,2034,41.664
288,2035,42.149
288,2036,42.647
288,2037,43.169
288,2038,43.726
288,2039,44.323
288,2040,44.953
288,2041,45.613
288,2042,46.319
288,2043,47.092
288,2044,47.934
288,2045,48.831
288,2046,49.77
288,2047,50.757
288,2048,51.803
288,2049,52.908
288,2050,54.064
288,2051,55.263
288,2052,56.499
288,2053,57.77
288,2054,59.072
288,2055,60.409
288,2056,61.781
288,2057,63.159
288,2058,64.516
288,2059,65.846
288,2060,67.174
288,2061,68.527
288,2062,69.903
288,2063,71.288
288,2064,72.688
288,2065,74.112
288,2066,75.578
288,2067,77.107
288,2068,78.721
288,2069,80.433
288,2070,82.234
288,2071,84.116
288,2072,86.102
288,2073,88.225
288,2074,90.494
288,2075,92.905
288,2076,95.448
288,2077,98.136
288,2078,100.989
288,2079,104.017
288,2080,107.215
288,2081,110.584
288,2082,114.158
288,2083,117.976
288,2084,122.048
288,2085,126.376
288,2086,130.932
288,2087,135.629
288,2088,140.375
288,2089,145.138
288,2090,149.973
288,2091,154.969
288,2092,160.203
288,2093,165.725
288,2094,171.538
288,2095,177.607
288,2096,183.866
288,2097,190.22
288,2098,196.549
288,2099,202.706
296,1950,40.048
296,1951,37.848
296,1952,34.542
296,1953,32.478
296,1954,31.15
296,1955,30.281
296,1956,29.662
296,1957,29.185
296,1958,28.83
296,1959,28.496
296,1960,28.247
296,1961,28.196
296,1962,28.44
296,1963,29.117
296,1964,30.219
296,1965,31.602
296,1966,33.132
296,1967,34.815
296,1968,36.734
296,1969,38.896
296,1970,41.304
296,1971,43.9
296,1972,46.188
296,1973,47.661
296,1974,48.204
296,1975,47.867
296,1976,47.154
296,1977,46.773
296,1978,47.185
296,1979,48.386
296,1980,50.512
296,1981,52.821
296,1982,52.056
296,1983,46.338
296,1984,38.809
296,1985,32.318
296,1986,27.939
296,1987,26.023
296,1988,26.581
296,1989,29.656
296,1990,35.34
296,1991,43.189
296,1992,51.168
296,1993,55.218
296,1994,53.046
296,1995,48.291
296,1996,44.438
296,1997,41.984
296,1998,40.692
296,1999,40.36
296,2000,40.502
296,2001,40.53
296,2002,39.919
296,2003,38.504
296,2004,36.543
296,2005,34.504
296,2006,32.84
296,2007,31.948
296,2008,32.059
296,2009,33.095
296,2010,34.725
296,2011,36.515
296,2012,38.065
296,2013,39.08
296,2014,39.481
296,2015,39.608
296,2016,39.828
296,2017,40.22
296,2018,40.792
296,2019,41.556
296,2020,42.406
296,2021,43.271
296,2022,44.206
296,2023,45.272
296,2024,46.47
296,2025,47.761
296,2026,49.076
296,2027,50.43
296,2028,51.853
296,2029,53.264
296,2030,54.689
296,2031,56.129
296,2032,57.387
296,2033,58.313
296,2034,58.906
296,2035,59.297
296,2036,59.619
296,2037,59.891
296,2038,60.015
296,2039,60.012
296,2040,59.968
296,2041,59.933
296,2042,60.017
296,2043,60.374
296,2044,60.987
296,2045,61.745
296,2046,62.602
296,2047,63.529
296,2048,64.529
296,2049,65.658
296,2050,66.887
296,2051,68.205
296,2052,69.675
296,2053,71.291
296,2054,73.105
296,2055,75.052
296,2056,77.1
296,2057,79.235
296,2058,81.437
296,2059,83.711
296,2060,86.06
296,2061,88.434
296,2062,90.709
296,2063,92.867
296,2064,94.731
296,2065,96.435
296,2066,98.135
296,2067,99.62
296,2068,100.875
296,2069,101.854
296,2070,102.583
296,2071,103.349
296,2072,104.262
296,2073,105.251
296,2074,106.432
296,2075,107.814
296,2076,109.249
296,2077,110.939
296,2078,113.026
296,2079,115.373
296,2080,118.001
296,2081,120.988
296,2082,124.226
296,2083,127.896
296,2084,132.168
296,2085,136.782
296,2086,141.781
296,2087,147.216
296,2088,153.002
296,2089,159.333
296,2090,166.037
296,2091,172.964
296,2092,180.207
296,2093,187.459
296,2094,194.431
296,2095,201.252
296,2096,207.717
296,2097,213.45
296,2098,218.17
296,2099,221.885
300,1950,76.049
300,1951,75.6
300,1952,74.104
300,1953,71.906
300,1954,69.844
300,1955,68.582
300,1956,68.684
300,1957,70.718
300,1958,75.447
300,1959,83.873
300,1960,97.044
300,1961,115.142
300,1962,134.62
300,1963,146.147
300,1964,144.231
300,1965,133.916
300,1966,123.394
300,1967,117.597
300,1968,118.412
300,1969,125.647
300,1970,140.0
300,1971,157.882
300,1972,157.597
300,1973,127.568
300,1974,93.461
300,1975,69.77
300,1976,56.162
300,1977,50.211
300,1978,50.453
300,1979,56.768
