country_code,year,rate_of_natural_increase,variant
108,2001,28.51,Estimates
108,2002,28.71,Estimates
108,2003,29.026,Estimates
108,2004,29.442,Estimates
108,2005,29.934,Estimates
108,2006,30.466,Estimates
108,2007,30.993,Estimates
108,2008,31.475,Estimates
108,2009,31.881,Estimates
108,2010,32.194,Estimates
108,2011,32.407,Estimates
108,2012,32.534,Estimates
108,2013,32.585,Estimates
108,2014,32.554,Estimates
108,2015,32.431,Estimates
174,1950,18.486,Estimates
174,1951,19.012,Estimates
174,1952,20.02,Estimates
174,1953,20.94,Estimates
174,1954,21.772,Estimates
174,1955,22.518,Estimates
174,1956,23.177,Estimates
174,1957,23.749,Estimates
174,1958,24.239,Estimates
174,1959,24.649,Estimates
174,1960,24.986,Estimates
174,1961,25.259,Estimates
174,1962,25.477,Estimates
174,1963,25.656,Estimates
174,1964,25.811,Estimates
174,1965,25.954,Estimates
174,1966,26.094,Estimates
174,1967,26.238,Estimates
174,1968,26.395,Estimates
174,1969,26.577,Estimates
174,1970,26.798,Estimates
174,1971,27.07,Estimates
174,1972,27.391,Estimates
174,1973,27.76,Estimates
174,1974,28.173,Estimates
174,1975,28.632,Estimates
174,1976,29.138,Estimates
174,1977,29.677,Estimates
174,1978,30.228,Estimates
174,1979,30.768,Estimates
174,1980,31.268,Estimates
174,1981,31.702,Estimates
174,1982,32.052,Estimates
174,1983,32.304,Estimates
174,1984,32.446,Estimates
174,1985,32.47,Estimates
174,1986,32.372,Estimates
174,1987,32.172,Estimates
174,1988,31.894,Estimates
174,1989,31.557,Estimates
174,1990,31.186,Estimates
174,1991,30.802,Estimates
174,1992,30.424,Estimates
174,1993,30.065,Estimates
174,1994,29.739,Estimates
174,1995,29.446,Estimates
174,1996,29.184,Estimates
174,1997,28.937,Estimates
174,1998,28.696,Estimates
174,1999,28.462,Estimates
174,2000,28.241,Estimates
174,2001,28.04,Estimates
174,2002,27.865,Estimates
174,2003,27.719,Estimates
174,2004,27.602,Estimates
174,2005,27.51,Estimates
174,2006,27.444,Estimates
174,2007,27.392,Estimates
174,2008,27.343,Estimates
174,2009,27.283,Estimates
174,2010,27.197,Estimates
174,2011,27.069,Estimates
174,2012,26.892,Estimates
174,2013,26.663,Estimates
174,2014,26.383,Estimates
174,2015,26.053,Estimates
262,1950,18.587,Estimates
262,1951,18.952,Estimates
262,1952,19.68,Estimates
262,1953,20.408,Estimates
262,1954,21.136,Estimates
262,1955,21.864,Estimates
262,1956,22.589,Estimates
262,1957,23.308,Estimates
262,1958,24.016,Estimates
262,1959,24.702,Estimates
262,1960,25.355,Estimates
262,1961,25.965,Estimates
262,1962,26.521,Estimates
262,1963,27.019,Estimates
262,1964,27.463,Estimates
262,1965,27.872,Estimates
262,1966,28.272,Estimates
262,1967,28.682,Estimates
262,1968,29.107,Estimates
262,1969,29.537,Estimates
262,1970,29.946,Estimates
262,1971,30.3,Estimates
262,1972,30.564,Estimates
262,1973,30.713,Estimates
262,1974,30.74,Estimates
262,1975,30.63,Estimates
262,1976,30.377,Estimates
262,1977,30.013,Estimates
262,1978,29.58,Estimates
262,1979,29.12,Estimates
262,1980,28.703,Estimates
262,1981,28.404,Estimates
262,1982,28.258,Estimates
262,1983,28.274,Estimates
262,1984,28.438,Estimates
262,1985,28.714,Estimates
262,1986,29.043,Estimates
262,1987,29.34,Estimates
262,1988,29.53,Estimates
262,1989,29.561,Estimates
262,1990,29.382,Estimates
262,1991,28.953,Estimates
262,1992,28.302,Estimates
262,1993,27.467,Estimates
262,1994,26.488,Estimates
262,1995,25.422,Estimates
262,1996,24.335,Estimates
262,1997,23.294,Estimates
262,1998,22.347,Estimates
262,1999,21.529,Estimates
262,2000,20.85,Estimates
262,2001,20.301,Estimates
262,2002,19.838,Estimates
262,2003,19.425,Estimates
262,2004,19.049,Estimates
262,2005,18.705,Estimates
262,2006,18.398,Estimates
262,2007,18.131,Estimates
262,2008,17.899,Estimates
262,2009,17.694,Estimates
262,2010,17.495,Estimates
262,2011,17.286,Estimates
262,2012,17.056,Estimates
262,2013,16.796,Estimates
262,2014,16.499,Estimates
262,2015,16.17,Estimates
232,1950,17.953,Estimates
232,1951,18.315,Estimates
232,1952,19.011,Estimates
232,1953,19.65,Estimates
232,1954,20.232,Estimates
232,1955,20.757,Estimates
232,1956,21.228,Estimates
232,1957,21.647,Estimates
232,1958,22.019,Estimates
232,1959,22.352,Estimates
232,1960,22.655,Estimates
232,1961,22.942,Estimates
232,1962,23.223,Estimates
232,1963,23.507,Estimates
232,1964,23.802,Estimates
232,1965,24.108,Estimates
232,1966,24.424,Estimates
232,1967,24.741,Estimates
232,1968,25.052,Estimates
232,1969,25.352,Estimates
232,1970,25.637,Estimates
232,1971,25.905,Estimates
232,1972,26.156,Estimates
232,1973,26.391,Estimates
232,1974,26.609,Estimates
232,1975,26.815,Estimates
232,1976,27.016,Estimates
232,1977,27.212,Estimates
232,1978,27.408,Estimates
232,1979,27.602,Estimates
232,1980,27.796,Estimates
232,1981,27.995,Estimates
232,1982,28.193,Estimates
232,1983,28.378,Estimates
232,1984,28.537,Estimates
232,1985,28.645,Estimates
232,1986,28.673,Estimates
232,1987,28.607,Estimates
232,1988,28.449,Estimates
232,1989,28.207,Estimates
232,1990,27.898,Estimates
232,1991,27.544,Estimates
232,1992,27.18,Estimates
232,1993,26.844,Estimates
232,1994,26.567,Estimates
232,1995,26.382,Estimates
232,1996,26.318,Estimates
232,1997,26.374,Estimates
232,1998,26.539,Estimates
232,1999,26.803,Estimates
232,2000,27.155,Estimates
232,2001,27.576,Estimates
232,2002,28.031,Estimates
232,2003,28.48,Estimates
232,2004,28.89,Estimates
232,2005,29.223,Estimates
232,2006,29.449,Estimates
232,2007,29.562,Estimates
232,2008,29.56,Estimates
232,2009,29.439,Estimates
232,2010,29.204,Estimates
232,2011,28.865,Estimates
232,2012,28.45,Estimates
232,2013,27.987,Estimates
232,2014,27.493,Estimates
232,2015,26.985,Estimates
231,1950,19.077,Estimates
231,1951,19.091,Estimates
231,1952,19.165,Estimates
231,1953,19.336,Estimates
231,1954,19.602,Estimates
231,1955,19.962,Estimates
231,1956,20.412,Estimates
231,1957,20.943,Estimates
231,1958,21.539,Estimates
231,1959,22.176,Estimates
231,1960,22.82,Estimates
231,1961,23.441,Estimates
231,1962,24.005,Estimates
231,1963,24.492,Estimates
231,1964,24.894,Estimates
231,1965,25.226,Estimates
231,1966,25.52,Estimates
231,1967,25.814,Estimates
231,1968,26.129,Estimates
231,1969,26.466,Estimates
231,1970,26.812,Estimates
231,1971,27.136,Estimates
231,1972,27.41,Estimates
231,1973,27.612,Estimates
231,1974,27.74,Estimates
231,1975,27.796,Estimates
231,1976,27.79,Estimates
231,1977,27.748,Estimates
231,1978,27.7,Estimates
231,1979,27.662,Estimates
231,1980,27.663,Estimates
231,1981,27.725,Estimates
231,1982,27.852,Estimates
231,1983,28.039,Estimates
231,1984,28.276,Estimates
231,1985,28.541,Estimates
231,1986,28.799,Estimates
231,1987,29.022,Estimates
231,1988,29.191,Estimates
231,1989,29.303,Estimates
231,1990,29.375,Estimates
231,1991,29.441,Estimates
231,1992,29.53,Estimates
231,1993,29.655,Estimates
231,1994,29.81,Estimates
231,1995,29.968,Estimates
231,1996,30.091,Estimates
231,1997,30.14,Estimates
231,1998,30.088,Estimates
231,1999,29.932,Estimates
231,2000,29.673,Estimates
231,2001,29.329,Estimates
231,2002,28.937,Estimates
231,2003,28.526,Estimates
231,2004,28.115,Estimates
231,2005,27.723,Estimates
231,2006,27.357,Estimates
231,2007,27.014,Estimates
231,2008,26.69,Estimates
231,2009,26.386,Estimates
231,2010,26.1,Estimates
231,2011,25.825,Estimates
231,2012,25.556,Estimates
231,2013,25.282,Estimates
231,2014,25.001,Estimates
231,2015,24.708,Estimates
404,1950,26.885,Estimates
404,1951,27.073,Estimates
404,1952,27.456,Estimates
404,1953,27.857,Estimates
404,1954,28.276,Estimates
404,1955,28.714,Estimates
404,1956,29.168,Estimates
404,1957,29.634,Estimates
404,1958,30.112,Estimates
404,1959,30.592,Estimates
404,1960,31.066,Estimates
404,1961,31.526,Estimates
404,1962,31.966,Estimates
404,1963,32.38,Estimates
404,1964,32.773,Estimates
404,1965,33.154,Estimates
404,1966,33.543,Estimates
404,1967,33.951,Estimates
404,1968,34.384,Estimates
404,1969,34.837,Estimates
404,1970,35.298,Estimates
404,1971,35.746,Estimates
404,1972,36.16,Estimates
404,1973,36.526,Estimates
404,1974,36.833,Estimates
404,1975,37.087,Estimates
404,1976,37.303,Estimates
404,1977,37.493,Estimates
404,1978,37.661,Estimates
404,1979,37.794,Estimates
404,1980,37.88,Estimates
404,1981,37.899,Estimates
404,1982,37.829,Estimates
404,1983,37.648,Estimates
404,1984,37.341,Estimates
404,1985,36.877,Estimates
404,1986,36.233,Estimates
404,1987,35.415,Estimates
404,1988,34.449,Estimates
404,1989,33.365,Estimates
404,1990,32.202,Estimates
404,1991,31.003,Estimates
404,1992,29.816,Estimates
404,1993,28.694,Estimates
404,1994,27.684,Estimates
404,1995,26.828,Estimates
404,1996,26.155,Estimates
404,1997,25.656,Estimates
404,1998,25.319,Estimates
404,1999,25.141,Estimates
404,2000,25.118,Estimates
404,2001,25.246,Estimates
404,2002,25.491,Estimates
404,2003,25.815,Estimates
404,2004,26.177,Estimates
404,2005,26.534,Estimates
404,2006,26.847,Estimates
404,2007,27.092,Estimates
404,2008,27.252,Estimates
404,2009,27.312,Estimates
404,2010,27.267,Estimates
404,2011,27.125,Estimates
404,2012,26.913,Estimates
404,2013,26.657,Estimates
404,2014,26.371,Estimates
404,2015,26.059,Estimates
450,1950,20.6,Estimates
450,1951,20.786,Estimates
450,1952,21.152,Estimates
450,1953,21.513,Estimates
450,1954,21.865,Estimates
450,1955,22.212,Estimates
450,1956,22.551,Estimates
450,1957,22.885,Estimates
450,1958,23.213,Estimates
450,1959,23.534,Estimates
450,1960,23.852,Estimates
450,1961,24.166,Estimates
450,1962,24.482,Estimates
450,1963,24.8,Estimates
450,1964,25.128,Estimates
450,1965,25.477,Estimates
450,1966,25.862,Estimates
450,1967,26.284,Estimates
450,1968,26.738,Estimates
450,1969,27.212,Estimates
450,1970,27.695,Estimates
450,1971,28.171,Estimates
450,1972,28.618,Estimates
450,1973,29.009,Estimates
450,1974,29.317,Estimates
450,1975,29.49,Estimates
450,1976,29.471,Estimates
450,1977,29.258,Estimates
450,1978,28.876,Estimates
450,1979,28.372,Estimates
450,1980,27.836,Estimates
450,1981,27.379,Estimates
450,1982,27.089,Estimates
450,1983,27.02,Estimates
450,1984,27.188,Estimates
450,1985,27.566,Estimates
450,1986,28.093,Estimates
450,1987,28.667,Estimates
450,1988,29.207,Estimates
450,1989,29.672,Estimates
450,1990,30.052,Estimates
450,1991,30.357,Estimates
450,1992,30.624,Estimates
450,1993,30.873,Estimates
450,1994,31.099,Estimates
450,1995,31.281,Estimates
450,1996,31.394,Estimates
450,1997,31.417,Estimates
450,1998,31.343,Estimates
450,1999,31.174,Estimates
450,2000,30.917,Estimates
450,2001,30.589,Estimates
450,2002,30.218,Estimates
450,2003,29.834,Estimates
450,2004,29.458,Estimates
450,2005,29.112,Estimates
450,2006,28.811,Estimates
450,2007,28.557,Estimates
450,2008,28.348,Estimates
450,2009,28.183,Estimates
450,2010,28.061,Estimates
450,2011,27.975,Estimates
450,2012,27.908,Estimates
450,2013,27.848,Estimates
450,2014,27.782,Estimates
450,2015,27.703,Estimates
454,1950,20.406,Estimates
454,1951,20.651,Estimates
454,1952,21.14,Estimates
454,1953,21.631,Estimates
454,1954,22.122,Estimates
454,1955,22.613,Estimates
454,1956,23.105,Estimates
454,1957,23.594,Estimates
454,1958,24.081,Estimates
454,1959,24.56,Estimates
454,1960,25.029,Estimates
454,1961,25.485,Estimates
454,1962,25.922,Estimates
454,1963,26.339,Estimates
454,1964,26.738,Estimates
454,1965,27.124,Estimates
454,1966,27.502,Estimates
454,1967,27.878,Estimates
454,1968,28.257,Estimates
454,1969,28.639,Estimates
454,1970,29.026,Estimates
454,1971,29.417,Estimates
454,1972,29.804,Estimates
454,1973,30.183,Estimates
454,1974,30.543,Estimates
454,1975,30.879,Estimates
454,1976,31.186,Estimates
454,1977,31.458,Estimates
454,1978,31.69,Estimates
454,1979,31.875,Estimates
454,1980,32.009,Estimates
454,1981,32.095,Estimates
454,1982,32.134,Estimates
454,1983,32.117,Estimates
454,1984,32.037,Estimates
454,1985,31.86,Estimates
454,1986,31.553,Estimates
454,1987,31.106,Estimates
454,1988,30.532,Estimates
454,1989,29.862,Estimates
454,1990,29.148,Estimates
454,1991,28.456,Estimates
454,1992,27.843,Estimates
454,1993,27.351,Estimates
454,1994,27.0,Estimates
454,1995,26.778,Estimates
454,1996,26.646,Estimates
454,1997,26.556,Estimates
454,1998,26.476,Estimates
454,1999,26.407,Estimates
454,2000,26.386,Estimates
454,2001,26.465,Estimates
454,2002,26.683,Estimates
454,2003,27.055,Estimates
454,2004,27.563,Estimates
454,2005,28.167,Estimates
454,2006,28.811,Estimates
454,2007,29.43,Estimates
454,2008,29.968,Estimates
454,2009,30.396,Estimates
454,2010,30.703,Estimates
454,2011,30.896,Estimates
454,2012,31.01,Estimates
454,2013,31.075,Estimates
454,2014,31.095,Estimates
454,2015,31.071,Estimates
480,1950,27.134,Estimates
480,1951,27.304,Estimates
480,1952,27.715,Estimates
480,1953,28.267,Estimates
480,1954,28.961,Estimates
480,1955,29.789,Estimates
480,1956,30.727,Estimates
480,1957,31.741,Estimates
480,1958,32.768,Estimates
480,1959,33.695,Estimates
480,1960,34.395,Estimates
480,1961,34.741,Estimates
480,1962,34.617,Estimates
480,1963,33.963,Estimates
480,1964,32.804,Estimates
480,1965,31.213,Estimates
480,1966,29.323,Estimates
480,1967,27.332,Estimates
480,1968,25.422,Estimates
480,1969,23.711,Estimates
480,1970,22.322,Estimates
480,1971,21.334,Estimates
480,1972,20.703,Estimates
480,1973,20.35,Estimates
480,1974,20.218,Estimates
480,1975,20.174,Estimates
480,1976,20.057,Estimates
480,1977,19.744,Estimates
480,1978,19.176,Estimates
480,1979,18.35,Estimates
480,1980,17.346,Estimates
480,1981,16.303,Estimates
480,1982,15.381,Estimates
480,1983,14.697,Estimates
480,1984,14.287,Estimates
480,1985,14.146,Estimates
480,1986,14.227,Estimates
480,1987,14.413,Estimates
480,1988,14.601,Estimates
480,1989,14.734,Estimates
480,1990,14.758,Estimates
480,1991,14.635,Estimates
480,1992,14.374,Estimates
480,1993,13.998,Estimates
480,1994,13.514,Estimates
480,1995,12.957,Estimates
480,1996,12.368,Estimates
480,1997,11.791,Estimates
480,1998,11.258,Estimates
480,1999,10.776,Estimates
480,2000,10.334,Estimates
480,2001,9.9,Estimates
480,2002,9.44,Estimates
480,2003,8.928,Estimates
480,2004,8.365,Estimates
480,2005,7.76,Estimates
480,2006,7.134,Estimates
480,2007,6.517,Estimates
480,2008,5.937,Estimates
480,2009,5.404,Estimates
480,2010,4.932,Estimates
480,2011,4.523,Estimates
480,2012,4.165,Estimates
480,2013,3.85,Estimates
480,2014,3.572,Estimates
480,2015,3.324,Estimates
175,1950,9.811,Estimates
175,1951,11.005,Estimates
175,1952,13.332,Estimates
175,1953,15.541,Estimates
175,1954,17.633,Estimates
175,1955,19.606,Estimates
175,1956,21.462,Estimates
175,1957,23.2,Estimates
175,1958,24.825,Estimates
175,1959,26.336,Estimates
175,1960,27.74,Estimates
175,1961,29.04,Estimates
175,1962,30.246,Estimates
175,1963,31.364,Estimates
175,1964,32.406,Estimates
175,1965,33.376,Estimates
175,1966,34.276,Estimates
175,1967,35.109,Estimates
175,1968,35.885,Estimates
175,1969,36.615,Estimates
175,1970,37.325,Estimates
175,1971,38.047,Estimates
175,1972,38.783,Estimates
175,1973,39.529,Estimates
175,1974,40.264,Estimates
175,1975,40.946,Estimates
175,1976,41.527,Estimates
175,1977,41.96,Estimates
175,1978,42.222,Estimates
175,1979,42.31,Estimates
175,1980,42.253,Estimates
175,1981,42.104,Estimates
175,1982,41.912,Estimates
175,1983,41.701,Estimates
175,1984,41.46,Estimates
175,1985,41.115,Estimates
175,1986,40.565,Estimates
175,1987,39.749,Estimates
175,1988,38.666,Estimates
175,1989,37.368,Estimates
175,1990,35.977,Estimates
175,1991,34.643,Estimates
175,1992,33.514,Estimates
175,1993,32.687,Estimates
175,1994,32.203,Estimates
175,1995,32.05,Estimates
175,1996,32.17,Estimates
175,1997,32.433,Estimates
175,1998,32.73,Estimates
175,1999,33.008,Estimates
175,2000,33.244,Estimates
175,2001,33.449,Estimates
175,2002,33.645,Estimates
175,2003,33.835,Estimates
175,2004,33.988,Estimates
175,2005,34.052,Estimates
175,2006,33.961,Estimates
175,2007,33.684,Estimates
175,2008,33.213,Estimates
175,2009,32.558,Estimates
175,2010,31.749,Estimates
175,2011,30.838,Estimates
175,2012,29.893,Estimates
175,2013,28.976,Estimates
175,2014,28.124,Estimates
175,2015,27.364,Estimates
508,1950,15.311,Estimates
508,1951,15.62,Estimates
508,1952,16.227,Estimates
508,1953,16.811,Estimates
508,1954,17.372,Estimates
508,1955,17.909,Estimates
508,1956,18.421,Estimates
508,1957,18.909,Estimates
508,1958,19.372,Estimates
508,1959,19.805,Estimates
508,1960,20.209,Estimates
508,1961,20.583,Estimates
508,1962,20.924,Estimates
508,1963,21.235,Estimates
508,1964,21.522,Estimates
508,1965,21.785,Estimates
508,1966,22.031,Estimates
508,1967,22.265,Estimates
508,1968,22.496,Estimates
508,1969,22.734,Estimates
508,1970,23.001,Estimates
508,1971,23.321,Estimates
508,1972,23.699,Estimates
508,1973,24.12,Estimates
508,1974,24.563,Estimates
508,1975,24.986,Estimates
508,1976,25.334,Estimates
508,1977,25.567,Estimates
508,1978,25.665,Estimates
508,1979,25.622,Estimates
508,1980,25.447,Estimates
508,1981,25.159,Estimates
508,1982,24.811,Estimates
508,1983,24.459,Estimates
508,1984,24.141,Estimates
508,1985,23.904,Estimates
508,1986,23.783,Estimates
508,1987,23.787,Estimates
508,1988,23.915,Estimates
508,1989,24.165,Estimates
508,1990,24.53,Estimates
508,1991,24.99,Estimates
508,1992,25.512,Estimates
508,1993,26.053,Estimates
508,1994,26.585,Estimates
508,1995,27.08,Estimates
508,1996,27.513,Estimates
508,1997,27.883,Estimates
508,1998,28.186,Estimates
508,1999,28.419,Estimates
508,2000,28.578,Estimates
508,2001,28.674,Estimates
508,2002,28.721,Estimates
508,2003,28.735,Estimates
508,2004,28.727,Estimates
508,2005,28.704,Estimates
508,2006,28.672,Estimates
508,2007,28.633,Estimates
508,2008,28.582,Estimates
508,2009,28.521,Estimates
508,2010,28.441,Estimates
508,2011,28.333,Estimates
508,2012,28.191,Estimates
508,2013,28.012,Estimates
508,2014,27.804,Estimates
508,2015,27.575,Estimates
638,1950,30.68,Estimates
638,1951,30.562,Estimates
638,1952,30.37,Estimates
638,1953,30.267,Estimates
638,1954,30.253,Estimates
638,1955,30.324,Estimates
638,1956,30.475,Estimates
638,1957,30.695,Estimates
638,1958,30.959,Estimates
638,1959,31.231,Estimates
638,1960,31.466,Estimates
638,1961,31.612,Estimates
638,1962,31.614,Estimates
638,1963,31.425,Estimates
638,1964,31.014,Estimates
638,1965,30.336,Estimates
638,1966,29.362,Estimates
638,1967,28.127,Estimates
638,1968,26.697,Estimates
638,1969,25.137,Estimates
638,1970,23.537,Estimates
638,1971,21.997,Estimates
638,1972,20.593,Estimates
638,1973,19.393,Estimates
638,1974,18.438,Estimates
638,1975,17.747,Estimates
638,1976,17.307,Estimates
638,1977,17.055,Estimates
638,1978,16.927,Estimates
638,1979,16.896,Estimates
638,1980,16.947,Estimates
638,1981,17.079,Estimates
638,1982,17.282,Estimates
638,1983,17.536,Estimates
638,1984,17.807,Estimates
638,1985,18.044,Estimates
638,1986,18.2,Estimates
638,1987,18.254,Estimates
638,1988,18.191,Estimates
638,1989,18.008,Estimates
638,1990,17.717,Estimates
638,1991,17.344,Estimates
638,1992,16.932,Estimates
638,1993,16.523,Estimates
638,1994,16.14,Estimates
638,1995,15.807,Estimates
638,1996,15.54,Estimates
638,1997,15.332,Estimates
638,1998,15.166,Estimates
638,1999,15.033,Estimates
638,2000,14.913,Estimates
638,2001,14.781,Estimates
638,2002,14.615,Estimates
638,2003,14.396,Estimates
638,2004,14.116,Estimates
638,2005,13.77,Estimates
638,2006,13.359,Estimates
638,2007,12.903,Estimates
638,2008,12.421,Estimates
638,2009,11.924,Estimates
638,2010,11.427,Estimates
638,2011,10.94,Estimates
638,2012,10.472,Estimates
638,2013,10.028,Estimates
638,2014,9.614,Estimates
638,2015,9.235,Estimates
646,1950,27.684,Estimates
646,1951,28.031,Estimates
646,1952,28.659,Estimates
646,1953,29.155,Estimates
646,1954,29.519,Estimates
646,1955,29.752,Estimates
646,1956,29.857,Estimates
646,1957,29.844,Estimates
646,1958,29.726,Estimates
646,1959,29.524,Estimates
646,1960,29.268,Estimates
646,1961,28.99,Estimates
646,1962,28.729,Estimates
646,1963,28.518,Estimates
