country_code,reference_date_1_january_31_december,population_change,variant
910,2001,7351.343,Estimates
910,2002,7502.168,Estimates
910,2003,7712.282,Estimates
910,2004,7984.019,Estimates
910,2005,8287.825,Estimates
910,2006,8590.528,Estimates
910,2007,8884.131,Estimates
910,2008,9170.012,Estimates
910,2009,9444.838,Estimates
910,2010,9714.629,Estimates
910,2011,9983.794,Estimates
910,2012,10242.919,Estimates
910,2013,10481.122,Estimates
910,2014,10697.97,Estimates
910,2015,10901.219,Estimates
108,1950,49.772,Estimates
108,1951,47.458,Estimates
108,1952,43.314,Estimates
108,1953,42.077,Estimates
108,1954,42.976,Estimates
108,1955,45.222,Estimates
108,1956,48.029,Estimates
108,1957,50.677,Estimates
108,1958,52.581,Estimates
108,1959,53.488,Estimates
108,1960,53.665,Estimates
108,1961,53.885,Estimates
108,1962,55.256,Estimates
108,1963,58.703,Estimates
108,1964,64.037,Estimates
108,1965,70.921,Estimates
108,1966,78.012,Estimates
108,1967,81.719,Estimates
108,1968,78.957,Estimates
108,1969,69.962,Estimates
108,1970,57.381,Estimates
108,1971,45.147,Estimates
108,1972,37.691,Estimates
108,1973,38.245,Estimates
108,1974,46.981,Estimates
108,1975,60.364,Estimates
108,1976,74.185,Estimates
108,1977,86.525,Estimates
108,1978,96.675,Estimates
108,1979,104.305,Estimates
108,1980,110.346,Estimates
108,1981,116.257,Estimates
108,1982,123.425,Estimates
108,1983,132.684,Estimates
108,1984,143.749,Estimates
108,1985,155.825,Estimates
108,1986,167.101,Estimates
108,1987,173.868,Estimates
108,1988,173.013,Estimates
108,1989,164.591,Estimates
108,1990,152.575,Estimates
108,1991,141.07,Estimates
108,1992,130.304,Estimates
108,1993,119.514,Estimates
108,1994,109.61,Estimates
108,1995,99.733,Estimates
108,1996,90.712,Estimates
108,1997,89.239,Estimates
108,1998,101.579,Estimates
108,1999,127.431,Estimates
108,2000,161.302,Estimates
108,2001,196.205,Estimates
108,2002,227.053,Estimates
108,2003,250.722,Estimates
108,2004,266.433,Estimates
108,2005,278.173,Estimates
108,2006,290.116,Estimates
108,2007,301.815,Estimates
108,2008,311.575,Estimates
108,2009,319.646,Estimates
108,2010,326.182,Estimates
108,2011,331.729,Estimates
108,2012,337.893,Estimates
108,2013,346.113,Estimates
108,2014,356.437,Estimates
108,2015,367.805,Estimates
174,1950,3.705,Estimates
174,1951,3.611,Estimates
174,1952,3.379,Estimates
174,1953,3.234,Estimates
174,1954,3.155,Estimates
174,1955,3.123,Estimates
174,1956,3.119,Estimates
174,1957,3.124,Estimates
174,1958,3.122,Estimates
174,1959,3.11,Estimates
174,1960,3.1,Estimates
174,1961,3.114,Estimates
174,1962,3.188,Estimates
174,1963,3.352,Estimates
174,1964,3.602,Estimates
174,1965,3.934,Estimates
174,1966,4.311,Estimates
174,1967,4.628,Estimates
174,1968,4.795,Estimates
174,1969,4.825,Estimates
174,1970,4.749,Estimates
174,1971,4.677,Estimates
174,1972,4.873,Estimates
174,1973,5.557,Estimates
174,1974,6.709,Estimates
174,1975,8.145,Estimates
174,1976,9.583,Estimates
174,1977,10.669,Estimates
174,1978,11.136,Estimates
174,1979,10.973,Estimates
174,1980,10.454,Estimates
174,1981,9.923,Estimates
174,1982,9.599,Estimates
174,1983,9.596,Estimates
174,1984,9.936,Estimates
174,1985,10.445,Estimates
174,1986,10.928,Estimates
174,1987,11.343,Estimates
174,1988,11.706,Estimates
174,1989,12.005,Estimates
174,1990,12.276,Estimates
174,1991,12.553,Estimates
174,1992,12.816,Estimates
174,1993,13.029,Estimates
174,1994,13.193,Estimates
174,1995,13.335,Estimates
174,1996,13.476,Estimates
174,1997,13.601,Estimates
174,1998,13.693,Estimates
174,1999,13.759,Estimates
174,2000,13.809,Estimates
174,2001,13.867,Estimates
174,2002,13.988,Estimates
174,2003,14.22,Estimates
174,2004,14.565,Estimates
174,2005,14.971,Estimates
174,2006,15.385,Estimates
174,2007,15.799,Estimates
174,2008,16.219,Estimates
174,2009,16.639,Estimates
174,2010,17.062,Estimates
174,2011,17.482,Estimates
174,2012,17.862,Estimates
174,2013,18.165,Estimates
174,2014,18.389,Estimates
174,2015,18.564,Estimates
262,1950,1.294,Estimates
262,1951,1.373,Estimates
262,1952,1.482,Estimates
262,1953,1.564,Estimates
262,1954,1.66,Estimates
262,1955,1.809,Estimates
262,1956,2.053,Estimates
262,1957,2.425,Estimates
262,1958,2.952,Estimates
262,1959,3.633,Estimates
262,1960,4.431,Estimates
262,1961,5.272,Estimates
262,1962,6.053,Estimates
262,1963,6.687,Estimates
262,1964,7.168,Estimates
262,1965,7.637,Estimates
262,1966,8.214,Estimates
262,1967,8.793,Estimates
262,1968,9.243,Estimates
262,1969,9.602,Estimates
262,1970,9.745,Estimates
262,1971,9.775,Estimates
262,1972,10.566,Estimates
262,1973,12.924,Estimates
262,1974,16.747,Estimates
262,1975,21.626,Estimates
262,1976,26.636,Estimates
262,1977,29.797,Estimates
262,1978,29.41,Estimates
262,1979,25.493,Estimates
262,1980,19.316,Estimates
262,1981,12.942,Estimates
262,1982,9.124,Estimates
262,1983,9.902,Estimates
262,1984,15.216,Estimates
262,1985,23.129,Estimates
262,1986,30.948,Estimates
262,1987,36.064,Estimates
262,1988,36.683,Estimates
262,1989,32.647,Estimates
262,1990,26.021,Estimates
262,1991,19.403,Estimates
262,1992,14.293,Estimates
262,1993,11.415,Estimates
262,1994,10.929,Estimates
262,1995,11.658,Estimates
262,1996,12.283,Estimates
262,1997,12.527,Estimates
262,1998,12.505,Estimates
262,1999,12.156,Estimates
262,2000,11.72,Estimates
262,2001,11.449,Estimates
262,2002,11.285,Estimates
262,2003,11.094,Estimates
262,2004,10.876,Estimates
262,2005,10.65,Estimates
262,2006,10.452,Estimates
262,2007,10.349,Estimates
262,2008,10.394,Estimates
262,2009,10.581,Estimates
262,2010,10.852,Estimates
262,2011,11.133,Estimates
262,2012,11.376,Estimates
262,2013,11.552,Estimates
262,2014,11.654,Estimates
262,2015,11.712,Estimates
232,1950,20.326,Estimates
232,1951,21.266,Estimates
232,1952,22.736,Estimates
232,1953,24.1,Estimates
232,1954,25.387,Estimates
232,1955,26.628,Estimates
232,1956,27.849,Estimates
232,1957,29.078,Estimates
232,1958,30.339,Estimates
232,1959,31.641,Estimates
232,1960,32.982,Estimates
232,1961,34.339,Estimates
232,1962,35.682,Estimates
232,1963,36.983,Estimates
232,1964,38.253,Estimates
232,1965,39.513,Estimates
232,1966,40.812,Estimates
232,1967,42.25,Estimates
232,1968,43.916,Estimates
232,1969,45.808,Estimates
232,1970,47.854,Estimates
232,1971,49.953,Estimates
232,1972,52.016,Estimates
232,1973,53.98,Estimates
232,1974,55.843,Estimates
232,1975,57.601,Estimates
232,1976,59.324,Estimates
232,1977,61.257,Estimates
232,1978,63.612,Estimates
232,1979,66.351,Estimates
232,1980,68.81,Estimates
232,1981,70.57,Estimates
232,1982,72.459,Estimates
232,1983,75.339,Estimates
232,1984,78.915,Estimates
232,1985,83.677,Estimates
232,1986,88.668,Estimates
232,1987,88.611,Estimates
232,1988,78.714,Estimates
232,1989,59.515,Estimates
232,1990,34.855,Estimates
232,1991,10.785,Estimates
232,1992,-4.92,Estimates
232,1993,-6.37,Estimates
232,1994,6.632,Estimates
232,1995,27.316,Estimates
232,1996,48.187,Estimates
232,1997,67.222,Estimates
232,1998,84.429,Estimates
232,1999,98.881,Estimates
232,2000,112.575,Estimates
232,2001,126.589,Estimates
232,2002,136.666,Estimates
232,2003,138.264,Estimates
232,2004,131.533,Estimates
232,2005,119.847,Estimates
232,2006,107.592,Estimates
232,2007,98.147,Estimates
232,2008,93.637,Estimates
232,2009,94.502,Estimates
232,2010,97.995,Estimates
232,2011,101.276,Estimates
232,2012,104.613,Estimates
232,2013,109.085,Estimates
232,2014,114.459,Estimates
232,2015,120.588,Estimates
231,1950,335.76,Estimates
231,1951,345.75,Estimates
231,1952,358.62,Estimates
231,1953,370.134,Estimates
231,1954,381.475,Estimates
231,1955,393.863,Estimates
231,1956,408.521,Estimates
231,1957,426.523,Estimates
231,1958,448.655,Estimates
231,1959,474.983,Estimates
231,1960,504.452,Estimates
231,1961,534.915,Estimates
231,1962,563.502,Estimates
231,1963,587.729,Estimates
231,1964,607.522,Estimates
231,1965,622.085,Estimates
231,1966,633.584,Estimates
231,1967,652.036,Estimates
231,1968,686.204,Estimates
231,1969,734.481,Estimates
231,1970,795.863,Estimates
231,1971,859.673,Estimates
231,1972,891.34,Estimates
231,1973,860.692,Estimates
231,1974,770.648,Estimates
231,1975,645.333,Estimates
231,1976,523.243,Estimates
231,1977,454.56,Estimates
231,1978,477.38,Estimates
231,1979,592.631,Estimates
231,1980,761.004,Estimates
231,1981,933.797,Estimates
231,1982,1082.169,Estimates
231,1983,1191.481,Estimates
231,1984,1258.085,Estimates
231,1985,1301.662,Estimates
231,1986,1346.867,Estimates
231,1987,1405.452,Estimates
231,1988,1481.181,Estimates
231,1989,1573.585,Estimates
231,1990,1675.036,Estimates
231,1991,1772.322,Estimates
231,1992,1846.261,Estimates
231,1993,1882.044,Estimates
231,1994,1880.064,Estimates
231,1995,1855.448,Estimates
231,1996,1828.411,Estimates
231,1997,1815.787,Estimates
231,1998,1828.436,Estimates
231,1999,1867.856,Estimates
231,2000,1921.279,Estimates
231,2001,1973.639,Estimates
231,2002,2019.48,Estimates
231,2003,2057.871,Estimates
231,2004,2088.088,Estimates
231,2005,2114.374,Estimates
231,2006,2141.769,Estimates
231,2007,2171.952,Estimates
231,2008,2205.028,Estimates
231,2009,2241.052,Estimates
231,2010,2278.25,Estimates
231,2011,2314.661,Estimates
231,2012,2349.809,Estimates
231,2013,2383.741,Estimates
231,2014,2416.178,Estimates
231,2015,2447.266,Estimates
404,1950,161.266,Estimates
404,1951,167.768,Estimates
404,1952,176.431,Estimates
404,1953,184.919,Estimates
404,1954,193.367,Estimates
404,1955,201.915,Estimates
404,1956,210.699,Estimates
404,1957,219.849,Estimates
404,1958,229.48,Estimates
404,1959,239.668,Estimates
404,1960,250.426,Estimates
404,1961,261.708,Estimates
404,1962,273.431,Estimates
404,1963,285.531,Estimates
404,1964,298.074,Estimates
404,1965,311.107,Estimates
404,1966,324.821,Estimates
404,1967,339.788,Estimates
404,1968,356.515,Estimates
404,1969,374.997,Estimates
404,1970,394.764,Estimates
404,1971,415.231,Estimates
404,1972,436.047,Estimates
404,1973,457.026,Estimates
404,1974,478.102,Estimates
404,1975,499.155,Estimates
404,1976,520.363,Estimates
404,1977,542.69,Estimates
404,1978,566.975,Estimates
404,1979,593.008,Estimates
404,1980,619.741,Estimates
404,1981,645.812,Estimates
404,1982,669.978,Estimates
404,1983,691.348,Estimates
404,1984,709.658,Estimates
404,1985,725.549,Estimates
404,1986,739.814,Estimates
404,1987,752.652,Estimates
404,1988,763.971,Estimates
404,1989,773.65,Estimates
404,1990,782.951,Estimates
404,1991,791.804,Estimates
404,1992,795.43,Estimates
404,1993,789.349,Estimates
404,1994,774.365,Estimates
404,1995,754.192,Estimates
404,1996,734.777,Estimates
404,1997,724.375,Estimates
404,1998,729.465,Estimates
404,1999,750.487,Estimates
404,2000,780.875,Estimates
404,2001,812.947,Estimates
404,2002,843.774,Estimates
404,2003,872.636,Estimates
404,2004,898.893,Estimates
404,2005,924.19,Estimates
404,2006,950.651,Estimates
404,2007,979.105,Estimates
404,2008,1009.603,Estimates
404,2009,1041.81,Estimates
404,2010,1074.856,Estimates
404,2011,1107.222,Estimates
404,2012,1136.385,Estimates
404,2013,1160.267,Estimates
404,2014,1178.707,Estimates
404,2015,1193.94,Estimates
450,1950,83.417,Estimates
450,1951,86.267,Estimates
450,1952,90.191,Estimates
450,1953,93.956,Estimates
450,1954,97.637,Estimates
450,1955,101.312,Estimates
450,1956,105.057,Estimates
450,1957,108.943,Estimates
450,1958,113.03,Estimates
450,1959,117.352,Estimates
450,1960,121.902,Estimates
450,1961,126.632,Estimates
450,1962,131.466,Estimates
450,1963,136.344,Estimates
450,1964,141.293,Estimates
450,1965,146.309,Estimates
450,1966,151.504,Estimates
450,1967,157.295,Estimates
450,1968,164.058,Estimates
450,1969,171.76,Estimates
450,1970,179.91,Estimates
450,1971,188.004,Estimates
450,1972,195.983,Estimates
450,1973,203.909,Estimates
450,1974,211.65,Estimates
450,1975,219.648,Estimates
450,1976,227.881,Estimates
450,1977,234.616,Estimates
450,1978,238.197,Estimates
450,1979,238.834,Estimates
450,1980,237.801,Estimates
450,1981,237.108,Estimates
450,1982,239.416,Estimates
450,1983,246.778,Estimates
450,1984,259.31,Estimates
450,1985,274.926,Estimates
450,1986,291.106,Estimates
450,1987,306.617,Estimates
450,1988,320.964,Estimates
450,1989,333.957,Estimates
450,1990,346.307,Estimates
450,1991,359.0,Estimates
450,1992,372.733,Estimates
450,1993,387.851,Estimates
450,1994,404.249,Estimates
450,1995,421.362,Estimates
450,1996,438.281,Estimates
450,1997,453.742,Estimates
450,1998,466.756,Estimates
450,1999,477.268,Estimates
450,2000,486.464,Estimates
450,2001,495.596,Estimates
450,2002,504.744,Estimates
450,2003,513.66,Estimates
450,2004,522.55,Estimates
450,2005,531.374,Estimates
450,2006,540.308,Estimates
450,2007,550.313,Estimates
450,2008,562.301,Estimates
450,2009,576.319,Estimates
450,2010,591.53,Estimates
450,2011,607.045,Estimates
450,2012,622.794,Estimates
450,2013,638.945,Estimates
450,2014,655.365,Estimates
450,2015,672.003,Estimates
454,1950,53.712,Estimates
454,1951,55.569,Estimates
454,1952,58.318,Estimates
454,1953,61.061,Estimates
454,1954,63.795,Estimates
454,1955,66.515,Estimates
454,1956,69.218,Estimates
454,1957,71.904,Estimates
454,1958,74.578,Estimates
454,1959,77.267,Estimates
454,1960,80.018,Estimates
454,1961,82.908,Estimates
454,1962,86.033,Estimates
454,1963,89.475,Estimates
454,1964,93.261,Estimates
454,1965,97.336,Estimates
454,1966,101.647,Estimates
454,1967,106.245,Estimates
454,1968,111.198,Estimates
454,1969,116.512,Estimates
454,1970,122.092,Estimates
454,1971,127.887,Estimates
454,1972,134.053,Estimates
454,1973,140.749,Estimates
454,1974,147.94,Estimates
454,1975,156.791,Estimates
454,1976,167.422,Estimates
454,1977,176.137,Estimates
454,1978,179.446,Estimates
454,1979,178.069,Estimates
454,1980,170.455,Estimates
454,1981,160.236,Estimates
454,1982,165.942,Estimates
454,1983,204.064,Estimates
454,1984,272.355,Estimates
454,1985,361.187,Estimates
454,1986,450.442,Estimates
454,1987,501.816,Estimates
454,1988,483.338,Estimates
454,1989,395.391,Estimates
454,1990,266.581,Estimates
454,1991,137.381,Estimates
454,1992,46.796,Estimates
454,1993,21.34,Estimates
454,1994,62.478,Estimates
454,1995,140.272,Estimates
454,1996,218.437,Estimates
454,1997,278.084,Estimates
454,1998,310.978,Estimates
454,1999,314.931,Estimates
454,2000,304.751,Estimates
454,2001,297.786,Estimates
454,2002,299.319,Estimates
454,2003,309.37,Estimates
454,2004,328.561,Estimates
454,2005,352.248,Estimates
454,2006,375.15,Estimates
454,2007,396.038,Estimates
454,2008,415.251,Estimates
454,2009,432.502,Estimates
454,2010,448.807,Estimates
454,2011,465.233,Estimates
454,2012,481.59,Estimates
454,2013,497.349,Estimates
454,2014,512.499,Estimates
454,2015,527.236,Estimates
480,1950,13.004,Estimates
480,1951,13.958,Estimates
480,1952,15.302,Estimates
480,1953,16.213,Estimates
480,1954,16.797,Estimates
480,1955,17.163,Estimates
480,1956,17.419,Estimates
480,1957,17.663,Estimates
480,1958,17.972,Estimates
480,1959,18.373,Estimates
480,1960,18.808,Estimates
480,1961,19.142,Estimates
480,1962,19.187,Estimates
480,1963,18.782,Estimates
480,1964,17.944,Estimates
480,1965,16.856,Estimates
480,1966,15.752,Estimates
480,1967,14.796,Estimates
480,1968,14.087,Estimates
480,1969,13.656,Estimates
480,1970,13.33,Estimates
480,1971,12.977,Estimates
480,1972,12.787,Estimates
480,1973,12.978,Estimates
480,1974,13.515,Estimates
480,1975,14.282,Estimates
480,1976,15.056,Estimates
480,1977,15.447,Estimates
480,1978,15.134,Estimates
480,1979,14.113,Estimates
480,1980,12.745,Estimates
480,1981,11.431,Estimates
480,1982,10.282,Estimates
480,1983,9.309,Estimates
480,1984,8.57,Estimates
480,1985,7.889,Estimates
480,1986,7.207,Estimates
480,1987,6.991,Estimates
480,1988,7.704,Estimates
480,1989,9.298,Estimates
480,1990,11.417,Estimates
480,1991,13.541,Estimates
480,1992,15.078,Estimates
480,1993,15.592,Estimates
480,1994,15.043,Estimates
480,1995,13.909,Estimates
480,1996,12.734,Estimates
480,1997,11.672,Estimates
480,1998,10.722,Estimates
480,1999,9.929,Estimates
480,2000,9.188,Estimates
480,2001,8.396,Estimates
480,2002,7.617,Estimates
480,2003,6.953,Estimates
480,2004,6.413,Estimates
480,2005,5.94,Estimates
480,2006,5.496,Estimates
480,2007,5.15,Estimates
480,2008,4.979,Estimates
480,2009,4.969,Estimates
480,2010,5.067,Estimates
480,2011,5.192,Estimates
480,2012,5.236,Estimates
480,2013,5.116,Estimates
480,2014,4.826,Estimates
480,2015,4.446,Estimates
175,1950,0.581,Estimates
175,1951,0.652,Estimates
175,1952,0.756,Estimates
175,1953,0.825,Estimates
175,1954,0.869,Estimates
175,1955,0.9,Estimates
175,1956,0.929,Estimates
175,1957,0.967,Estimates
175,1958,1.021,Estimates
175,1959,1.093,Estimates
175,1960,1.176,Estimates
175,1961,1.259,Estimates
175,1962,1.319,Estimates
175,1963,1.34,Estimates
175,1964,1.324,Estimates
175,1965,1.284,Estimates
175,1966,1.244,Estimates
175,1967,1.233,Estimates
175,1968,1.27,Estimates
175,1969,1.357,Estimates
175,1970,1.48,Estimates
175,1971,1.614,Estimates
175,1972,1.72,Estimates
175,1973,1.77,Estimates
175,1974,1.764,Estimates
175,1975,1.728,Estimates
175,1976,1.705,Estimates
175,1977,1.754,Estimates
175,1978,1.925,Estimates
175,1979,2.215,Estimates
175,1980,2.578,Estimates
175,1981,2.95,Estimates
175,1982,3.291,Estimates
175,1983,3.577,Estimates
175,1984,3.802,Estimates
175,1985,3.99,Estimates
175,1986,4.172,Estimates
175,1987,4.379,Estimates
175,1988,4.628,Estimates
175,1989,4.917,Estimates
175,1990,5.226,Estimates
175,1991,5.521,Estimates
175,1992,5.737,Estimates
175,1993,5.821,Estimates
175,1994,5.774,Estimates
175,1995,5.649,Estimates
175,1996,5.517,Estimates
175,1997,5.415,Estimates
175,1998,5.365,Estimates
175,1999,5.374,Estimates
175,2000,5.41,Estimates
175,2001,5.439,Estimates
175,2002,5.482,Estimates
175,2003,5.568,Estimates
175,2004,5.692,Estimates
175,2005,5.842,Estimates
175,2006,5.998,Estimates
175,2007,6.127,Estimates
175,2008,6.202,Estimates
175,2009,6.222,Estimates
175,2010,6.211,Estimates
175,2011,6.201,Estimates
175,2012,6.212,Estimates
175,2013,6.256,Estimates
175,2014,6.333,Estimates
175,2015,6.43,Estimates
508,1950,91.118,Estimates
508,1951,94.887,Estimates
508,1952,100.993,Estimates
508,1953,106.833,Estimates
508,1954,112.491,Estimates
508,1955,118.052,Estimates
508,1956,123.604,Estimates
508,1957,129.225,Estimates
508,1958,134.98,Estimates
508,1959,140.894,Estimates
508,1960,146.94,Estimates
508,1961,153.036,Estimates
508,1962,159.062,Estimates
508,1963,164.915,Estimates
508,1964,170.619,Estimates
508,1965,176.53,Estimates
508,1966,182.872,Estimates
508,1967,189.203,Estimates
508,1968,195.062,Estimates
508,1969,200.609,Estimates
508,1970,205.066,Estimates
508,1971,208.827,Estimates
508,1972,216.064,Estimates
508,1973,230.603,Estimates
508,1974,251.846,Estimates
508,1975,276.13,Estimates
508,1976,298.347,Estimates
508,1977,313.168,Estimates
508,1978,316.685,Estimates
508,1979,308.257,Estimates
508,1980,296.746,Estimates
508,1981,287.814,Estimates
508,1982,269.344,Estimates
508,1983,228.484,Estimates
