country_code,year,total_population_natural_change_increase
68,2001,174.7
68,2002,175.183
68,2003,175.497
68,2004,175.675
68,2005,175.726
68,2006,175.651
68,2007,175.454
68,2008,175.16
68,2009,174.808
68,2010,174.465
68,2011,174.2
68,2012,174.046
68,2013,174.011
68,2014,174.087
68,2015,174.24
68,2016,174.413
68,2017,174.529
68,2018,174.529
68,2019,174.376
68,2020,174.054
68,2021,173.568
68,2022,172.951
68,2023,172.227
68,2024,171.399
68,2025,170.47
68,2026,169.436
68,2027,168.293
68,2028,167.04
68,2029,165.679
68,2030,164.211
68,2031,162.635
68,2032,160.953
68,2033,159.175
68,2034,157.313
68,2035,155.379
68,2036,153.387
68,2037,151.347
68,2038,149.264
68,2039,147.146
68,2040,144.991
68,2041,142.799
68,2042,140.559
68,2043,138.264
68,2044,135.91
68,2045,133.495
68,2046,131.014
68,2047,128.469
68,2048,125.863
68,2049,123.198
68,2050,120.479
68,2051,117.712
68,2052,114.903
68,2053,112.052
68,2054,109.157
68,2055,106.209
68,2056,103.193
68,2057,100.1
68,2058,96.933
68,2059,93.699
68,2060,90.41
68,2061,87.084
68,2062,83.74
68,2063,80.4
68,2064,77.077
68,2065,73.78
68,2066,70.509
68,2067,67.259
68,2068,64.029
68,2069,60.823
68,2070,57.645
68,2071,54.496
68,2072,51.381
68,2073,48.305
68,2074,45.275
68,2075,42.301
68,2076,39.392
68,2077,36.551
68,2078,33.78
68,2079,31.081
68,2080,28.457
68,2081,25.906
68,2082,23.423
68,2083,20.996
68,2084,18.615
68,2085,16.264
68,2086,13.928
68,2087,11.598
68,2088,9.275
68,2089,6.962
68,2090,4.671
68,2091,2.419
68,2092,0.222
68,2093,-1.904
68,2094,-3.948
68,2095,-5.901
68,2096,-7.76
68,2097,-9.521
68,2098,-11.186
68,2099,-12.751
70,1950,64.489
70,1951,64.243
70,1952,63.902
70,1953,63.865
70,1954,64.133
70,1955,64.695
70,1956,65.525
70,1957,66.579
70,1958,67.78
70,1959,68.99
70,1960,70.055
70,1961,70.812
70,1962,71.109
70,1963,70.861
70,1964,70.07
70,1965,68.852
70,1966,67.399
70,1967,65.93
70,1968,64.603
70,1969,63.46
70,1970,62.418
70,1971,61.31
70,1972,59.975
70,1973,58.343
70,1974,56.462
70,1975,54.517
70,1976,52.761
70,1977,51.401
70,1978,50.542
70,1979,50.165
70,1980,50.177
70,1981,50.413
70,1982,50.599
70,1983,50.48
70,1984,49.891
70,1985,48.61
70,1986,46.45
70,1987,43.467
70,1988,39.809
70,1989,35.642
70,1990,31.294
70,1991,27.154
70,1992,23.524
70,1993,20.585
70,1994,18.376
70,1995,16.74
70,1996,15.372
70,1997,13.911
70,1998,12.122
70,1999,9.973
70,2000,7.583
70,2001,5.19
70,2002,3.082
70,2003,1.454
70,2004,0.341
70,2005,-0.308
70,2006,-0.625
70,2007,-0.827
70,2008,-1.098
70,2009,-1.521
70,2010,-2.148
70,2011,-2.977
70,2012,-3.937
70,2013,-4.962
70,2014,-6.032
70,2015,-7.131
70,2016,-8.247
70,2017,-9.369
70,2018,-10.482
70,2019,-11.569
70,2020,-12.613
70,2021,-13.602
70,2022,-14.537
70,2023,-15.418
70,2024,-16.251
70,2025,-17.042
70,2026,-17.806
70,2027,-18.559
70,2028,-19.307
70,2029,-20.052
70,2030,-20.792
70,2031,-21.517
70,2032,-22.215
70,2033,-22.871
70,2034,-23.48
70,2035,-24.031
70,2036,-24.521
70,2037,-24.952
70,2038,-25.327
70,2039,-25.651
70,2040,-25.924
70,2041,-26.154
70,2042,-26.346
70,2043,-26.507
70,2044,-26.643
70,2045,-26.758
70,2046,-26.855
70,2047,-26.932
70,2048,-26.991
70,2049,-27.037
70,2050,-27.072
70,2051,-27.102
70,2052,-27.127
70,2053,-27.149
70,2054,-27.166
70,2055,-27.18
70,2056,-27.185
70,2057,-27.177
70,2058,-27.157
70,2059,-27.124
70,2060,-27.082
70,2061,-27.035
70,2062,-26.988
70,2063,-26.94
70,2064,-26.89
70,2065,-26.834
70,2066,-26.768
70,2067,-26.682
70,2068,-26.57
70,2069,-26.428
70,2070,-26.247
70,2071,-26.024
70,2072,-25.758
70,2073,-25.453
70,2074,-25.108
70,2075,-24.726
70,2076,-24.31
70,2077,-23.866
70,2078,-23.398
70,2079,-22.911
70,2080,-22.407
70,2081,-21.884
70,2082,-21.343
70,2083,-20.787
70,2084,-20.223
70,2085,-19.657
70,2086,-19.096
70,2087,-18.545
70,2088,-18.01
70,2089,-17.496
70,2090,-17.004
70,2091,-16.535
70,2092,-16.089
70,2093,-15.664
70,2094,-15.258
70,2095,-14.87
70,2096,-14.501
70,2097,-14.149
70,2098,-13.813
70,2099,-13.496
72,1950,11.441
72,1951,11.69
72,1952,12.185
72,1953,12.676
72,1954,13.163
72,1955,13.646
72,1956,14.123
72,1957,14.598
72,1958,15.073
72,1959,15.55
72,1960,16.035
72,1961,16.535
72,1962,17.055
72,1963,17.605
72,1964,18.194
72,1965,18.826
72,1966,19.504
72,1967,20.231
72,1968,21.007
72,1969,21.842
72,1970,22.751
72,1971,23.751
72,1972,24.846
72,1973,26.025
72,1974,27.273
72,1975,28.575
72,1976,29.916
72,1977,31.267
72,1978,32.585
72,1979,33.836
72,1980,34.978
72,1981,35.979
72,1982,36.826
72,1983,37.506
72,1984,38.008
72,1985,38.331
72,1986,38.494
72,1987,38.518
72,1988,38.408
72,1989,38.154
72,1990,37.709
72,1991,37.012
72,1992,36.041
72,1993,34.802
72,1994,33.335
72,1995,31.653
72,1996,29.769
72,1997,27.779
72,1998,25.819
72,1999,24.036
72,2000,22.664
72,2001,21.944
72,2002,21.964
72,2003,22.735
72,2004,24.202
72,2005,26.235
72,2006,28.635
72,2007,31.126
72,2008,33.455
72,2009,35.46
72,2010,37.005
72,2011,38.028
72,2012,38.609
72,2013,38.835
72,2014,38.744
72,2015,38.396
72,2016,37.87
72,2017,37.249
72,2018,36.609
72,2019,35.994
72,2020,35.43
72,2021,34.906
72,2022,34.382
72,2023,33.83
72,2024,33.255
72,2025,32.666
72,2026,32.073
72,2027,31.493
72,2028,30.936
72,2029,30.409
72,2030,29.919
72,2031,29.467
72,2032,29.049
72,2033,28.654
72,2034,28.277
72,2035,27.91
72,2036,27.55
72,2037,27.187
72,2038,26.813
72,2039,26.421
72,2040,26.002
72,2041,25.551
72,2042,25.069
72,2043,24.553
72,2044,24.001
72,2045,23.41
72,2046,22.776
72,2047,22.102
72,2048,21.393
72,2049,20.649
72,2050,19.875
72,2051,19.07
72,2052,18.239
72,2053,17.388
72,2054,16.524
72,2055,15.651
72,2056,14.774
72,2057,13.896
72,2058,13.022
72,2059,12.16
72,2060,11.317
72,2061,10.498
72,2062,9.706
72,2063,8.942
72,2064,8.21
72,2065,7.512
72,2066,6.851
72,2067,6.225
72,2068,5.629
72,2069,5.064
72,2070,4.528
72,2071,4.021
72,2072,3.541
72,2073,3.085
72,2074,2.649
72,2075,2.227
72,2076,1.818
72,2077,1.419
72,2078,1.026
72,2079,0.636
72,2080,0.248
72,2081,-0.14
72,2082,-0.527
72,2083,-0.912
72,2084,-1.298
72,2085,-1.685
72,2086,-2.074
72,2087,-2.468
72,2088,-2.865
72,2089,-3.262
72,2090,-3.661
72,2091,-4.058
72,2092,-4.453
72,2093,-4.841
72,2094,-5.224
72,2095,-5.598
72,2096,-5.965
72,2097,-6.324
72,2098,-6.674
72,2099,-7.016
76,1950,1580.518
76,1951,1599.598
76,1952,1641.112
76,1953,1689.33
76,1954,1744.252
76,1955,1805.685
76,1956,1872.956
76,1957,1945.11
76,1958,2020.33
76,1959,2095.453
76,1960,2166.847
76,1961,2230.798
76,1962,2283.798
76,1963,2323.801
76,1964,2350.893
76,1965,2366.671
76,1966,2374.282
76,1967,2378.888
76,1968,2385.219
76,1969,2396.157
76,1970,2414.503
76,1971,2441.971
76,1972,2477.45
76,1973,2519.347
76,1974,2566.625
76,1975,2618.573
76,1976,2674.368
76,1977,2731.53
76,1978,2786.775
76,1979,2836.763
76,1980,2876.953
76,1981,2903.033
76,1982,2913.397
76,1983,2907.716
76,1984,2886.408
76,1985,2850.092
76,1986,2800.309
76,1987,2741.731
76,1988,2679.842
76,1989,2619.405
76,1990,2566.93
76,1991,2528.511
76,1992,2506.009
76,1993,2499.344
76,1994,2507.398
76,1995,2527.704
76,1996,2556.221
76,1997,2586.035
76,1998,2610.211
76,1999,2623.647
76,2000,2619.68
76,2001,2592.706
76,2002,2543.179
76,2003,2473.863
76,2004,2388.067
76,2005,2292.442
76,2006,2195.424
76,2007,2104.9
76,2008,2026.656
76,2009,1963.23
76,2010,1914.417
76,2011,1877.01
76,2012,1844.443
76,2013,1811.291
76,2014,1775.43
76,2015,1735.747
76,2016,1692.438
76,2017,1647.289
76,2018,1601.65
76,2019,1555.605
76,2020,1509.09
76,2021,1461.923
76,2022,1413.882
76,2023,1364.837
76,2024,1314.811
76,2025,1263.871
76,2026,1212.138
76,2027,1159.817
76,2028,1107.111
76,2029,1054.16
76,2030,1001.04
76,2031,947.756
76,2032,894.297
76,2033,840.708
76,2034,787.106
76,2035,733.603
76,2036,680.295
76,2037,627.269
76,2038,574.624
76,2039,522.469
76,2040,470.875
76,2041,419.874
76,2042,369.453
76,2043,319.621
76,2044,270.428
76,2045,221.965
76,2046,174.322
76,2047,127.507
76,2048,81.479
76,2049,36.17
76,2050,-8.541
76,2051,-52.797
76,2052,-96.741
76,2053,-140.486
76,2054,-184.094
76,2055,-227.638
76,2056,-271.156
76,2057,-314.545
76,2058,-357.657
76,2059,-400.359
76,2060,-442.505
76,2061,-483.955
76,2062,-524.572
76,2063,-564.215
76,2064,-602.749
76,2065,-640.181
76,2066,-676.608
76,2067,-712.057
76,2068,-746.432
